createTime|dependencyTime|account|loanId|amount
1670638892235|1662682280934|266838277921702237|276126952153153744|16791669.29
1670641256346|1670604819868|301741175033823939|290482175965397433|1609.11
1670642950670|1668596961049|4863043172630003753|4906953268996866079|4960672.94
1670647923808|1654972479282|197595433650880738|250794204249194619|2979407.02
1670648327881|1667919748714|241505530017743453|293015450755793279|29476376.93
1670652223584|1662552870083|4835177149935648913|4887250020627120247|18403656.4
1670655334769|1661975859216|4885279695790146288|4865576447420400068|50643368.29
1670655407098|1669496344288|4874020696721720987|4909768018763973637|20989219.01
1670655899791|1666335531971|4899634919602390323|4887250020627120957|30812.42
1670656691392|1657071175530|247416504528667201|257831078666961255|16017283.0
1670658621480|1670599051279|4892879520161333797|4913427193461211516|45684418.67
1670660019513|1666668034637|4834895674958939764|4900760819509232602|53559984.14
1670660779683|1656760241054|4852347123515000212|4868391197187507054|3989497.21
1670666821451|1669041284347|4908360643880420890|4905264419136603062|65919188.03
1670668203581|1670520013159|4883590845929881763|4913145718484500612|90820.88
1670670831148|1670372569969|4814910951612482356|4912864243507790318|6041631.59
1670671417825|1647826790840|4839399274586310362|4714142909950067754|2786191.32
1670671669058|1670415029649|4897383119788704750|4912864243507790451|1144896.0
1670674491912|1661396357168|4789296728731812594|4883590845929882057|7275237.77
1670675101112|1667868105831|293015450755793672|216735732067205599|2466578.83
1670676891174|1656529412020|255860753829986941|226305881275367823|16709283.63
1670677360928|1669373867881|4909486543787261963|4902168194392784904|3982876.04
1670677587223|1666028502365|4890064770394228018|4898509019695547198|49572965.5
1670679339772|1669536347817|271341877549072920|298363475313295702|46899957.79
1670680578401|1670667867195|4913708668437922297|4897664594765414739|33525126.13
1670682970164|1670520013159|4908923593833840804|4913145718484500612|1133002.4
1670683325886|1662603521079|4875428071605273771|4887531495603831519|1189176.94
1670686039809|1667542316198|291889550848950308|267964177828544535|29255.15
1670686739507|1670604819868|301741175033823939|296674625453031864|42822800.23
1670687890182|1615646055992|123004564822557041|83598068083065056|5438295.42
1670688956120|1669031848162|4908360643880419575|4881339046116196541|19930145.47
1670693148404|1670092349553|4865013497466979881|4911738343600948158|2398894.27
1670694136005|1660439836132|170855310863368297|268808602758676551|20815368.46
1670694680454|1670598888244|4912864243507791364|4913427193461212072|20144688.35
1670695453308|1664989828772|4874020696721720987|4895131319975019523|23941692.62
1670695812739|1670131910566|300333800150270434|192810359046799666|57151.09
1670697521768|1670136942993|4888094445557252271|4912019818577657999|312244.09
1670698364855|1663432477404|278378751966838860|251920104156037170|10991781.56
1670698738359|1662552870083|4861354322769739918|4887250020627120247|2511064.52
1670699304857|1670647796799|302022650010534240|260364353457357014|4315117.99
1670701355039|1657795700116|260082878480646687|258394028620382554|6421769.39
1670703316181|1667703335991|4904138519229760526|4680365912744788603|171174.66
1670709433674|1670647796799|302022650010534240|300333800150270167|38850474.67
1670714974300|1669702680824|4894568370021597691|4910612443694104921|15676103.8
1670716354853|1660631663033|152277962400465201|269371552712097973|200898.92
1670718039145|1670599051279|4908642118857130535|4913427193461211516|25733405.18
1670718295175|1650895078786|142144863238881787|237564880343793987|12700815.06
1670718896307|1663842513187|4798866877939975030|4891472145277780510|5481774.75
1670720304854|1668459741658|4793237378405761242|4906390319043444908|3144938.74
1670722254061|1670466522416|271060402572361904|301459700057112676|1435538.18
1670722792074|1670585242442|4913427193461212492|4862761697653293904|31175752.54
1670723384548|1643089315268|4727372233855468797|4823918150867223327|44707.14
1670725200206|1670717542182|4913990143414633055|4913708668437922194|13967300.89
1670725841124|1666632107163|277252852059996456|288793326105133234|80822.89
1670726812327|1664989828772|4874020696721720987|4895131319975019523|14971066.71
1670728282748|1663842513187|4798866877939975030|4891472145277780510|8319305.64
1670728353395|1665800321946|4858539573002634476|4897946069742125844|40493987.32
1670731556627|1643503067806|4825325525750776525|4749045807062188469|4962813.28
1670736059825|1657335622222|4834332725005517211|4870361522024481058|122715.61
1670738763677|1666866622097|4901323769462653318|4874583646675140886|3159768.97
1670739782443|1657910993521|4872050371884745705|4866420872350532209|674632.47
1670742222238|1669412519226|297800525359874497|258675503597093148|3433160.43
1670742973811|1669199888408|4908923593833840909|4891472145277780168|12459841.21
1670743685433|1631921027313|136233888727957784|175921860444160165|1723970.22
1670744280911|1664191712279|4892598045184623549|4883872320906592851|4982334.47
1670745687922|1669386030135|4856850723142369872|4909486543787262345|6190410.2
1670750158099|1670029760161|4883309370953172340|4911738343600948061|6216481.34
1670751395702|1668423385521|4906390319043446075|4891190670301070151|1610736.75
1670752079272|1660916498210|136515363704668647|270215977642230069|8620842.16
1670752148877|1670262807041|4879087246302511912|4912301293554368998|1253310.39
1670753969830|1667335344112|291045125918818694|171981210770211061|11685.93
1670755978457|1660033326625|4879087246302511912|4868954147140927976|4710830.3
1670756282172|1667194246244|4902449669369496522|4863043172630004316|29336811.97
1670756878805|1670364421058|4883027895976460638|4912582768531079424|46698.09
1670756880592|1669258398070|266556802944991642|297519050383163655|20749830.84
1670757046102|1664196267280|262334678294331771|280912026757234921|62449.05
1670757224869|1670702414325|4913708668437922768|4821947826030248542|90928.68
1670758098863|1670604819868|301741175033823939|296674625453031864|30033437.63
1670764600821|1669033221378|4901886719416074961|4908360643880419768|20801849.44
1670766279180|1662991623011|4849813848724603983|4888657395510674088|10265097.57
1670766531769|1668326430956|4906108844066734928|4882183471046328834|1538144.38
1670767297056|1670450717290|276971377083285664|301178225080402016|5410286.25
1670768138027|1664242012700|4879931671232643366|4892879520161333469|19301754.16
1670769302897|1665779529593|285978576338027033|281193501733945687|6841637.19
1670772487127|1654306974451|224335556438393239|248823879412220164|1005675.88
1670776934419|1668844856129|4862761697653294232|4907797693926998742|40250.16
1670779108186|1670541902418|301459700057113012|292733975779082517|37978380.22
1670782089078|1669154683807|294141350662635704|296956100429742182|6551106.99
1670782621623|1661292581335|222928181554840200|271623352525783442|25111930.79
1670785495475|1670785125383|4896538694858573544|4913990143414633520|119651.73
1670786894503|1669031848162|4908360643880419575|4881339046116196541|9736323.81
1670787320692|1659333362711|4834895674958939326|4876835446488826610|34216016.22
1670791866173|1640761065230|4749890231992320716|4816318326496035254|12505639.05
1670797778479|1659791358932|262334678294331771|266556802944991467|9611303.5
1670799696025|1670407457424|292733975779082590|301178225080402131|75437174.61
1670801101268|1667681867535|4779445104546938971|4903857044253048908|54134663.19
1670801800503|1670554243014|4913427193461211943|4863606122583425511|15993712.37
1670804461178|1666479744319|271060402572361904|288511851128422498|1842557.08
1670805116005|1670130315040|4912019818577659061|4882183471046329063|505075.17
1670805689627|1664235624905|4798866877939975030|4892879520161333789|7710896.04
1670806983302|1667789806707|4901886719416075198|4904419994206470740|603552.71
1670807215151|1668497628617|294985775592767861|220957856717865186|5915447.29
1670807499494|1670520013159|4876835446488826021|4913145718484500612|257938.83
1670808231093|1670717542182|4913990143414633055|4909486543787262351|391104.44
1670813911360|1669496344288|4874020696721720987|4909768018763973637|31179945.27
1670816637051|1668600554555|4741164507714290715|4906953268996866695|2195663.66
1670819929907|1670130315040|4912019818577659061|4882183471046329063|6743601.53
1670820554841|1668791535180|4891190670301069925|4907516218950287765|2866477.92
1670822876669|1669827421664|299207900243427679|293296925732503765|2660009.95
1670823155975|1669395911592|297800525359874822|289919226011976156|1818484.81
1670824691241|1669597058602|298644950290006066|293578400709214237|2490.63
1670825723606|1663378029864|278378751966838861|251920104156037170|61672848.25
1670826328393|1670130315040|4912019818577659061|4902449669369496296|35530381.56
1670827028364|1670604819868|301741175033823939|290482175965397433|6261101.84
1670829264708|1662188278830|173388585653764335|274438102292889730|14190843.61
1670830589597|1669041284347|4908360643880420890|4905264419136603062|9154727.05
1670831303569|1661840658937|4877679871418958676|4884998220813435398|2561863.13
1670835374409|1659434354511|4877116921465536965|4786200503987994937|17186048.97
1670836468886|1661559744540|259238453550514240|272467777455915049|1265496.94
1670837234582|1668103558752|4879931671232643366|4905264419136602335|2271611.53
1670837250449|1669721632299|4910612443694105101|4892598045184622954|60020045.06
1670840795049|1648544482794|4841651074399995531|4816036851519325170|11710246.91
1670842304107|1670130315040|4912019818577659061|4882183471046329063|5843335.53
1670842671331|1646004048764|4833488300075385041|4752704981759426721|3878579.07
1670845506234|1660451456140|4880494621186065228|4865013497466978816|1316654.02
1670847392150|1669033221378|4901886719416074961|4908360643880419768|50190905.55
1670850113562|1670672657898|302022650010534413|231935380809580884|29487144.25
1670850683137|1670314008340|4912582768531079893|4890627720347648443|1914927.83
1670852277897|1670532981108|291889550848950308|301459700057112596|29642228.26
1670853239842|1670702414325|4913708668437922768|4861072847793029729|1060714.06
1670853591950|1649708407346|4845591724073943672|4814910951612481947|40260131.42
1670856429360|1638446702749|4783104279244177508|4808718502124847197|2291337.17
1670858098872|1664285624707|232498330763002696|281193501733945864|12824214.41
1670859566678|1668847961154|294141350662635702|296111675499610215|27779236.98
1670860320719|1668600554555|4741164507714290715|4906953268996866695|6069355.46
1670860527609|1656840348982|4724557484088361353|4868672672164217111|3600863.92
1670861162622|1670779381362|266275327968280644|302304124987244589|1195555.7
1670863641269|1670702414325|4913708668437922768|4755238256549823072|316169.29
1670865105982|1669642476703|4910330968717393921|4885279695790145538|7776672.79
1670865695567|1670279164304|4685432462325580433|4912301293554368933|6981068.31
1670868561750|1670702414325|4913708668437922768|4821947826030248542|12554.69
1670870634207|1648924275076|4836303049842491613|4843058449283547309|21209599.58
1670870982236|1668597002988|4820258976169984518|4906953268996866402|1011.46
1670871871307|1657452988240|75716768735167094|258956978573803917|24447192.67
1670877620678|1669085187479|296956100429742506|294422825639346450|11969359.5
1670877807582|1667258186278|4902731144346207828|4892879520161334217|34674154.19
1670878295332|1670419781365|293578400709214601|301178225080402173|4353965.91
1670881606280|1663481609670|278660226943549568|246290604621824077|4850264.99
1670882893286|1668699316867|4846717623980786208|4907234743973577074|3100079.3
1670885668465|1670835920661|4914271618391343913|4913990143414632940|16080232.09
1670886831962|1653668898505|246572079598535489|132574714030719495|30022759.56
1670886900463|1664712337569|4818288651333009528|4894286895044886637|227249.23
1670889294525|1670131910566|300333800150270434|192810359046799666|6697520.8
1670889968153|1670407457424|292733975779082590|301178225080402131|7376056.76
1670891679562|1670873148959|4914271618391343887|4910330968717394388|5755696.15
1670896226411|1667868105831|293015450755793672|123286039799267808|437148.69
1670898227413|1669992705293|299770850196849427|226024406298657258|4176653.04
1670899124783|1670526707253|4913145718484501603|4912582768531079864|100834.11
1670912670026|1670879724769|4914271618391344332|4906953268996866812|1262806.64
1670915165604|1669041284347|4908360643880420890|4738631232923894711|11648541.83
1670916027206|1666379597453|4866139397373821199|4899634919602389194|3339287.69
1670917194065|1670694913396|4774941504919568564|4913708668437921938|52715914.62
1670918236437|1668072220837|291889550848950308|293578400709214230|137713.48
1670921337000|1658747642211|4874865121651851376|4865294972443689060|11331.63
1670922113178|1657795700116|260082878480646687|113434415614394713|566999.42
1670923602808|1666809711801|289356276058554666|288793326105133234|350703.16
1670924533808|1631331604131|4718365034600727466|4785637554034573897|107236.12
1670927418262|1648796298918|4774660029942858165|4842495499330126130|30234176.17
1670935830404|1656987764658|4783104279244177508|4869235622117638236|10108841.63
1670936698246|1657554986546|4825044050774065580|4870924471977902376|252.79
1670939653862|1670694913396|4862761697653293235|4913708668437921938|57767585.04
1670940858491|1669164145883|4908079168903709793|4908923593833841334|1109239.65
1670946264935|1670667867195|4913708668437922297|4904138519229759825|3489650.72
1670947208560|1660631663033|142144863238881583|269371552712097973|73638.55
1670948085564|1670136942993|4888094445557252271|4912019818577657999|976620.59
1670948665435|1670223803334|4902449669369497232|4912301293554369533|7328329.07
1670951050403|1667542316198|291889550848950308|267964177828544535|874375.58
1670954122794|1669011605472|4892598045184623691|4908360643880420005|6195312.68
1670955657199|1657980132432|4751016131899162894|4872331846861455558|3848142.23
1670958397689|1670834605333|4914271618391343173|4913145718484500538|495745.47
1670959241357|1669095440707|4908642118857131177|4882746420999750369|3810245.69
1670959950141|1666449029905|288230376151711997|182677259885215884|51305133.93
1670960266833|1663923791476|4712172585113092900|4891753620254491105|351423.28
1670960871046|1670795499302|301178225080402240|302304124987244729|324034.7
1670963272594|1654070884172|4855724823235527077|4859665472909476134|25781019.74
1670965360360|1669511782012|289356276058554666|298363475313295537|18342250.76
1670965581495|1670717542182|4913990143414633055|4909486543787262351|4318663.16
1670969649896|1668790474621|295830200522899713|265430903038148754|54137477.39
1670970511302|1665180592793|4895975744905150715|4802807527613923521|62586485.33
1670971140897|1666187166884|4899071969648969224|4828421750494593964|6306240.99
1670971828401|1661580917827|4709920785299407891|4884153795883303548|31182229.48
1670974239568|1662136916620|4759741856177194105|4885842645743567559|2271290.39
1670974852360|1664810478392|4894568370021598667|4892598045184623502|1495201.37
1670975215378|1670871329157|4857413673095792059|4914271618391344010|15028381.43
1670978438747|1669753561353|247416504528667201|298926425266717032|5697249.86
1670979976563|1668221970621|4822229301006959479|4905827369090023968|18748984.95
1670980623946|1645410706684|219831956811022436|189151184349560898|33289.83
1670987665614|1659907006552|4875709546581983508|4878805771325800652|1809211.77
1670987856122|1665180592793|4895975744905150715|4871205946954612931|6188995.17
1670990613682|1669926498709|4889501820440806235|4911175393647526410|3266756.95
1670991164922|1670777010699|302304124987244873|151715012447043776|274839.82
1670992023436|1662550392747|4887250020627120227|4724557484088361048|5711501.52
1670997158585|1663531194334|4821947826030249295|4890346245370938196|515103.99
1671002579586|1670717542182|4913990143414633055|4903012619322917265|661826.69
1671003312664|1664976038842|283445301547630850|248260929458798739|3996361.45
1671003380579|1670233374344|300615275126981274|282600876617499036|4440853.74
1671006216672|1670657549773|4834051250028806456|4913708668437922029|731726.31
1671006885899|1656840348982|4724557484088361353|4868672672164217111|6056484.11
1671009000861|1663481609670|278660226943549568|231090955879448654|24264632.0
1671009262905|1671006524890|4914834568344765304|4907516218950287909|2102925.35
1671009355285|1666255982858|4899353444625680001|4770719380268909542|38519599.0
1671012250052|1662014306995|4856850723142369872|4885561170766856584|514406.16
1671012619890|1670834605333|4914271618391343173|4913145718484500538|163437.37
1671013179426|1670436389227|4863887597560136349|4912864243507790250|11218025.85
1671016892985|1669373867881|4909486543787261963|4902168194392784904|10660468.44
1671018146383|1670533723619|299770850196849079|301459700057112856|7939113.89
1671019167323|1669062538606|4904982944159892521|4908360643880419981|86346.47
1671022453910|1666255982858|4899353444625680001|4731875833482839015|34528509.11
1671025619637|1670568410278|4913427193461212410|4827577325564461850|16742389.75
1671026668138|1669586785643|4706261610602169223|4910049493740683819|169017.81
1671026808854|1669412519226|297800525359874497|253327479039590683|11184668.66
1671027013683|1668940594510|4908079168903710414|4738349757947184157|35361485.68
1671027503640|1669037684190|4908360643880419592|4901605244439363781|25558051.59
1671027783739|1669996701771|4845028774120523422|4911456868624237574|30622411.6
1671030079510|1664569416836|4893723945091466852|4836865999795913682|6870899.73
1671036297638|1670717542182|4913990143414633055|4913708668437922194|27265183.05
1671036984903|1670830352824|4914271618391344359|4913708668437922573|990267.57
1671039024414|1669493933518|4909768018763972678|4876272496535404603|607892.7
1671039454518|1670703151060|4913708668437922081|4870361522024480980|36905051.29
1671047778885|1670233374344|300615275126981274|227431781182210461|8291481.57
1671048012338|1668326430956|4906108844066734928|4882183471046328834|6955522.21
1671048998890|1670879724769|4914271618391344332|4908360643880420091|6624701.33
1671050170200|1670310746183|4897946069742126540|4912582768531080077|13755934.25
1671050854376|1669085187479|296956100429742506|294422825639346450|289929.3
1671054551821|1612352416269|4712454060089803328|4723994534134940037|4941.98
1671057234343|1670526707253|4913145718484501603|4912582768531079864|780355.6
1671059566421|1670599051279|4892879520161333797|4913427193461211516|161222.5
1671060252200|1669031848162|4908360643880419575|4881339046116196541|1653411.37
1671061281804|1656840348982|4724557484088361353|4868672672164217111|11298366.12
1671061582745|1660257416254|4825044050774065580|4879931671232643367|768546.52
1671065113358|1667655343933|4903857044253049266|4886968545650409771|689195.32
1671068342606|1668216972755|285978576338026822|294141350662635707|2121885.74
1671069224915|1658009580332|4872613321838166178|4853473023421841538|3145127.61
1671069277915|1670918137113|276971377083285664|302867074940665950|1753419.63
1671069580959|1670533723619|299770850196849079|301459700057112856|3329327.28
1671070541667|1650336524757|235876030483529847|154811237190860873|54753045.0
1671072131461|1658389688192|4873739221745009998|4836584524819202897|2611472.18
1671072198850|1669988703061|296956100429742506|299770850196848913|7011117.22
1671079168825|1669926498709|4889501820440806235|4911175393647526410|925246.55
1671080003831|1670385159065|4912864243507790090|4901605244439363781|11796384.31
1671080458213|1661364630693|4819696026216563931|4883309370953171716|14244820.73
1671081418615|1658135415530|256142228806697564|261208778387489147|11001323.69
1671082653722|1668940594510|4908079168903710414|4804777852450898974|4907918.3
1671083882483|1665317814294|284571201454473552|164381386399023298|30368331.99
1671083970738|1668769613463|295830200522900140|274156627316179367|1330740.62
1671087455894|1670435041789|4912864243507791364|4905264419136603049|14003664.67
1671089173661|1657684571354|4772408230129173636|4871487421931324107|19676824.33
1671089921038|1670945418120|4914553093368054207|4885842645743567159|40682773.57
1671089999181|1667947417685|4860509897839608841|4904701469183181433|5538932.53
1671091815516|1671041382500|4854317448351973547|4914834568344764551|1072085.09
1671092680358|1653727679747|4799429827893396870|4858539573002634083|587416.78
1671092842798|1669544267823|271060402572362426|298363475313295791|7021857.16
1671092932100|1670834605333|4914271618391343173|4913145718484500538|3715903.58
1671093006555|1667650792809|4852347123515000212|4903857044253049708|10122285.27
1671093016558|1666479744319|271060402572361904|288511851128422498|877690.8
1671094497720|1669412519226|297800525359874497|253327479039590683|7663989.59
1671095347264|1646177448103|4834051250028806456|4784793129104441580|1513233.75
1671096125625|1669286104890|4909205068810552354|4908360643880419979|7284757.74
1671097202513|1646626415933|176766285374292049|223772606484971574|18543796.97
1671098904801|1669691042376|4910612443694105302|4890627720347648443|5745033.82
1671100657769|1670415029649|4897383119788704750|4912864243507790451|18754020.2
1671103643758|1670945418120|4914553093368054207|4885842645743567159|3239839.73
1671104388570|1658445316318|4856287773188949306|4874020696721720134|5051800.95
1671105937839|1670314008340|4912582768531079893|4890627720347648443|19320472.63
1671107300695|1651664005260|4819977501193274479|4851784173561578177|5961993.15
1671107699121|1669189593359|238409305273925992|297237575406452953|28394243.38
1671108008604|1662401237712|260645828434067974|275001052246311244|8893263.51
1671110585194|1671046013201|30962247438172666|303148549917376836|16953.45
1671110723760|1666783618031|289356276058555128|282319401640788432|8984712.53
1671112998473|1667560255309|4724276009111650544|4903575569276338363|7943304.74
1671113914269|1661284305756|271341877549072881|148900262679937341|3144699.06
1671115602267|1668269057179|4891190670301070822|4905827369090024349|23938928.05
1671116620916|1670526707253|4913145718484501603|4912582768531079864|17097.26
1671117051094|1668312886658|4901042294485942546|4906108844066734285|7058189.59
1671117442347|1670367891852|4853191548445132193|4912582768531080061|29242415.34
1671118030685|1671019055824|4914834568344764768|4790985578592076035|137476.11
1671119106436|1670333552863|235594555506819657|300896750103691633|13204381.31
1671119108417|1669683622142|4910612443694105025|4859383997932765496|7565135.48
1671121301379|1667451795327|4902168194392785800|4903294094299628078|609967.34
1671123372182|1667040240929|4864169072536848009|4901886719416075248|16382434.41
1671124203536|1671046013201|142144863238881787|303148549917376836|16647415.51
1671128504972|1666698541477|270215977642230544|289074801081844198|14763309.44
1671128674177|1657021552262|257549603690250282|238690780250636314|4370180.45
1671128683078|1670599051279|4878805771325800998|4913427193461211516|35053043.2
1671128754156|1668170677725|271060402572362426|293859875685925293|13046675.45
1671129726912|1670436389227|4871487421931324062|4912864243507790250|15512317.13
1671137111911|1669412519226|297800525359874497|253327479039590683|1376058.23
1671140341497|1671041773447|303148549917377004|250794204249194808|11633677.49
1671142222289|1671003488719|4834614199982227895|4914834568344764723|17277470.53
1671145521075|1670553398020|4875709546581984147|4913427193461211700|7225290.83
1671146907557|1668902938334|4908079168903710141|4896257219881862027|12352424.9
1671147011652|1670581692851|99079191802151292|301741175033823471|164588.6
1671148700282|1669011605472|4892598045184623691|4908360643880420005|39712.53
1671148756062|1669236950602|4908923593833840804|4878242821372379269|271133.33
1671151732305|1669373867881|4909486543787261963|4902168194392784904|25649589.82
1671152649692|1657505357597|241505530017743453|259238453550514558|1318772.97
1671152869503|1640935273714|4775504454872990434|4816881276449456577|36269250.72
1671153417276|1658001276846|260645828434067974|244601754761560397|11202542.4
1671153689292|1670879724769|4914271618391344332|4906953268996866812|7769897.26
1671157484310|1651453801578|4822229301006959479|4851221223608156705|42236344.76
1671158320226|1662682280934|266838277921702237|276126952153153744|8293190.09
1671160973926|1670558075867|4858539573002634332|4913427193461211825|1362964.25
1671161051780|1621983817452|4717239134693885342|4755238256549823354|1657108.01
1671161973659|1668192943214|4905545894113314197|4883309370953171823|3409496.02
1671162241273|1670834605333|4914271618391343173|4877398396442247225|4840014.68
1671162903642|1655385695023|4751579081852585600|4863887597560136674|47490.66
1671164416261|1665541949301|4897101644811994091|4866983822303953522|623622.68
1671164793194|1657024155374|4852910073468420830|4869235622117638589|1473849.06
1671165025518|1669386030135|4909486543787262545|4909486543787262345|7173.81
1671167356469|1669797081445|4907516218950288237|4910893918670815766|2790815.48
1671167509873|1669356963201|4883872320906593925|4909486543787262954|22883084.29
1671168118435|1667650792809|4852347123515000212|4903857044253049708|10605136.26
1671170016574|1660233956075|4879650196255933283|4845591724073943567|16694977.12
1671170508418|1669062538606|4905264419136603175|4908360643880419981|208970.53
1671171068679|1667632293371|4903857044253049178|4761430706037457150|606378.4
1671171503287|1670945418120|4914553093368054207|4885842645743567159|1854905.1
1671171927077|1651178995759|4850376798678024353|4805059327427608703|1024411.43
1671173467158|1671127897075|303430024894087576|248823879412220164|979756.77
1671173742325|1670694913396|4774941504919568564|4913708668437921938|225210.28
1671176823422|1651664005260|4819977501193274479|4851784173561578177|2024744.83
1671177749780|1665242796717|264023528154595544|284289726477762677|13947025.29
1671181052075|1671107523270|303430024894087516|269653027688808655|1402441.96
1671181411127|1671046776840|4914834568344764433|4715268809856909330|389959.96
1671182916991|1669031848162|4908360643880419575|4838273374679466175|2107648.48
1671183253229|1662552870083|4861354322769739918|4887250020627120247|11683700.0
1671183361334|1666692407138|4900760819509232547|4725120434041782850|34644166.46
1671183814611|1669753561353|247416504528667201|298926425266717032|50700750.19
1671187773224|1668216972755|285978576338026822|294141350662635707|3798083.08
1671192993712|1670969764492|4914553093368054025|4901605244439363781|6583248.22
1671193446218|1660233675240|4879650196255933745|4814629476635771706|11881041.37
1671194345098|1665767885007|4816599801472746629|4897664594765415120|67812.35
1671196124563|1670279164304|4874302171698430608|4912301293554368933|55568933.92
1671196216657|1670965207696|4879931671232643366|4914553093368053982|7174203.76
1671196265156|1670777010699|302304124987244873|151715012447043776|1417824.51
1671197019808|1669195308618|4762556605944300026|4908923593833840981|5840373.85
1671198596187|1669536347817|271341877549072920|298363475313295702|14260455.55
1671200142134|1670520013159|4883590845929881763|4913145718484500612|126393.09
1671202809254|1670871398852|4866139397373821199|4914271618391343307|2871804.13
1671203331055|1656733032098|256705178760118278|36310271995674626|37378776.65
1671205272685|1669581505545|293859875685924890|298363475313295374|7097252.54
1671205473033|1670899853885|302867074940666332|292452500802371887|34998.06
1671205810496|1670598888244|4912864243507791364|4913427193461212072|4639959.32
1671205850037|1670236980341|253890428993011801|300615275126980670|1122799.45
1671208150816|1671162719273|4877961346395669571|4915397518298186397|4903242.55
1671209357754|1670570801578|4913427193461212200|4904419994206470798|19273897.44
1671210080888|1670073458615|4911738343600947388|4805903752357740699|3730918.54
1671210333588|1670834605333|4914271618391343173|4877398396442247225|9842530.32
1671212610190|1670873148959|4914271618391343887|4910330968717394388|15661468.24
1671214194123|1667632293371|4903857044253049178|4892035095231201533|2745280.69
1671215112186|1669721632299|4910612443694105101|4707106035532300647|21666869.6
1671215783981|1661175569738|4727372233855468797|4882746420999750433|144358.47
1671216865876|1670629060899|4848124998864340242|4913708668437922603|16244399.94
1671217591036|1670378792196|4648840715353195055|4912864243507790206|3919622.75
1671220604059|1663582211385|4764245455804563826|4890627720347648268|33196.79
1671222297532|1670526707253|4913145718484501603|4912582768531079864|2034551.74
1671227556946|1670415029649|4897383119788704750|4912864243507790451|36729.55
1671229137349|1670585242442|4913427193461212492|4886405595696989007|11284572.5
1671229921678|1663482122686|4883309370953172340|4890346245370938204|6175103.48
1671230033881|1669072093385|4908642118857131055|4874583646675141267|369470.29
1671230845673|1670795499302|301178225080402240|302304124987244729|5438369.55
1671236255673|1669721632299|4910612443694105101|4689091637022818664|645530.53
1671237513176|1670553398020|4776630354779833236|4913427193461211700|2504075.76
1671240993406|1664976038842|283445301547630850|248260929458798739|2113614.19
1671245535658|1671003488719|4858539573002633657|4914834568344764723|1089311.09
1671247235800|1649097542973|4843621399236969865|4727090758878757734|19909468.11
1671248619670|1659634355160|4877679871418958901|4874583646675141269|675991.45
1671249991898|1666890514046|4872894796814877182|4901323769462653277|92700.13
1671251015087|1669109197302|4902731144346206797|4908642118857130375|16452.98
1671251450670|1667353164828|4859946947886188028|4903012619322917797|22786048.4
1671251623484|1666228631770|271060402572362426|287667426198290862|9570711.32
1671253600344|1668596571439|131448814123876944|295267250569478516|13753.16
1671254520124|1658552126477|4872894796814878178|4874302171698430876|11754263.98
1671254667327|1665727518323|4747919907155347041|4897664594765415374|5239289.56
1671255373587|1652833974945|170010885933236272|244038804808138780|40480.14
1671255404856|1657564580732|259238453550514240|248260929458798634|67376.17
1671255947364|1662837420027|4881057571139486172|4888094445557252419|3949226.26
1671258377832|1665705628716|4897664594765415378|4807592602218005090|28131547.23
1671259606454|1668597002988|4820258976169984518|4906953268996866402|421491.63
1671259936325|1670672657898|302022650010534413|157625986957967698|6509487.9
1671262187150|1660387131880|4879931671232643977|4880213146209354288|10115256.13
1671263752846|1664331998148|162411061562049342|281474976710656513|13280464.77
1671265946390|1670834605333|4914271618391343173|4913145718484500538|40776358.53
1671268511163|1671046776840|4914834568344764433|4781696904360624145|18039655.69
1671268812111|1663783871512|4891190670301070178|4845591724073943567|2289649.56
1671272321285|1669786969420|299207900243427656|151715012447043776|1551830.28
1671272496923|1669721632299|4910612443694105101|4892598045184622954|80930426.77
1671273508147|1670647796799|302022650010534240|260364353457357014|1411562.1
1671275193440|1670647796799|302022650010534240|260364353457357014|193419.42
1671275713956|1655649437158|4849813848724603590|4864732022490268084|11671048.15
1671277210658|1670830352824|4914271618391344359|4913427193461211919|2827140.69
1671277485126|1658910808499|139893063425196086|263742053177884706|1088536.45
1671281445939|1668463911534|4793237378405761242|4906390319043444906|20519561.65
1671283635524|1657273492758|4870080047047771613|4824481100820644761|4971028.33
1671284115212|1671282508177|303992974847508772|295830200522899628|932240.21
1671284211932|1671003488719|4765934305664827832|4914834568344764723|4260459.4
1671285734471|1652576253320|4845028774120523422|4854880398305395719|46640837.27
1671286547865|1670532981108|291889550848950308|301459700057112596|1920132.89
1671287011998|1667393515578|4903012619322918204|4840806649469862728|11233084.77
1671288589088|1670871398852|4866139397373821199|4914271618391343307|4870469.45
1671289230015|1670871398852|4866139397373821199|4914271618391343307|34513798.52
1671289633659|1667655343933|4903857044253049266|4886968545650409771|135314.14
1671290791141|1665317814294|284571201454473552|262897628247752900|1758317.53
1671293386441|1671097779001|4883309370953172340|4915116043321475931|36334223.02
1671293782817|1653740779017|4858539573002633657|4795770653196157236|11421.88
1671294569378|1669926498709|4889501820440806235|4911175393647526410|30584808.94
1671297853324|1670598888244|4912864243507791364|4913427193461212072|22099654.49
1671298324689|1670001763958|299770850196849079|299770850196848921|3033582.57
1671299032095|1667632293371|4903857044253049178|4892035095231201533|1441192.03
1671299121241|1668596571439|131448814123876944|295267250569478516|1029215.91
1671301319386|1662659087133|4887531495603831287|4743134832551264590|95445.49
1671302689099|1669386030135|4856850723142369872|4909486543787262345|3274.1
