createTime|dependencyTime|accountId|loanId|amount
1670621954152|1669731554401|298926425266716687|271060402572361736|13198456.45
1670625453164|1670367891852|4853191548445132193|4912582768531080061|3400940.31
1670629482051|1670554243014|4913427193461211943|4868954147140927976|36322758.02
1670630008224|1667299937866|4891190670301069925|4902731144346206614|54802237.2
1670632339758|1649718015356|233905705646555706|223491131508261221|53490666.98
1670633458986|1666255982858|4899353444625680001|4731875833482839015|9071156.71
1670634106165|1666748524190|4901042294485943054|4895131319975018963|5037646.97
1670636856399|1667150183554|4853754498398552391|4902168194392785138|13180.93
1670636863064|1667781908903|4897946069742126540|4904419994206471056|6273.67
1670638020995|1668769613463|295830200522900140|274156627316179367|48108136.4
1670639871442|1666255982858|4899353444625680001|4731875833482839015|12622739.57
1670642003704|1669041284347|4908360643880420890|4696972936370717621|55210760.48
1670644111606|1659668683717|4755801206503244845|4877961346395669136|28059166.1
1670647739084|1670267006493|300615275126980715|268808602758676551|7357434.74
1670651814269|1650982286302|4810970301938533946|4849532373747893185|10499879.43
1670653216224|1667789806707|4901886719416075198|4904419994206470740|5960564.93
1670653488400|1652333304259|242349954947875338|233061280716423504|845459.27
1670666902835|1670570801578|4913427193461212200|4902168194392785548|15176147.07
1670667651527|1668902938334|4908079168903710141|4896257219881862027|2259673.45
1670669530659|1653991263353|247697979505377654|151715012447043814|5367429.14
1670669772699|1669714600825|298926425266716847|276689902106574947|27513438.63
1670672377149|1664438641734|4893442470114755529|4886687070673699418|3533928.16
1670675955976|1670450717290|289637751035265186|301178225080402016|48742258.83
1670676468026|1630859469614|151152062493622727|172544160723632419|4512700.81
1670676868049|1670130315040|4912019818577659061|4882183471046329063|7835304.55
1670677343063|1669025953639|296674625453031578|267119752898412632|16396696.7
1670678002101|1670073458615|4911738343600947388|4869235622117638297|25389576.49
1670678171694|1670647796799|302022650010534240|300333800150270167|66248265.43
1670679558228|1670585242442|4913427193461212492|4886405595696989007|1640619.08
1670680902565|1667804223335|292733975779082590|288230376151711953|1088529.08
1670683553467|1670248148574|4912301293554368920|4804214902497476896|125798.91
1670685132081|1670419781365|293578400709214601|301178225080402173|4042012.73
1670686106483|1667807929857|4703165385858351210|4904419994206470240|10011878.61
1670686687681|1668850303819|4907797693926999121|4761712181014168233|24625.86
1670697174535|1670633623261|4913708668437922053|4897664594765414596|25844.02
1670699473072|1668791232830|4874865121651851376|4907516218950287459|67055.2
1670701178345|1661586791959|272467777455915236|90634942500831358|5027818.69
1670704906720|1656966188669|4869235622117639294|4799992777846817481|12513199.44
1670705772154|1670236980341|253890428993011801|300615275126980670|21869140.06
1670707098445|1668594754919|283445301547631189|295267250569478519|18874368.06
1670708205512|1670647796799|302022650010534240|260364353457357014|1476534.78
1670709778828|1669356963201|4877398396442248836|4909486543787262954|36557919.49
1670709833409|1670598888244|4912864243507791364|4913427193461212072|37170694.34
1670717907118|1666937974118|4901605244439365026|4881057571139486593|72025.23
1670720154576|1668538987164|4906671794020156442|4731312883529417347|26427542.74
1670720851416|1669988703061|296956100429742506|299770850196848913|20955578.16
1670722502369|1658747642211|4874865121651851376|4868672672164216933|28717391.77
1670724380514|1665384436316|4882464946023039325|4896538694858572034|86477.58
1670724841908|1644871366652|106960491150049575|218143106950758573|27271.18
1670725220528|1662555071951|4803370477567346345|4887250020627121164|22145012.88
1670725390458|1667450145995|4883027895976460638|4903294094299627775|11310256.09
1670727763127|1670223803334|4902449669369497232|4912301293554369533|6680795.13
1670734049772|1642179798182|4817725701379588150|4821103401100116014|31043234.17
1670734227830|1666255982858|4899353444625680001|4770719380268909542|64987424.12
1670736344360|1669258398070|266556802944991642|297519050383163655|8003175.93
1670736829550|1655679401143|151152062493622727|253327479039590690|33198389.14
1670737236862|1668103558752|4879931671232643366|4905264419136602335|18828969.71
1670737955394|1670422902378|4912864243507791359|4754956781573112743|31557554.06
1670738436739|1670415029649|4897383119788704750|4912864243507790451|9225448.81
1670738898538|1652483756841|4854598923328684114|4792955903429050438|21511185.44
1670740294388|1670532981108|291889550848950308|301459700057112596|36620051.42
1670741753741|1650416791840|236157505460240778|220113431787733247|642755.13
1670742089017|1670647796799|302022650010534240|260364353457357014|132701.78
1670742171902|1648339757277|229402106019185420|97953291895308769|2038229.46
1670744140804|1670585242442|4913427193461212492|4886405595696989007|45048108.62
1670744141892|1663481609670|278660226943549568|247697979505377355|35608649.65
1670745028718|1670667867195|4913708668437922297|4897664594765414739|5767159.73
1670745267276|1668459741658|4764245455804563675|4906390319043444908|3106095.55
1670745745042|1668531876749|241505530017743611|294985775592767960|87674115.09
1670745943364|1667208502130|4892879520161333797|4902449669369495929|90786.61
1670751583624|1667208502130|4889220345464095272|4902449669369495929|36952.2
1670753697003|1670736670306|4913990143414634080|4861354322769740749|17145726.15
1670762298337|1667632293371|4903857044253049178|4761430706037457150|16785709.51
1670762819515|1650455551973|4818007176356300028|4847843523887629085|23276153.15
1670763502355|1668981694808|4820258976169984910|4908079168903709234|46652175.37
1670764779077|1669025864873|4908360643880420632|4755801206503244591|2196861.9
1670767137452|1661386131862|4628855992006738013|4883590845929881680|14364.41
1670774260631|1668538987164|4906671794020156442|4771000855245619841|4796104.73
1670774278810|1658653753901|4872613321838167088|4874583646675141267|219613.94
1670775098567|1665199343459|284289726477762825|220113431787733146|20984924.58
1670775162620|1643749937304|4826169950680909446|4797740978033132524|9872428.49
1670777265518|1660634887691|4881057571139486069|4764245455804563728|63094012.09
1670778050684|1640296002508|4781978379337335417|4814910951612481947|39500333.3
1670780089991|1669031848162|4908360643880419575|4838273374679466175|30288435.76
1670785012841|1663413047105|211106232532992041|278378751966838809|26344288.34
1670788846158|1670422902378|4912864243507791359|4754956781573112743|5665397.87
1670791491321|1670666433295|4913708668437922905|4899916394579100334|20784551.87
1670795200795|1667536862267|4866139397373822141|4903575569276338929|40735865.07
1670795413565|1670782419235|4903575569276339298|4913990143414633143|459079.83
1670796056044|1664595922147|4894005420068176276|4893442470114754845|564984.33
1670796238968|1668769613463|295830200522900140|291608075872240038|36042.88
1670796372439|1663660160778|4890909195324358737|4888657395510673474|1602241.03
1670799309182|1668844856129|4881901996069618841|4907797693926998742|779.06
1670800742652|1664191712279|4892598045184623549|4883872320906592851|202666.86
1670802786355|1666285798814|287667426198291218|262616153271042539|10290354.23
1670804191487|1670314008340|4912582768531079893|4866702347327242681|13655652.57
1670808131691|1670248148574|4912301293554368920|4804214902497476896|59342.43
1670818089430|1667450145995|4882464946023039325|4903294094299627775|24131766.77
1670818898387|1669992705293|299770850196849427|276408427129864681|2471364.92
1670820807589|1668340673724|4906108844066734111|4843902874213679127|3738630.27
1670821632503|1670585242442|4913427193461212492|4868109722210796370|69163293.03
1670824620189|1665572361872|4859665472909476602|4897101644811993552|55712212.43
1670824910280|1656116245388|254734853923143961|231090955879448744|22963391.41
1670825588131|1670647796799|302022650010534240|194499208907063512|4581278.01
1670826890834|1647057170647|225179981368524853|191402984163246110|19884392.66
1670827327334|1669294896080|4909205068810552803|4865013497466979227|15503911.81
1670830494606|1670130315040|4912019818577659061|4902449669369496296|9169678.76
1670834663736|1670785125383|4896538694858573544|4913990143414633520|2098221.01
1670835629939|1670647796799|302022650010534240|194499208907063512|11818180.24
1670839730641|1653603972904|246572079598535344|246290604621824427|23310598.89
1670841779114|1659143340327|4834051250028806545|4876272496535404824|3295509.9
1670842863927|1660665217906|269371552712098054|191965934116667542|3359834.79
1670845139243|1669025864873|4908360643880420632|4755801206503244591|8155331.08
1670845613347|1662157343582|274438102292889810|254734853923143796|9178980.71
1670846485636|1661345764115|258394028620382697|271623352525783351|35028632.81
1670850174959|1670795499302|301178225080402240|302304124987244729|3605616.91
1670852535158|1662068887640|4885842645743567591|4883309370953171395|31987331.99
1670856474579|1667370772663|4879650196255933745|4903012619322917689|1497046.46
1670857129862|1670286606845|4903857044253049266|4912582768531079468|8077400.6
1670857538819|1661768151528|4884716745836725885|4880494621186065375|13912367.14
1670858129345|1670131910566|300333800150270434|153966812260729137|11456916.52
1670858983880|1669511782012|277252852059996456|298363475313295537|41040479.69
1670859838427|1670633623261|4913708668437922053|4897664594765414596|6797.52
1670862251796|1670582629885|4913427193461212531|4911738343600948061|42195386.17
1670865840181|1666937974118|4901605244439365026|4881057571139486593|36.51
1670865910080|1669199888408|4908923593833840909|4807029652264583367|4789631.62
1670866984525|1640382852692|191402984163246200|203506408161804362|8709647.64
1670868883518|1665722009258|258956978573803911|285978576338026742|1109761.26
1670870884090|1664254424665|4892879520161333314|4778037729663385656|2349881.21
1670873483795|1624729402196|4764245455804564552|4763682505851142819|24368431.9
1670874567016|1670554243014|4913427193461211943|4868954147140927976|1210314.46
1670875864430|1669691042376|4910612443694105302|4869517097094349242|64087563.06
1670876051439|1641867076725|4819977501193274479|4686276887255712451|41469753.1
1670876073514|1670248148574|4912301293554368920|4804214902497476896|2927311.6
1670876965813|1655628965815|253046004062879862|154811237190860873|16788665.17
1670877869445|1669996701771|4845028774120523422|4911456868624237574|40677348.82
1670878059338|1663779054064|4891190670301070062|4865576447420400068|4794686.52
1670879061482|1664595922147|4894005420068176276|4893442470114754845|4910763.93
1670880397238|1664858675412|283163826570920191|282319401640788110|16187893.61
1670881197939|1647057170647|225179981368524853|191402984163246110|2596041.5
1670881569635|1667451795327|4902168194392785800|4903294094299628078|1882631.13
1670885425770|1654119033544|247697979505377654|248260929458798820|471096.12
1670887408805|1669121960561|4691061961859793080|4908642118857130133|2036208.81
1670887711665|1668614454840|274156627316179708|295267250569478618|4875230.52
1670889857589|1670795499302|301178225080402240|302304124987244729|28838.64
1670897546591|1655014713721|4862761697653294109|4850095323701314182|953687.09
1670897777190|1670364421058|4883027895976460638|4912582768531079424|700083.22
1670899066299|1668940594510|4908079168903710414|4738349757947184157|49966945.64
1670899882066|1667194246244|4902449669369496522|4886687070673699418|8416291.65
1670901361609|1670672657898|302022650010534413|209417382672728403|14957351.86
1670903587330|1663996230161|280349076803814101|221802281647997382|29959631.1
1670904607968|1669893113926|4862761697653294232|4911175393647526615|10053539.2
1670907160577|1667450145995|4883027895976460638|4903294094299627775|1035608.19
1670907554143|1670879724769|4914271618391344332|4906953268996866812|3494005.1
1670907937458|1668297698348|4906108844066734524|4860228422862897461|8848409.44
1670911566896|1664723564138|4894286895044886556|4853191548445130774|636435.07
1670914432883|1669731554401|298926425266716687|271060402572361736|66758656.59
1670914703971|1670554243014|4913427193461211943|4868954147140927976|126092.46
1670915019307|1670761891154|4912301293554369723|4913990143414633198|16823271.92
1670919097374|1670779381362|266275327968280644|302304124987244589|1461902.31
1670920219331|1670834605333|4914271618391343173|4877398396442247225|2012899.69
1670921318172|1669893113926|4832362400168543386|4911175393647526615|52412969.79
1670923708424|1669383758747|4909486543787262732|4901886719416074709|9023554.81
1670925556880|1669085187479|296956100429742506|294422825639346450|7386517.95
1670925882976|1663584492795|4871205946954613939|4890627720347648741|854465.57
1670926429486|1664940784965|262334678294331771|283445301547630826|6424327.67
1670929390338|1667475514647|274156627316179630|291608075872240038|1983.3
1670935821118|1659666466795|4877961346395669571|4833769775052096158|4456061.58
1670936237597|1668414138484|131730289100587374|294704300616057055|4040153.65
1670938372276|1670931666616|247416504528667201|302867074940666217|17257917.07
1670938481642|1670248148574|4912301293554368920|4804214902497476896|10309096.11
1670940688419|1662188278830|189995609279693038|274438102292889730|43775.43
1670946322549|1666399008774|4897946069742126170|4899916394579100334|362560.5
1670950726963|1670372569969|4730749933575996214|4912864243507790318|64360672.02
1670951148868|1669369553945|4909486543787263143|4908923593833841373|11817997.86
1670952711898|1661343896423|4861635797746451177|4883309370953171395|12337617.02
1670953801076|1667804223335|292733975779082590|292733975779082450|247768.73
1670954776749|1669797081445|4908642118857130859|4910893918670815766|83463267.33
1670957326423|1667804223335|292733975779082590|292733975779082450|153255.98
1670957754930|1666937974118|4901605244439365026|4894568370021598080|1544793.82
1670959253645|1669036550074|291889550848950973|296674625453031860|52185670.76
1670960032487|1663660160778|4890909195324358737|4890346245370937413|9787260.25
1670961937575|1669721632299|4910612443694105101|4689091637022818664|12753788.08
1670964039255|1669017306249|4908360643880420994|4841651074399994857|24207105.38
1670964775806|1670633623261|4913708668437922053|4897664594765414596|2085214.69
1670966258906|1670873148959|4914271618391343887|4895131319975018963|2100693.76
1670966705082|1660373809665|4874302171698430407|4880213146209354042|3046744.2
1670967077385|1670931666616|247416504528667201|302867074940666217|24632772.26
1670969677835|1663660160778|4890909195324358737|4890346245370937413|588562.41
1670969730013|1660657400990|269371552712098019|90634942500831358|19780907.8
1670972719652|1670717542182|4913990143414633055|4903012619322917265|1781230.1
1670975762734|1670598888244|4912864243507791364|4913427193461212072|51951555.05
1670977880133|1670367891852|4825044050774066592|4912582768531080061|7217301.17
1670980419451|1670201476407|4827577325564461186|4912301293554368625|2382020.68
1670981233804|1662948474348|276971377083285664|262897628247752797|19816543.49
1670982768402|1666655987547|171418260816789968|289074801081844006|17025149.61
1670985346591|1670717542182|4913990143414633055|4909486543787262351|12178118.16
1670985510874|1666840720295|289637751035265550|157625986957967698|17095232.74
1670985988726|1670647796799|302022650010534240|300333800150270167|76183860.24
1670989122557|1670703151060|4913708668437922081|4870361522024480980|4007036.18
1670989826583|1668192943214|4905545894113314197|4883309370953171823|14695200.37
1670989893456|1659604258173|224617031415104066|265993852991570283|2127060.33
1670990301461|1670834605333|4914271618391343173|4877398396442247225|25115677.41
1670993047420|1666572414886|4895694269928440594|4900479344532521433|4350701.04
1670993940264|1660553131083|4743697782504686189|4880776096162775448|36637973.04
1670995482329|1665275974079|284571201454473946|157625986957967815|585731.75
1671005773027|1665199343459|284289726477762825|130885864170455197|23966196.54
1671007040160|1655288200236|251920104156037579|98516241848729892|7509894.08
1671007264142|1671006524890|4914834568344765304|4904982944159892004|28344736.5
1671011384619|1667182002776|4885842645743568052|4902449669369496296|31897873.31
1671011869667|1668790474621|295830200522899713|271904827502493841|18234222.74
1671013232988|1668140895255|4905545894113314297|4782259854314046369|994900.17
1671017465047|1665180592793|4895975744905150715|4871205946954612931|52467150.61
1671018602855|1668159080161|4881057571139486172|4905545894113313088|43423695.06
1671028937325|1669386030135|4856850723142369872|4909486543787262345|20347418.14
1671029029614|1663776761734|279504651873681739|221802281647997121|37334684.35
1671031147320|1664280577553|4842776974306836758|4892879520161333455|28390026.73
1671033198132|1670435041789|4912864243507791364|4905264419136603049|13864596.63
1671033525487|1646177448103|4834051250028806456|4784793129104441580|38604507.3
1671034988635|1670647796799|302022650010534240|194499208907063512|8102422.13
1671038318931|1670310746183|4892598045184624074|4912582768531080077|5994857.21
1671038881528|1670233374344|300615275126981274|282600876617499036|17452483.41
1671044382876|1667579069184|291889550848950973|289637751035265461|5319112.3
1671044877247|1663832515095|4891472145277781644|4841932549376705526|321383.67
1671045981757|1663928223788|4822792250960379950|4891753620254490662|339911.3
1671045991235|1670566125321|301741175033823839|284852676431184257|18484958.67
1671053045741|1631080319528|4762275130967589290|4784793129104441641|38180998.03
1671053371685|1670667867195|4913708668437922297|4903857044253049170|7302083.87
1671054018408|1648924275076|4836303049842491613|4843058449283547309|39432870.62
1671055529213|1670422902378|4912864243507791359|4754956781573112743|11304374.6
1671056012130|1662351236068|4823073725937090799|4886687070673699000|6421147.29
1671062140424|1653847493081|4687121312185844101|4858821047979344147|2187540.44
1671065192393|1670570801578|4913427193461212200|4902168194392785548|44684210.36
1671067360336|1666001958802|4843339924260259127|4898509019695547200|1347959.72
1671070340843|1667853924615|285978576338026909|292733975779082505|2968080.53
1671070401753|1663882041023|279786126850392728|262334678294331803|849268.95
1671070778594|1663531194334|4821947826030249295|4890346245370938196|9341275.14
1671073545573|1651874536782|224335556438393239|240942580064321795|15211.02
1671073571414|1661343896423|4858258098025923306|4883309370953171395|21099220.56
1671074757812|1664299444601|4856850723142370998|4892879520161334291|53222484.38
1671074868420|1670029760161|4883309370953172340|4911738343600948061|20812868.12
1671076997467|1667258186278|4902731144346207828|4892879520161334217|43307087.63
1671077751649|1668668051146|4884716745836725885|4907234743973577696|2039.91
1671078765397|1668363309216|4906108844066734540|4866139397373821243|6719775.62
1671080261225|1666572414886|4881057571139486481|4900479344532521433|6143771.12
1671081565865|1662213025244|231653905832870470|274438102292889965|23184048.8
1671082106551|1666488969544|4900197869555811176|4666010688932545042|4884535.71
1671085054714|1669259972421|4909205068810552077|4901886719416074709|3796940.17
1671086569095|1661532268944|4821103401100117093|4883872320906592955|5844194.79
1671086795178|1669373867881|4909486543787261963|4901323769462652935|13623.32
1671087167631|1658389688192|4873739221745009998|4868109722210796370|1181754.58
1671088528893|1667297890521|4779163629570228603|4902731144346206481|26313690.34
1671089583065|1670667867195|4913708668437922297|4904138519229759825|32203010.43
1671090891163|1671025863885|4914834568344766160|4753267931712848930|2021989.82
1671090894363|1668497628617|294985775592767861|220957856717865186|4226130.65
1671097433931|1669598334983|161566636631916579|298644950290006035|8193708.12
1671098323856|1670524836832|4913145718484501224|4879931671232643522|45974024.01
1671098549607|1643420286818|4825044050774066592|4745105157388239740|17819864.27
1671101659370|1668713073443|291326600895529250|295548725546188970|8060672.21
1671102332973|1671025863885|4914834568344766160|4910612443694105635|14952188.32
1671103387778|1670233374344|300615275126981274|227431781182210461|1576840.59
1671104612591|1664712337569|4818288651333009528|4894286895044886637|3161689.34
1671105212162|1662486515431|4854598923328684179|4886968545650409595|487702.18
1671105993506|1669033221378|4901886719416074961|4908360643880419768|36220910.37
1671113645924|1669295770890|4901605244439364629|4909205068810551935|4800992.49
1671113792658|1657248407720|258394028620382697|249105354388930870|852174.77
1671115355117|1628098767255|4774941504919568432|4775222979896279082|17013454.34
1671115436952|1670717542182|4913990143414633055|4903012619322917265|1436419.77
1671116393290|1646633550362|200410183417987317|223772606484971657|46502731.18
1671116601814|1631103421090|4737505333017052634|4784793129104442260|2675029.07
1671118585616|1645952578402|4792392953475630255|4833206825098674916|46787310.7
1671125420029|1669714600825|298926425266716847|288511851128422498|22355399.94
1671125857262|1666937974118|4901605244439365026|4877398396442248063|20903285.92
1671126848045|1664750649995|4894568370021597691|4892035095231201626|1507836.92
1671127742517|1667542316198|291889550848950308|267964177828544535|882173.54
1671128201137|1664677427010|4894286895044887991|4880494621186065287|53018935.26
1671128559668|1669702680824|4894568370021597691|4910612443694104921|20087093.18
1671132273428|1670717542182|4913990143414633055|4903012619322917265|675370.44
1671132952460|1670945418120|4914553093368054207|4908642118857130294|176647.75
1671134603996|1660970632463|4857413673095792059|4882183471046329225|458007.9
1671135674041|1668615702649|295267250569478747|209135907696017786|20170577.21
1671136590202|1650011028636|4798303927986554536|4846436149004076047|794179.9
1671137072353|1670541902418|301459700057113012|292733975779082517|3316376.84
1671137701740|1664690083425|4730749933575996214|4894286895044887023|30186359.5
1671137726042|1669827421664|299207900243427679|293296925732503765|40274423.58
1671139746396|1650595246151|236720455413662318|199565758487855496|619858.39
1671141361551|1671046013201|30962247438172666|303148549917376836|14329827.44
1671142999720|1669258398070|266556802944991642|297519050383163655|3715618.03
1671146248626|1668538987164|4906671794020156442|4691061961859793536|5465358.69
1671148029233|1660745636556|254734853923143961|269653027688808615|13946385.57
1671149136432|1668556044700|295267250569478210|265712378014859310|15868367.77
1671151148889|1671116607238|303430024894087622|218143106950758689|448122.11
1671153572274|1671130630345|296956100429742582|303430024894087488|9124538.15
1671154766274|1671041773447|303148549917377004|250794204249194808|118340.91
1671156860919|1670568410278|4913427193461212410|4868672672164217627|34742439.69
1671157605436|1662659087133|4887531495603831287|4743134832551264590|9584198.87
1671157720775|1667781908903|4903575569276339661|4904419994206471056|9567186.69
1671162087278|1669070840765|285978576338026909|296674625453031690|77422740.17
1671162207543|1668278287826|4889501820440806235|4905827369090023948|37588534.44
1671164584861|1670965207696|4879931671232643366|4914553093368053982|6094395.9
1671165934304|1667632293371|4903857044253049178|4761430706037457150|81769.82
1671166568975|1658915628409|4825325525750775903|4875428071605272659|19001280.91
1671169823681|1664858675412|283163826570920191|282319401640788110|2072434.76
1671171033329|1670419781365|293578400709214601|301178225080402173|656783.01
1671171801410|1671107523270|303430024894087516|260082878480646350|52568461.02
1671175432793|1670599051279|4892879520161333797|4913427193461211516|85272267.61
1671175857765|1668023112540|4902168194392785800|4904982944159892015|419000.97
1671177405442|1667781908903|4892598045184624074|4904419994206471056|11156.35
1671178391241|1671071498028|303430024894087470|299489375220138163|3405635.14
1671179273151|1667381362797|4903012619322917087|4901886719416074414|4325223.89
1671183860571|1663832515095|4891472145277781644|4873457746768298997|12236757.75
1671184412664|1670554243014|4913427193461211943|4877116921465536997|36690973.97
1671184627491|1668790474621|295830200522899713|265430903038148754|69898549.56
1671186748317|1669151768257|4908642118857130535|4902449669369495929|2361007.25
1671187206231|1664750649995|4894568370021597691|4892035095231201626|2068415.05
1671187469511|1656922235721|4853473023421843038|4868954147140928460|2543256.52
1671188562470|1668001755253|4887250020627121194|4904982944159892111|8736044.72
1671192300984|1669328956500|4906390319043446075|4909205068810552133|71109899.4
1671193345166|1666890514046|4779445104546939389|4901323769462653277|6940727.13
1671195189446|1653044702070|4730749933575996446|4856287773188948616|1557786.12
1671197296726|1670672657898|302022650010534413|231935380809580884|477746.12
1671197739922|1667370772663|4879650196255933745|4903012619322917689|114970.23
1671200381769|1669072093385|4908642118857131055|4874583646675141267|31225719.03
1671204107987|1657712643764|235031605553398557|259801403503935987|40765015.88
1671205029904|1670092349553|4842495499330127400|4911738343600948158|10185623.38
1671206266612|1669227975383|4894568370021597691|4908923593833840984|822194.83
1671208058688|1667390630008|4903012619322917615|4865576447420400068|13561679.35
1671220451964|1668818549042|4907797693926999313|4861072847793029930|29785942.32
1671221492900|1671107523270|303430024894087516|276126952153153744|14324873.81
1671222368089|1669199888408|4908923593833840909|4872331846861455558|35111912.7
1671223845975|1671020649055|151996487423754956|303148549917376960|15452877.68
1671225259242|1669264936370|291889550848950973|297519050383163827|2025262.02
1671228469873|1668769613463|295830200522900140|291608075872240038|358559.61
1671228547126|1660434527835|4866983822303954556|4880494621186065375|4826224.49
1671231287282|1667279159858|4901605244439364629|4902731144346206846|178732.37
1671231745048|1670310746183|4894568370021598667|4912582768531080077|5190048.51
1671238322088|1667807148784|287667426198290867|292733975779082517|20191686.58
1671238418425|1669262540948|4909205068810551436|4886968545650409589|10270264.13
1671241484605|1662948474348|276971377083285664|262897628247752797|14812087.11
1671242443737|1670985175109|293859875685924890|303148549917376524|34380033.61
1671243845704|1650416791840|236157505460240778|220113431787733247|34653260.79
1671243846574|1670873148959|4914271618391343887|4891472145277780438|16261.22
1671244925800|1668531876749|241505530017743611|294985775592767960|63596360.62
1671247808722|1671136339890|4915116043321475882|4915116043321475562|23548562.6
1671247863313|1670926184027|4914553093368054606|4895131319975019009|26677498.74
1671249455141|1669328956500|4906390319043446075|4909205068810552133|33786427.52
1671250575443|1653991263353|247697979505377654|177892185281134819|11061206.71
1671250646676|1670879724769|4914271618391344332|4906953268996866812|1282603.97
1671253911491|1669850789676|4902449669369497232|4911175393647526910|53693774.55
1671256231301|1670873148959|4914271618391343887|4901886719416074709|4278476.56
1671259218728|1656351208684|4866983822303953822|4840525174493151802|10069138.66
1671259223959|1670647796799|302022650010534240|260364353457357014|3485695.82
1671260007382|1667886309836|283163826570920191|293015450755793037|3667778.76
1671260496249|1658990321389|4875709546581984403|4839962224539730644|12095638.13
1671263851557|1664461098319|273030727409336903|281756451687367024|13958720.94
1671265831904|1642137911702|175921860444160675|209135907696017826|164994.67
1671266168789|1670830352824|4914271618391344359|4913708668437922573|213837.77
1671266240272|1666255982858|4899353444625680001|4770719380268909542|1548019.22
1671269482089|1664186756181|4892598045184624074|4892598045184623502|26293586.84
1671270598247|1671062242067|303430024894087429|243475854854717588|10003714.48
1671270713279|1667996372879|293296925732503669|154811237190860873|46307305.59
1671271767193|1670672657898|302022650010534413|231935380809580884|69319533.26
1671272054014|1668192943214|4905545894113314197|4883309370953171823|496895.42
1671272258925|1667208502130|4889220345464095272|4902449669369495929|1349434.04
1671274217978|1669025864873|4908360643880420632|4854035973375263532|11111.48
1671277639851|1667886309836|283163826570920191|293015450755793037|2356745.48
1671283426787|1670385159065|4912864243507790090|4901605244439363781|1443538.6
1671287684672|1670782419235|4903575569276339298|4913990143414633143|406744.97
1671289599181|1668193697986|4905545894113314009|4738912707900605186|11488883.08
1671290561161|1670435041789|4912864243507791364|4905264419136603049|17663693.17
1671290730263|1667868105831|293015450755793672|216735732067205599|10828057.77
1671291032211|1670367891852|4853191548445132193|4912582768531080061|30276892.63
1671293019420|1664675274453|103864266406232854|282600876617499120|16203765.32
1671295442032|1667150183554|4853754498398552391|4902168194392785138|4646654.96
1671297525631|1670466522416|298926425266716847|301459700057112676|795686.41
1671298001530|1655751381667|253327479039591016|227431781182210436|13260028.17
1671298694514|1651939234092|4852628598491711189|4754675306596402214|29637125.42
1671299591446|1666873357295|4901323769462653778|4839680749563019781|25089213.27
1671300020282|1670628873194|4890909195324359988|4913708668437922620|25616457.59
1671301811427|1669721632299|4910612443694105101|4892598045184622954|21916275.4
1671303536560|1667353164828|4859946947886188028|4903012619322917797|3523457.26
1671303606855|1670834605333|4914271618391343173|4877398396442247225|352682.32
1671303853785|1665234374195|4892598045184623549|4895975744905151062|156420.74
1671304266082|1670968174411|4825325525750776217|4914553093368054049|5199981.89
1671305127939|1664843036791|283163826570920374|257268128713539862|1908958.21
1671306670422|1670201476407|4827577325564461186|4912301293554368625|484022.56
1671306803337|1668278287826|4889501820440806235|4905827369090023948|3432365.45
1671307210897|1668001755253|4755801206503244845|4904982944159892111|18291217.62
1671309088574|1667804223335|292733975779082590|288230376151711953|3562130.92
1671309262969|1670267006493|300615275126980715|268808602758676551|10272669.14
1671309963489|1656262376876|4866702347327242246|4750453181945741316|19057239.84
1671309983724|1668276822067|4905827369090024411|4852910073468420714|5730651.62
1671311008733|1668297698348|4906108844066734524|4860228422862897461|26274148.59
1671312806963|1656529412020|255860753829986941|226305881275367823|32527124.04
1671313630100|1669343574730|4872613321838166178|4909486543787262080|73928652.84
1671314154656|1669011605472|4902168194392785996|4908360643880420005|53838323.56
1671314576332|1671006524890|4914834568344765304|4907516218950287909|7033852.32
1671315028388|1669786969420|299207900243427656|151715012447043776|2460685.14
1671318353726|1670310746183|4894568370021598667|4912582768531080077|25626724.43
1671318809901|1667279159858|4901605244439364629|4902731144346206846|62925924.79
1671321651749|1670926184027|4914553093368054606|4895131319975019009|15226758.53
1671323169579|1671046776840|4914834568344764433|4715268809856909330|47412576.43
1671323998321|1671003488719|4834614199982227895|4914834568344764723|3166084.39
1671324388517|1608764764601|4712172585113092179|4688528687069397066|8216163.35
1671325152065|1647686990445|4838836324632888216|4718646509577437751|36225020.6
1671327197662|1670136942993|4888094445557252271|4912019818577657999|641027.53
1671327442028|1669586581773|4895975744905150713|4910049493740683454|27623699.69
1671328082133|1670711388919|294141350662635704|302022650010533992|21287526.04
1671328947560|1671229087544|4905827369090023634|4915397518298185890|384228.43
1671330236917|1670667867195|4913708668437922297|4904138519229759825|2168145.9
1671330616607|1668940594510|4908079168903710414|4746794007248503835|13800387.02
1671334381548|1665767885007|4816599801472746629|4897664594765415120|4537159.68
1671335182592|1669356963201|4883872320906593925|4909486543787262954|6229638.35
1671336845449|1671292486955|293578400709214601|303992974847508734|7295468.8
1671338776300|1650416791840|236157505460240778|227431781182210304|785557.88
1671341790421|1671116607238|303430024894087622|218143106950758689|5997852.63
1671348541008|1670581692851|222646706578129277|301741175033823471|54764.03
1671350412373|1662351236068|4823073725937090799|4886687070673699000|21576364.96
1671350592262|1658534085801|4874302171698430701|4865576447420400068|40765921.15
1671352118834|1670073458615|4911738343600947388|4869235622117638297|7571248.07
1671356360605|1667807929857|4701195061021376616|4904419994206470240|1326181.85
