mediumId|mediumType|isBlocked|createTime|lastLoginTime|riskLevel
13194139535498|ATM|false|2020-10-15 08:21:40.267|1645797505972|Very high risk
13194139541665|RFID|false|2020-10-15 18:24:23.11|1664096230928|Critical risk
13194139533902|RFID|false|2020-10-15 19:47:20.282|1608873186200|High risk
13194139538266|IPv4|false|2020-10-16 00:54:33.012|1661226365989|Low risk
13194139540492|POS|false|2020-10-16 04:29:23.285|1604757555483|Minimal risk
13194139543066|POS|false|2020-10-16 08:49:32.267|1657812312376|Moderate risk
13194139534175|POS|false|2020-10-16 10:36:57.881|1653994409431|Low risk
13194139538508|ATM|false|2020-10-16 12:29:36.464|1608035679040|Very high risk
13194139533346|RFID|false|2020-10-16 16:44:52.396|1616234677612|Moderate risk
13194139539659|RFID|false|2020-10-16 17:27:54.349|1647257125566|Significant risk
13194139541567|POS|true|2020-10-16 21:11:46.854|1644159118714|Significant risk
13194139542557|ATM|false|2020-10-16 21:45:09.263|1630821758710|Significant risk
13194139535644|MAC|true|2020-10-17 02:13:59.452|1651120599199|Minimal risk
13194139542606|PHONE|false|2020-10-17 03:16:11.025|1646478322738|Extreme risk
13194139542838|IPv4|false|2020-10-17 09:14:31.314|1634170525317|Severe risk
13194139539652|NFC|false|2020-10-17 14:22:01.274|1643496928299|Moderate risk
13194139534035|IPv4|false|2020-10-17 14:42:11.026|1631484647609|High risk
13194139542857|ATM|false|2020-10-17 18:41:17.085|1655888132118|Moderate risk
13194139540950|PHONE|false|2020-10-18 00:46:32.613|1638131090808|Significant risk
13194139534353|PHONE|false|2020-10-18 04:21:28.493|1667303746305|Minimal risk
13194139535660|IPv6|false|2020-10-18 04:36:25.592|1642467044000|Very high risk
13194139542646|ATM|false|2020-10-18 06:41:49.583|1625325326770|Very high risk
13194139542809|RFID|false|2020-10-18 07:13:56.498|1644639562129|Minimal risk
13194139542729|IPv6|false|2020-10-18 07:31:52.605|1634977577573|Minimal risk
13194139534122|IPv6|false|2020-10-18 12:24:21.989|1639913178615|Minimal risk
13194139542352|PHONE|false|2020-10-18 13:54:32.107|1628618766392|Significant risk
13194139541559|MAC|false|2020-10-19 03:47:28.6|1666624131237|Significant risk
13194139540719|IPv6|false|2020-10-19 04:19:53.979|1627960856205|Low risk
13194139543100|RFID|false|2020-10-19 04:57:02.517|1610967504766|Significant risk
13194139535601|RFID|false|2020-10-19 10:29:34.493|1615064604214|Extreme risk
13194139541658|IPv6|false|2020-10-19 10:31:25.627|1628232048467|High risk
13194139543003|ATM|false|2020-10-19 11:25:13.185|1628239172770|Extreme risk
13194139543261|MAC|true|2020-10-19 13:09:51.248|1615495188338|Severe risk
13194139538997|NFC|false|2020-10-19 13:12:31.471|1611549602319|High risk
13194139542897|PHONE|true|2020-10-19 14:21:34.753|1613361275751|Very high risk
13194139536391|NFC|false|2020-10-19 20:27:45.209|1606520514782|Significant risk
13194139540341|POS|false|2020-10-19 21:52:43.424|1662876715115|Very high risk
13194139538331|QRCode|false|2020-10-19 23:59:19.525|1620419053011|Low risk
13194139540202|WIFI|false|2020-10-20 01:03:47.19|1647179858205|Critical risk
13194139541455|POS|false|2020-10-20 01:25:32.018|1663497482209|Critical risk
13194139533757|IPv4|false|2020-10-20 02:02:27.641|1639019361471|Very high risk
13194139539542|IPv6|false|2020-10-20 09:56:09.92|1649914190512|Low risk
13194139538553|PHONE|true|2020-10-20 15:43:18.875|1652739507821|Minimal risk
13194139534054|IPv4|true|2020-10-20 19:52:44.804|1631635588245|Severe risk
13194139537171|MAC|false|2020-10-20 21:59:23.858|1642685421298|Extreme risk
13194139541217|IPv4|false|2020-10-20 22:30:16.853|1621592095491|Minimal risk
13194139543053|MAC|false|2020-10-20 23:42:30.276|1626692719003|Critical risk
13194139537650|RFID|false|2020-10-21 00:10:08.504|1623527707998|Severe risk
13194139536523|MAC|true|2020-10-21 02:32:12.37|1630989967098|Significant risk
13194139533315|IPv4|false|2020-10-21 03:52:26.654|1661451268007|Severe risk
13194139539897|RFID|false|2020-10-21 05:40:20.477|1651877616956|Moderate risk
13194139534373|RFID|false|2020-10-21 14:34:17.155|1612541719065|High risk
13194139539705|QRCode|false|2020-10-21 16:05:07.942|1663796114842|Critical risk
13194139535939|WIFI|false|2020-10-21 20:02:12.704|1627479417815|Minimal risk
13194139533832|PHONE|false|2020-10-22 03:05:21.848|1653932086875|Minimal risk
13194139536209|WIFI|false|2020-10-22 03:28:52.673|1628392730524|High risk
13194139538496|NFC|false|2020-10-22 03:57:09.826|1671432608693|High risk
13194139537234|RFID|false|2020-10-22 04:04:40.503|1661688655752|Extreme risk
13194139534771|QRCode|false|2020-10-22 05:20:29.655|1639032646429|Very high risk
13194139541226|IPv6|false|2020-10-22 09:33:37.516|1666295329764|Moderate risk
13194139534061|PHONE|false|2020-10-22 10:24:33.377|1668160702082|Severe risk
13194139534584|QRCode|false|2020-10-22 13:11:01.05|1664347905447|Critical risk
13194139534295|IPv6|false|2020-10-22 14:26:24.235|1652707991708|High risk
13194139534605|RFID|false|2020-10-22 15:37:42.899|1610826381259|Very high risk
13194139538273|QRCode|false|2020-10-22 19:57:55.235|1630151781442|High risk
13194139538876|RFID|false|2020-10-22 21:39:08.898|1659741680939|Severe risk
13194139537003|PHONE|false|2020-10-23 00:18:27.854|1632591932108|Moderate risk
13194139541819|RFID|false|2020-10-23 02:54:45.616|1646623032494|High risk
13194139542803|IPv6|false|2020-10-23 02:56:55.017|1661353405870|Minimal risk
13194139535091|MAC|false|2020-10-23 04:46:05.327|1655477620222|Extreme risk
13194139535480|ATM|false|2020-10-23 06:23:55.776|1610488693884|Critical risk
13194139539886|PHONE|false|2020-10-23 07:25:22.982|1632795745397|Significant risk
13194139538723|WIFI|false|2020-10-23 08:44:16.478|1623129202586|Critical risk
13194139541276|IPv6|false|2020-10-23 10:54:11.003|1618985303886|Severe risk
13194139536931|NFC|false|2020-10-23 13:41:43.5|1669471308528|Minimal risk
13194139538239|QRCode|true|2020-10-23 20:23:55.326|1616874497329|Low risk
13194139536370|ATM|false|2020-10-23 22:05:00.717|1657927247520|High risk
13194139542509|QRCode|false|2020-10-24 00:42:31.31|1653117878098|Extreme risk
13194139541405|IPv4|false|2020-10-24 01:11:37.222|1670624074047|Minimal risk
13194139536182|WIFI|false|2020-10-24 02:39:23.989|1609588188636|Minimal risk
13194139536946|NFC|false|2020-10-24 04:06:26.759|1653257042541|High risk
13194139537753|NFC|true|2020-10-24 06:35:09.534|1671487861559|Very high risk
13194139533639|WIFI|false|2020-10-24 06:59:25.304|1622777016773|Very high risk
13194139540834|RFID|false|2020-10-24 08:41:11.289|1631415698099|Low risk
13194139538800|POS|false|2020-10-24 10:18:29.229|1639634914639|Severe risk
13194139535389|IPv6|false|2020-10-24 13:00:18.752|1633748792936|High risk
13194139535767|WIFI|false|2020-10-24 18:54:01.442|1615782599818|Minimal risk
13194139536161|QRCode|false|2020-10-24 19:05:30.562|1613308143010|Significant risk
13194139542401|NFC|false|2020-10-25 00:05:29.86|1645430785496|Severe risk
13194139540256|QRCode|false|2020-10-25 00:13:54.562|1650429074487|Moderate risk
13194139536461|QRCode|false|2020-10-25 04:27:25.492|1668416708438|Very high risk
13194139538869|MAC|false|2020-10-25 05:53:47.148|1607331424562|Low risk
13194139542891|PHONE|false|2020-10-25 06:13:16.356|1662064692786|Severe risk
13194139534796|ATM|false|2020-10-25 07:28:52.04|1612436494396|Very high risk
13194139534756|IPv6|false|2020-10-25 10:27:44.064|1661408388750|Severe risk
13194139538369|RFID|false|2020-10-25 11:49:09.799|1647675897433|High risk
13194139536654|MAC|false|2020-10-25 13:46:58.919|1640538247167|Moderate risk
13194139535104|IPv6|false|2020-10-25 20:43:11.025|1610298081884|Moderate risk
13194139541400|IPv4|false|2020-10-25 23:48:27.923|1614600151202|Critical risk
13194139533589|WIFI|false|2020-10-26 03:34:59.449|1630137725794|Significant risk
13194139537664|ATM|false|2020-10-26 10:46:52.409|1649739412041|Extreme risk
13194139537311|ATM|false|2020-10-26 14:10:51.683|1649640923925|Extreme risk
13194139539267|IPv4|false|2020-10-26 17:54:10.323|1659993636579|Extreme risk
13194139534945|NFC|false|2020-10-27 00:22:22.78|1652703831757|Significant risk
13194139539729|WIFI|false|2020-10-27 01:24:34.155|1653874987257|High risk
13194139540393|IPv6|false|2020-10-27 02:16:20.412|1637591682118|Extreme risk
13194139543019|RFID|false|2020-10-27 08:09:10.992|1648472717662|Moderate risk
13194139542561|IPv4|false|2020-10-27 08:51:14.661|1607910386753|Significant risk
13194139538064|IPv4|false|2020-10-27 11:23:16.156|1656599552704|Very high risk
13194139543124|MAC|false|2020-10-27 15:38:44.456|1669716048868|Critical risk
13194139533997|NFC|false|2020-10-27 17:24:56.791|1635773960419|Extreme risk
13194139537904|PHONE|false|2020-10-28 06:30:38.609|1630232466132|Moderate risk
13194139541683|RFID|false|2020-10-28 07:50:02.372|1662981363486|Severe risk
13194139539922|WIFI|false|2020-10-28 08:23:05.833|1661032642084|Minimal risk
13194139533434|NFC|false|2020-10-28 08:44:21.553|1643882502209|Severe risk
13194139538418|IPv4|false|2020-10-28 10:01:37.661|1644082001609|Critical risk
13194139541809|ATM|false|2020-10-28 15:40:48.806|1659558086530|Critical risk
13194139537781|RFID|false|2020-10-28 17:39:54.778|1653360152821|Minimal risk
13194139538485|PHONE|false|2020-10-28 17:52:38.101|1608406611071|Severe risk
13194139538420|RFID|false|2020-10-28 21:06:54.558|1660394346131|Moderate risk
13194139537913|MAC|false|2020-10-29 06:12:09.711|1640251205264|Low risk
13194139537881|IPv4|false|2020-10-29 10:59:44.677|1662112275636|High risk
17592186050711|NFC|false|2020-10-29 12:19:18.921|1652243626494|Severe risk
17592186046958|NFC|false|2020-10-29 16:33:58.464|1641152581843|Severe risk
17592186050117|IPv4|false|2020-10-29 20:12:06.596|1630443001067|Extreme risk
17592186048353|MAC|false|2020-10-29 22:48:45.199|1643620226247|Extreme risk
17592186053759|IPv6|false|2020-10-29 23:48:15.183|1604422983649|Severe risk
17592186047846|QRCode|false|2020-10-30 03:06:12.208|1658527677555|Significant risk
17592186048213|IPv6|false|2020-10-30 04:14:50.25|1664768119703|Low risk
17592186053608|MAC|false|2020-10-30 10:21:59.378|1665160255693|Critical risk
17592186052871|PHONE|false|2020-10-30 10:46:04.926|1664733323739|Very high risk
17592186053711|MAC|true|2020-10-30 11:45:47.222|1643881202312|High risk
17592186051081|IPv4|false|2020-10-30 11:46:54.519|1660375272173|Extreme risk
17592186046078|IPv4|false|2020-10-30 11:57:52.612|1650205171087|Low risk
17592186051721|PHONE|false|2020-10-30 14:10:20.414|1640435761869|Severe risk
17592186050947|IPv6|true|2020-10-30 14:41:21.069|1648679650792|Severe risk
17592186052460|IPv6|false|2020-10-30 17:27:30.542|1626558983031|Severe risk
17592186047473|NFC|false|2020-10-30 17:31:15.926|1635346522640|Very high risk
17592186053084|NFC|false|2020-10-30 19:00:44.216|1609112158673|Low risk
17592186050729|WIFI|false|2020-10-30 22:42:29.125|1670246587475|High risk
17592186045040|RFID|false|2020-10-31 00:16:47.013|1609481171011|Significant risk
17592186049175|IPv6|false|2020-10-31 03:20:25.431|1618966619199|High risk
17592186046050|ATM|false|2020-10-31 11:28:30.091|1643869315437|High risk
17592186051248|MAC|false|2020-10-31 11:47:07.184|1642658914937|Very high risk
17592186050074|IPv6|false|2020-10-31 11:52:01.065|1657915707220|Extreme risk
17592186052242|WIFI|false|2020-10-31 21:10:08.996|1626232818471|High risk
17592186050433|POS|false|2020-11-01 04:57:01.28|1635295259866|Significant risk
17592186046712|PHONE|false|2020-11-01 05:43:22.077|1646382182012|Very high risk
17592186051641|ATM|false|2020-11-01 11:01:25.123|1610159844937|Extreme risk
17592186049824|PHONE|false|2020-11-01 11:56:50.57|1618167358846|Moderate risk
17592186052797|IPv4|false|2020-11-01 11:59:31.514|1623120021497|Severe risk
17592186051295|PHONE|false|2020-11-01 12:19:36.688|1650948372014|Significant risk
17592186047838|PHONE|false|2020-11-01 15:24:47.938|1667992705064|Moderate risk
17592186045829|PHONE|false|2020-11-01 16:41:59.973|1671813034761|Critical risk
17592186049786|ATM|false|2020-11-01 18:04:15.444|1659347647149|Moderate risk
17592186054110|IPv4|false|2020-11-01 21:15:29.295|1647363158226|High risk
17592186049288|WIFI|false|2020-11-01 23:18:46.9|1618716694545|Very high risk
17592186047324|QRCode|false|2020-11-02 00:37:56.391|1631301338040|Critical risk
17592186049361|RFID|false|2020-11-02 00:41:09.863|1652417581351|Very high risk
17592186052237|WIFI|false|2020-11-02 01:31:23.897|1638915445983|Severe risk
17592186046743|QRCode|false|2020-11-02 02:22:57.134|1669296037848|High risk
17592186047900|WIFI|false|2020-11-02 12:13:44.987|1670302571679|High risk
17592186050939|WIFI|false|2020-11-02 12:20:42.781|1631646671127|Low risk
17592186044782|RFID|false|2020-11-02 15:20:54.718|1659006481466|Low risk
17592186052379|ATM|false|2020-11-02 18:28:31.091|1651868636429|Moderate risk
17592186046400|RFID|false|2020-11-02 19:43:30.645|1655646866870|Very high risk
17592186048753|IPv6|false|2020-11-02 21:44:29.805|1609835651754|Severe risk
17592186051912|ATM|false|2020-11-03 00:18:25.764|1653809579730|High risk
17592186049098|IPv4|false|2020-11-03 00:45:05.995|1619875719875|Significant risk
17592186053627|PHONE|false|2020-11-03 02:39:49.868|1665115601805|Moderate risk
17592186053935|WIFI|false|2020-11-03 03:40:04.179|1615598878641|Very high risk
17592186049997|POS|false|2020-11-03 08:26:32.505|1645831466953|High risk
17592186046142|MAC|false|2020-11-03 09:54:12.578|1666135692802|Moderate risk
17592186045243|NFC|false|2020-11-03 12:08:19.797|1624903668282|Significant risk
17592186050978|IPv4|false|2020-11-03 13:42:51.294|1642892673292|Moderate risk
17592186047744|POS|false|2020-11-03 15:03:15.709|1636317003177|Very high risk
17592186052946|IPv4|false|2020-11-03 17:10:52.699|1658714634630|Moderate risk
17592186053557|IPv4|false|2020-11-03 20:07:13.388|1642813852526|Extreme risk
17592186047520|QRCode|false|2020-11-03 20:40:36.207|1634545047368|Minimal risk
17592186044527|WIFI|false|2020-11-03 21:57:41.08|1664969949178|Critical risk
17592186046327|IPv6|false|2020-11-03 22:56:10.881|1656241484190|High risk
17592186050340|PHONE|false|2020-11-04 02:31:18.293|1646965829544|Significant risk
17592186048906|MAC|false|2020-11-04 02:52:14.742|1619314415445|Extreme risk
17592186052835|ATM|true|2020-11-04 03:15:47.403|1617326788405|Low risk
17592186044582|QRCode|false|2020-11-04 03:33:07.316|1612069895039|Moderate risk
17592186051126|POS|false|2020-11-04 03:48:29.644|1627362206531|Minimal risk
17592186054087|IPv6|false|2020-11-04 05:42:42.791|1652662176944|Moderate risk
17592186048667|WIFI|false|2020-11-04 08:37:58.887|1626538366558|Severe risk
17592186050922|QRCode|false|2020-11-04 09:55:36.075|1658309912996|Critical risk
17592186049839|IPv4|false|2020-11-04 10:15:03.943|1639669901860|Critical risk
17592186048337|PHONE|false|2020-11-04 13:44:31.976|1643248125448|Severe risk
17592186052702|RFID|false|2020-11-04 14:12:43.028|1630925925500|Moderate risk
17592186054328|NFC|false|2020-11-04 14:14:40.473|1635051612041|Significant risk
17592186049258|MAC|false|2020-11-04 21:12:05.196|1635448086552|Significant risk
17592186048007|QRCode|false|2020-11-04 22:56:10.5|1625533332273|Very high risk
17592186045443|ATM|false|2020-11-05 01:45:13.107|1627900100991|High risk
17592186051854|PHONE|false|2020-11-05 07:00:09.754|1650505378133|Critical risk
17592186050639|MAC|false|2020-11-05 07:43:00.088|1651227801361|Severe risk
17592186050116|PHONE|false|2020-11-05 07:57:03.816|1621993759334|Extreme risk
17592186045301|NFC|true|2020-11-05 08:06:31.396|1630982079832|Moderate risk
17592186053921|POS|false|2020-11-05 09:35:26.828|1642127602795|Minimal risk
17592186045277|PHONE|false|2020-11-05 12:33:14.652|1623017947558|Extreme risk
17592186054291|POS|false|2020-11-05 13:34:43.12|1668459224193|Extreme risk
17592186052368|ATM|false|2020-11-06 03:04:14.348|1611120957094|Extreme risk
17592186044579|MAC|false|2020-11-06 05:45:00.851|1658903048370|Very high risk
17592186045640|PHONE|false|2020-11-06 06:55:55.906|1627457426643|Moderate risk
17592186044828|IPv6|false|2020-11-06 08:37:18.075|1635343357875|Critical risk
17592186047048|WIFI|false|2020-11-06 09:57:06.095|1666909875372|Minimal risk
17592186052950|ATM|false|2020-11-06 10:13:56.897|1637623933814|High risk
17592186049805|PHONE|false|2020-11-06 19:13:44.695|1663134010908|Critical risk
17592186054108|RFID|false|2020-11-07 00:06:21.741|1639587133124|Extreme risk
17592186049002|IPv6|false|2020-11-07 01:18:30.308|1619286098905|Low risk
17592186046972|PHONE|false|2020-11-07 03:42:44.309|1658295135358|Moderate risk
17592186051319|ATM|false|2020-11-07 04:28:43.503|1622723530525|Significant risk
17592186053850|POS|false|2020-11-07 07:55:46.004|1630555414589|Significant risk
17592186048312|MAC|true|2020-11-07 11:30:29.245|1653540932459|Severe risk
17592186047244|NFC|false|2020-11-07 15:23:47.514|1632844607016|Low risk
17592186045117|ATM|false|2020-11-07 16:19:13.059|1634377534116|Significant risk
17592186052039|QRCode|false|2020-11-07 18:54:26.322|1667086809451|Minimal risk
17592186044421|POS|false|2020-11-07 19:08:51.664|1606079207344|Significant risk
17592186053010|QRCode|false|2020-11-07 21:33:56.926|1642327387247|High risk
17592186047096|RFID|false|2020-11-08 00:31:28.978|1639399638259|Very high risk
17592186046348|RFID|false|2020-11-08 02:08:26.34|1633265608208|Very high risk
17592186049341|IPv4|false|2020-11-08 03:36:52.051|1614816873977|Critical risk
17592186051841|RFID|false|2020-11-08 04:19:59.887|1660764029781|Significant risk
17592186048333|POS|false|2020-11-08 05:17:20.457|1664515201461|High risk
17592186050722|MAC|false|2020-11-08 07:28:34.873|1608302596074|Critical risk
17592186044950|IPv4|false|2020-11-08 11:50:25.945|1641593280988|Very high risk
17592186048805|NFC|false|2020-11-08 11:52:24.614|1626965369890|Low risk
17592186050141|PHONE|false|2020-11-08 13:17:52.195|1611566405369|Significant risk
17592186044476|RFID|false|2020-11-08 17:57:26.434|1605578616922|Significant risk
17592186053005|QRCode|false|2020-11-08 23:21:50.983|1605966455233|Severe risk
17592186052884|IPv6|false|2020-11-08 23:37:51.759|1624798362091|Minimal risk
17592186046178|QRCode|false|2020-11-08 23:44:05.729|1638101919905|Very high risk
17592186044443|IPv6|false|2020-11-09 02:34:29.764|1638589847552|Critical risk
17592186046993|NFC|false|2020-11-09 07:53:19.555|1637436503696|High risk
17592186050154|IPv6|false|2020-11-09 08:09:17.507|1633912392779|Extreme risk
17592186044837|IPv4|false|2020-11-09 08:23:52.097|1627180573430|Significant risk
17592186049891|MAC|false|2020-11-09 09:17:42.008|1642509006016|Extreme risk
17592186046055|IPv4|false|2020-11-09 09:46:47.564|1642342717170|Severe risk
17592186050352|IPv4|false|2020-11-09 09:57:37.538|1646479233751|High risk
17592186044525|NFC|false|2020-11-09 11:23:53.102|1636521963423|Minimal risk
17592186050300|POS|false|2020-11-09 13:30:39.748|1632340294164|Extreme risk
17592186045441|MAC|false|2020-11-09 14:33:40.445|1668406541963|Severe risk
17592186044879|QRCode|false|2020-11-09 17:41:11.206|1611111056706|Critical risk
17592186049517|POS|false|2020-11-09 20:39:13.677|1606861743473|Low risk
17592186046087|IPv4|false|2020-11-09 21:23:07.057|1647105846005|Low risk
17592186053150|PHONE|false|2020-11-10 01:12:27.703|1637550771674|Very high risk
17592186053568|PHONE|false|2020-11-10 04:22:13.979|1667166545289|Severe risk
17592186053260|IPv4|false|2020-11-10 07:47:08.784|1626350425727|Moderate risk
17592186044929|WIFI|false|2020-11-10 09:15:46.471|1669859927124|High risk
17592186048526|IPv6|false|2020-11-10 13:23:22.732|1615526897987|Extreme risk
17592186053849|IPv6|false|2020-11-10 21:03:26.996|1625988731886|Severe risk
17592186047502|RFID|false|2020-11-10 23:02:23.82|1605473624166|Critical risk
17592186048001|PHONE|false|2020-11-10 23:35:33.799|1629827937241|High risk
17592186050544|QRCode|false|2020-11-11 00:19:06.236|1632915264848|Significant risk
17592186051862|ATM|false|2020-11-11 04:44:41.535|1628519008506|Low risk
17592186051950|MAC|false|2020-11-11 05:58:07.998|1625774461147|Extreme risk
17592186050187|NFC|false|2020-11-11 08:32:10.562|1612341371255|Significant risk
17592186046715|IPv4|false|2020-11-11 09:26:54.321|1664406039459|High risk
17592186047098|WIFI|false|2020-11-11 14:25:59.212|1648993391443|Low risk
17592186052715|WIFI|false|2020-11-11 16:51:16.913|1659637274457|Minimal risk
17592186048298|IPv4|false|2020-11-11 17:49:12.766|1642721894740|Significant risk
17592186054014|QRCode|false|2020-11-11 23:23:27.963|1640684771937|Extreme risk
17592186046575|MAC|false|2020-11-12 00:06:11.942|1639437390573|Critical risk
17592186052256|ATM|false|2020-11-12 00:45:41.114|1608056577832|Very high risk
17592186051310|IPv6|false|2020-11-12 07:14:39.551|1606545422626|Critical risk
17592186044457|WIFI|false|2020-11-12 12:16:57.952|1612024395829|High risk
17592186046918|RFID|false|2020-11-12 12:42:52.631|1611844091631|Minimal risk
17592186048348|WIFI|false|2020-11-12 14:09:25.755|1613037735182|Moderate risk
17592186045085|RFID|true|2020-11-12 14:21:09.155|1642686686231|Critical risk
17592186045651|WIFI|false|2020-11-12 17:37:55.231|1655659089857|Severe risk
17592186046356|IPv4|false|2020-11-12 19:57:17.867|1620565962788|Severe risk
17592186048537|QRCode|false|2020-11-13 01:34:39.94|1641062306910|Very high risk
17592186053949|PHONE|false|2020-11-13 04:00:47.533|1618764727839|Critical risk
17592186049794|POS|false|2020-11-13 08:59:46.204|1668230731449|Extreme risk
17592186052765|PHONE|false|2020-11-13 20:35:03.165|1669182702042|Severe risk
17592186047462|PHONE|false|2020-11-13 20:49:49.136|1640325990237|Significant risk
17592186052890|IPv6|false|2020-11-13 21:54:44.239|1620145448948|Low risk
17592186048888|ATM|false|2020-11-13 22:09:08.762|1657102058865|High risk
17592186046570|RFID|true|2020-11-14 03:13:51.685|1642336878424|Severe risk
17592186045154|WIFI|false|2020-11-14 04:45:27.249|1672012931407|Critical risk
17592186051288|ATM|false|2020-11-14 10:36:20.194|1625862513263|Moderate risk
17592186051709|RFID|false|2020-11-14 11:18:04.327|1636271453403|Significant risk
17592186044622|IPv6|false|2020-11-14 14:41:53.633|1643055413672|High risk
17592186045997|RFID|false|2020-11-14 19:40:27.879|1633154281760|Moderate risk
17592186052637|MAC|true|2020-11-14 21:23:40.94|1632037766399|Minimal risk
17592186045955|WIFI|true|2020-11-14 23:02:51.218|1647997455482|Severe risk
17592186053584|WIFI|false|2020-11-14 23:51:13.839|1643342285463|Critical risk
17592186048931|PHONE|false|2020-11-15 01:02:16.306|1617461601232|Severe risk
17592186046785|QRCode|false|2020-11-15 09:21:11.708|1652484288852|Critical risk
17592186046237|IPv6|false|2020-11-15 10:00:16.047|1616412014014|High risk
17592186048832|POS|true|2020-11-15 14:47:45.574|1669284110130|Minimal risk
17592186051321|MAC|false|2020-11-15 15:05:04.035|1644126241136|Low risk
17592186052304|PHONE|false|2020-11-15 16:43:01.935|1663750283653|Moderate risk
17592186049362|PHONE|false|2020-11-15 17:26:04.681|1633612588655|Minimal risk
17592186047401|IPv6|false|2020-11-15 19:16:26.847|1660670102188|Extreme risk
17592186052271|POS|false|2020-11-15 19:23:57.803|1668800375049|Moderate risk
17592186051685|IPv6|false|2020-11-15 19:51:56.469|1606440700350|Moderate risk
17592186047860|POS|false|2020-11-16 04:08:00.86|1634043172456|Moderate risk
17592186048459|POS|false|2020-11-16 14:48:29.592|1656984571093|Severe risk
17592186051600|MAC|false|2020-11-16 19:10:53.565|1672055670616|Low risk
17592186050828|QRCode|false|2020-11-16 19:35:58.905|1622967526343|Very high risk
17592186047723|WIFI|true|2020-11-17 00:17:54.601|1616712631425|Extreme risk
17592186044796|WIFI|false|2020-11-17 00:47:36.396|1610489640789|Critical risk
17592186051042|WIFI|false|2020-11-17 05:57:34.528|1660474411459|High risk
17592186046824|QRCode|false|2020-11-17 07:19:19.113|1655160878412|Significant risk
17592186051456|WIFI|false|2020-11-17 08:20:25.806|1657917936003|Critical risk
17592186045558|PHONE|false|2020-11-17 10:27:00.005|1664235846207|Very high risk
17592186052094|IPv6|false|2020-11-17 10:49:10.795|1619751700247|High risk
17592186051411|NFC|false|2020-11-17 13:39:52.594|1615177132157|Critical risk
17592186051262|ATM|false|2020-11-17 18:44:16.842|1616337739753|Low risk
17592186053120|PHONE|false|2020-11-18 02:15:10.489|1646264605955|Low risk
17592186051052|WIFI|false|2020-11-18 05:34:37.321|1633822011909|Very high risk
17592186050191|IPv4|false|2020-11-18 10:30:24.304|1631274882185|Very high risk
17592186045326|QRCode|false|2020-11-18 10:30:50.582|1655097544054|Low risk
17592186051345|WIFI|false|2020-11-18 17:31:37.586|1634649540033|High risk
17592186053896|POS|false|2020-11-18 19:32:55.137|1634176415843|Severe risk
17592186050624|IPv4|false|2020-11-18 23:28:56.14|1611969554092|Significant risk
17592186053306|ATM|false|2020-11-18 23:41:11.047|1648817405950|Very high risk
17592186049036|WIFI|false|2020-11-19 07:45:06.308|1649800699338|Low risk
17592186052227|QRCode|false|2020-11-19 08:40:04.384|1615129988340|Significant risk
17592186048775|IPv6|false|2020-11-19 08:46:06.408|1648623783250|High risk
17592186051920|IPv4|false|2020-11-19 09:29:47.77|1647908414049|Low risk
17592186048637|NFC|false|2020-11-19 09:45:12.903|1650635685105|Significant risk
17592186046084|POS|false|2020-11-19 15:12:20.69|1633892170989|Extreme risk
17592186045515|WIFI|true|2020-11-19 16:07:45.786|1658498919649|Minimal risk
17592186051163|QRCode|false|2020-11-19 22:48:09.194|1607820296141|Low risk
17592186048171|ATM|false|2020-11-20 01:21:03.163|1656080378371|Very high risk
17592186048132|MAC|false|2020-11-20 01:26:38.904|1658706965144|Low risk
17592186054056|POS|false|2020-11-20 01:33:35.293|1613162644539|Very high risk
17592186046229|PHONE|false|2020-11-20 05:12:12.157|1653320912117|Very high risk
17592186053156|RFID|false|2020-11-20 05:59:27.879|1653589034287|Significant risk
17592186051212|RFID|false|2020-11-20 08:14:58.666|1624891052630|Very high risk
17592186045687|MAC|false|2020-11-20 08:15:07.256|1669115784854|Severe risk
17592186045461|PHONE|false|2020-11-20 11:55:02.322|1639010532216|Minimal risk
17592186051132|QRCode|false|2020-11-20 14:57:41.853|1644397569938|Critical risk
17592186052816|NFC|false|2020-11-20 15:28:27.828|1634960594868|Moderate risk
17592186053948|WIFI|false|2020-11-20 16:18:58.477|1649327197940|Very high risk
17592186049180|QRCode|false|2020-11-20 23:39:18.679|1625468561867|Significant risk
17592186051167|WIFI|false|2020-11-21 05:55:10.727|1657687207706|Significant risk
17592186048455|PHONE|false|2020-11-21 06:57:45.846|1645926725023|Critical risk
17592186049354|RFID|true|2020-11-21 07:20:42.274|1655523843983|Extreme risk
17592186051413|QRCode|false|2020-11-21 09:26:36.398|1658517830319|High risk
17592186048841|NFC|false|2020-11-21 09:37:56.537|1647793174345|Extreme risk
17592186050814|IPv4|false|2020-11-21 11:19:29.412|1616342687749|Critical risk
17592186045962|MAC|false|2020-11-21 17:20:50.224|1624233952619|High risk
17592186054386|MAC|false|2020-11-21 18:14:55.229|1648690276718|Critical risk
17592186045589|IPv6|false|2020-11-21 19:27:49.243|1611450072734|Minimal risk
17592186049750|IPv4|false|2020-11-21 23:03:48.242|1660644821821|Severe risk
17592186053055|ATM|false|2020-11-22 03:43:34.403|1643482794889|High risk
17592186053611|ATM|false|2020-11-22 06:50:19.635|1668619969124|Extreme risk
17592186049455|PHONE|false|2020-11-22 07:06:36.405|1610789585649|Critical risk
17592186050949|IPv4|false|2020-11-22 07:35:56.158|1610345535087|High risk
