companyId|loanId|createTime|org
5497558141430|188306759419432330|2021-10-31 16:46:26.006|State Farm Bank
3298534884796|188306759419430894|2021-10-31 17:04:14.499|LendingPoint
4398046514472|188306759419433398|2021-11-01 11:13:52.35|Prosper
6597069770427|188306759419433867|2021-11-01 11:42:49.996|US Bank
2199023257739|188306759419431852|2021-11-01 12:33:29.478|Chase Bank
8796093026016|188588234396144577|2021-11-02 05:10:44.884|Prosper
4398046513602|188588234396142910|2021-11-02 13:15:24.228|Earnest
1883|188869709372852762|2021-11-02 16:00:44.756|Navy Federal Credit Union
4398046513589|188869709372853555|2021-11-02 16:08:30.702|SunTrust
4398046512027|188869709372851432|2021-11-02 21:30:57.989|Kabbage
6597069766723|188869709372850261|2021-11-03 01:55:51.469|SunTrust
3298534886374|188869709372854262|2021-11-03 04:16:16.454|Fundbox
1099511629060|188869709372851945|2021-11-03 08:34:30.066|OneMain Financial
8796093023632|188869709372852154|2021-11-03 13:09:55.813|OneMain Financial
5497558142815|189151184349566073|2021-11-03 16:57:33.286|RealtyMogul
7696581394479|189151184349560898|2021-11-03 20:39:30.449|LendingPoint
1820|189151184349563324|2021-11-04 00:57:32.221|Upstart
2199023258269|189151184349564520|2021-11-04 02:45:50.276|Wells Fargo
5497558141716|189151184349564648|2021-11-04 12:55:30.344|SunTrust
5497558141615|189151184349564537|2021-11-04 13:31:55.789|RealtyMogul
8796093023929|189151184349563194|2021-11-04 14:29:09.477|Patch of Land
5497558139600|189432659326272463|2021-11-04 17:11:15.907|Fundbox
8796093024421|189432659326274509|2021-11-05 14:01:21.564|American Express
3298534884618|189714134302983922|2021-11-05 19:17:16.044|Roofstock
3737|189714134302987116|2021-11-06 02:39:02.168|American Express
1099511629499|189995609279695169|2021-11-06 19:54:01.986|BlueVine
5497558139640|189995609279693839|2021-11-06 23:35:40.713|Best Egg
8796093024426|189995609279695833|2021-11-07 01:03:12.292|Wells Fargo
3298534885935|189995609279696336|2021-11-07 09:52:14.732|US Bank
1099511630284|189995609279696210|2021-11-07 10:43:58.967|Upgrade
6597069766919|190277084256403809|2021-11-07 16:20:33.123|Navy Federal Credit Union
7696581397000|190277084256406936|2021-11-07 23:13:33.203|LendingClub
1099511629917|190277084256406389|2021-11-08 04:31:01.439|RealtyMogul
6597069767985|190277084256405294|2021-11-08 12:17:11.464|Marcus by Goldman Sachs
1099511631571|190277084256408497|2021-11-08 12:37:54.246|Patch of Land
4398046514471|190558559233118643|2021-11-08 18:48:52.522|OnDeck
7696581394560|190558559233114274|2021-11-08 21:14:24.464|OnDeck
8796093023255|190558559233115545|2021-11-09 12:23:14.303|Fundrise
3298534884421|190840034209826259|2021-11-10 09:56:29.147|Discover
6597069769231|191121509186538920|2021-11-10 18:25:03.351|Funding Circle
1099511627777|191121509186535425|2021-11-11 01:05:53.432|Upgrade
4398046511754|191121509186536293|2021-11-11 01:47:52.386|Best Egg
6597069769011|191121509186538627|2021-11-11 01:50:46.965|Citibank
2199023259369|191121509186540495|2021-11-11 09:35:08.415|Peerform
1099511631659|191121509186540603|2021-11-11 12:12:00.352|Earnest
8796093025215|191121509186539459|2021-11-11 14:16:08.01|PNC Bank
6597069768704|191402984163248889|2021-11-11 18:07:22.974|State Farm Bank
6597069766681|191402984163246110|2021-11-11 22:06:54.522|Prosper
5497558139123|191402984163246409|2021-11-11 23:30:49.106|Capital One
4398046514753|191402984163250942|2021-11-12 01:07:48.713|PNC Bank
8796093025464|191402984163250450|2021-11-12 01:22:14.338|RealtyMogul
2199023259402|191402984163251198|2021-11-12 01:35:36.862|Upstart
7696581394541|191402984163246212|2021-11-12 02:58:51.974|OneMain Financial
3345|191402984163250572|2021-11-12 04:17:51.862|Upgrade
8796093026093|191402984163251261|2021-11-12 06:42:00.953|Earnest
8796093025510|191402984163250518|2021-11-12 06:46:49.577|Patch of Land
6597069769657|191402984163250100|2021-11-12 07:38:12.319|Avant
8796093024753|191402984163249535|2021-11-12 11:05:45.154|Discover
3298534883678|191684459139957195|2021-11-13 09:51:44.166|BlueVine
8796093024791|191684459139960243|2021-11-13 14:10:37.832|BlueVine
7696581394560|191684459139956897|2021-11-13 14:15:42.603|LendingPoint
6597069770373|191965934116672333|2021-11-13 15:13:59.629|Bank of America
7696581394552|191965934116667542|2021-11-13 18:28:17.103|Capital One
8796093022964|191965934116668424|2021-11-13 19:21:35.522|Capital One
8796093025271|191965934116671498|2021-11-14 03:09:53.69|SunTrust
8796093023222|191965934116668780|2021-11-14 03:56:08.892|Kabbage
7696581394909|191965934116668027|2021-11-14 14:49:00.33|OnDeck
6597069770149|192247409093382713|2021-11-14 15:37:09.825|SoFi
7696581397640|192247409093382349|2021-11-15 02:40:39.175|OneMain Financial
9895604653029|192247409093382130|2021-11-15 08:02:04.828|Marcus by Goldman Sachs
6597069767592|192247409093379327|2021-11-15 08:07:51.831|PNC Bank
3298534887291|192528884070093984|2021-11-15 23:06:50.548|Kabbage
1099511629633|192528884070091260|2021-11-15 23:33:30.485|American Express
2199023258527|192528884070092696|2021-11-16 02:04:00.586|Earnest
3298534884850|192528884070090810|2021-11-16 05:34:59.186|SoFi
1820|192528884070091197|2021-11-16 12:48:02.656|US Bank
6597069768368|192810359046801705|2021-11-16 21:28:26.105|RealtyMogul
8796093024525|192810359046802520|2021-11-17 03:21:59.194|Kabbage
2199023256433|192810359046800554|2021-11-17 10:19:34.908|RealtyMogul
5497558139109|192810359046799666|2021-11-17 12:05:55.693|Peerform
1099511630555|193091834023513769|2021-11-17 19:42:04.923|US Bank
7696581396825|193091834023513274|2021-11-17 20:17:11.622|US Bank
5497558140540|193091834023512302|2021-11-17 22:17:03.939|Navy Federal Credit Union
7696581394899|193091834023510631|2021-11-17 22:52:07.409|Funding Circle
8796093022652|193091834023510596|2021-11-18 01:11:24.489|Fundbox
5497558142551|193091834023514906|2021-11-18 02:22:34.304|Best Egg
6597069769219|193091834023513490|2021-11-18 04:52:44.94|Upgrade
7696581397109|193373309000224303|2021-11-18 16:59:08.496|State Farm Bank
7696581396856|193373309000223977|2021-11-18 19:27:36.39|Navy Federal Credit Union
3298534885392|193373309000223506|2021-11-18 22:20:21.438|Rocket Loans
8796093022841|193373309000221523|2021-11-19 01:24:55.154|Best Egg
7696581398226|193373309000225709|2021-11-19 03:08:11.162|Capital One
3298534886147|193373309000224471|2021-11-19 03:47:35.981|Upstart
5497558141907|193373309000224730|2021-11-19 07:41:54.356|Navy Federal Credit Union
6597069769368|193373309000224355|2021-11-19 09:44:05.895|State Farm Bank
2199023256850|193654783976933121|2021-11-20 09:56:40.422|Fundbox
2199023256395|193654783976932477|2021-11-20 10:23:39.069|SoFi
5497558139349|193936258953642607|2021-11-20 17:15:50.63|Peerform
7696581395511|193936258953643456|2021-11-20 17:43:07.995|Roofstock
8796093025563|193936258953646495|2021-11-20 18:13:24.929|RealtyMogul
3298534883698|193936258953642481|2021-11-21 07:30:48.553|Fundrise
5497558140366|194217733930354694|2021-11-21 15:12:04.967|LendingPoint
3298534884344|194217733930354031|2021-11-21 18:22:59.538|LightStream
1442|194217733930354636|2021-11-22 01:01:40.401|SoFi
8796093023726|194217733930354733|2021-11-22 01:32:42.143|SunTrust
9895604653096|194217733930356825|2021-11-22 13:37:09.046|Upstart
4398046514807|194217733930357567|2021-11-22 14:36:05.8|SunTrust
6597069767317|194499208907064177|2021-11-22 18:03:18.421|LendingPoint
8796093022528|194499208907063713|2021-11-22 18:42:51.842|BlueVine
8796093023222|194499208907064683|2021-11-22 23:01:06.514|OneMain Financial
4398046512695|194499208907065491|2021-11-22 23:31:03.695|State Farm Bank
6597069766819|194499208907063512|2021-11-23 07:57:13.708|Peerform
93|194499208907063409|2021-11-23 08:13:01.94|LendingPoint
4398046512454|194780683883775820|2021-11-24 00:57:59.892|Kabbage
7696581398351|194780683883779171|2021-11-24 08:08:41.28|Navy Federal Credit Union
1581|194780683883776129|2021-11-24 08:40:58.445|Citibank
8796093023512|194780683883775753|2021-11-24 08:57:03.92|Chase Bank
7696581396708|195062158860487714|2021-11-25 09:43:27.434|LightStream
3298534884922|195343633837197466|2021-11-25 17:48:06.664|Avant
8796093024240|195343633837198049|2021-11-26 05:08:53.55|Wells Fargo
7696581396036|195343633837197483|2021-11-26 09:39:49.301|Capital One
3298534885720|195343633837198520|2021-11-26 12:42:57.528|American Express
9895604652656|195625108813909543|2021-11-27 07:22:09.414|Marcus by Goldman Sachs
6597069768680|195625108813908689|2021-11-27 12:22:25.374|LightStream
6597069767388|195625108813906917|2021-11-27 12:57:21.028|Avant
6597069770389|195625108813910888|2021-11-27 15:14:29.28|LendingClub
4398046512496|195906583790618507|2021-11-28 00:15:52.953|LightStream
4398046514147|195906583790620653|2021-11-28 02:23:41.639|Funding Circle
8796093025510|196188058767331672|2021-11-28 17:02:39.914|Earnest
5497558140940|196188058767330059|2021-11-28 17:36:42.222|Bank of America
9895604652685|196188058767330897|2021-11-29 00:37:07.459|BlueVine
4398046511480|196188058767327734|2021-11-29 04:58:14.702|Avant
2829|196469533744041699|2021-11-30 00:36:47.215|Citibank
1099511631595|196469533744042964|2021-11-30 03:17:16.406|OnDeck
5497558139002|196469533744038043|2021-11-30 04:50:18.832|Kabbage
1099511629364|196751008720750733|2021-11-30 16:10:31.277|LendingPoint
5497558139731|196751008720749704|2021-11-30 22:43:28.344|American Express
8796093024383|196751008720751517|2021-11-30 23:25:01.617|Fundbox
7696581396209|196751008720750978|2021-12-01 09:37:51.027|Best Egg
1099511630162|196751008720751790|2021-12-01 15:10:18.404|LendingPoint
2199023256832|197032483697460959|2021-12-01 18:19:04.788|TD Bank
2750|197032483697462915|2021-12-02 05:56:14.141|LightStream
3466|197032483697463837|2021-12-02 09:16:49.34|Chase Bank
8796093025563|197032483697463712|2021-12-02 10:09:14.623|Prosper
4398046513844|197032483697462912|2021-12-02 14:26:46.685|Funding Circle
3298534885106|197313958674172293|2021-12-03 01:07:30.621|US Bank
8796093023872|197313958674172145|2021-12-03 02:59:25.883|Kabbage
3298534887007|197595433650885409|2021-12-04 01:03:39.73|Peerform
5497558140522|197595433650882777|2021-12-04 02:38:13.79|Wells Fargo
8796093026192|197595433650885813|2021-12-04 02:47:50.892|American Express
8796093024426|197595433650883544|2021-12-04 07:51:37.715|OnDeck
9895604652753|197595433650884253|2021-12-04 11:37:12.904|LendingPoint
2199023258104|197595433650883979|2021-12-04 11:55:22.635|Fundrise
1099511629965|197595433650883504|2021-12-04 15:01:21.674|Fundrise
6597069770610|197876908627596434|2021-12-04 15:51:45.858|TD Bank
4398046512027|197876908627592426|2021-12-04 16:27:20.502|SoFi
3298534886519|197876908627595449|2021-12-04 19:33:13.487|State Farm Bank
8796093023767|197876908627593321|2021-12-04 22:41:42.519|SoFi
5497558139861|197876908627592505|2021-12-05 10:57:02.554|OnDeck
2199023255889|198158383604302266|2021-12-05 16:40:13.951|PNC Bank
7696581395674|198158383604303522|2021-12-05 17:28:38.471|Rocket Loans
5497558139648|198158383604302871|2021-12-06 12:01:51.746|Earnest
2051|198439858581015296|2021-12-06 18:37:23.66|BlueVine
8796093022615|198439858581013017|2021-12-06 20:42:31.536|Roofstock
9895604653539|198439858581017231|2021-12-07 01:03:59.743|SoFi
3345|198439858581016971|2021-12-07 05:02:04.943|OneMain Financial
6597069769776|198439858581016675|2021-12-07 07:35:41.755|Kabbage
3298534885455|198439858581015395|2021-12-07 10:23:46.984|State Farm Bank
8796093023215|198439858581013854|2021-12-07 14:23:31.306|Discover
7696581398115|198439858581017386|2021-12-07 15:24:57.697|LightStream
1099511628886|198721333557724645|2021-12-07 18:59:31.252|Earnest
6597069769762|198721333557727312|2021-12-08 00:04:45.195|Earnest
2938|198721333557727086|2021-12-08 01:47:47.828|Rocket Loans
6597069769458|198721333557726912|2021-12-08 02:49:34.77|Discover
4398046512155|198721333557724577|2021-12-08 14:55:16.208|Prosper
4398046511436|199002808534434226|2021-12-08 19:07:37.735|TD Bank
3298534886122|199002808534437563|2021-12-08 19:36:54.147|Chase Bank
9895604653096|199002808534437976|2021-12-09 03:46:28.368|Upgrade
7696581398321|199002808534438978|2021-12-09 03:47:31.802|Citibank
7696581396357|199002808534436440|2021-12-09 07:24:02.148|Funding Circle
8796093022564|199002808534434255|2021-12-09 10:15:31.309|Patch of Land
2199023258508|199002808534437760|2021-12-09 11:59:11.181|SoFi
5497558140486|199002808534436018|2021-12-09 13:24:28.624|Peerform
3298534885722|199284283511147707|2021-12-09 16:21:03.792|TD Bank
6597069769944|199284283511148870|2021-12-09 18:52:13.263|Prosper
3298534885110|199284283511146887|2021-12-10 01:03:12.227|Upstart
5497558139600|199284283511145424|2021-12-10 01:04:22.472|Rocket Loans
1801|199284283511146915|2021-12-10 05:19:36.982|OnDeck
5497558139404|199565758487855797|2021-12-10 18:18:56.83|Capital One
6597069768809|199565758487858051|2021-12-10 20:46:36.467|Bank of America
4398046511399|199565758487855496|2021-12-10 22:43:51.344|Best Egg
2199023255737|199565758487855347|2021-12-11 01:32:44.115|Bank of America
8796093022242|199565758487855151|2021-12-11 14:27:27.678|Peerform
4398046515059|199847233464571029|2021-12-11 20:39:04.338|OnDeck
3466|199847233464570398|2021-12-11 21:51:55.879|Patch of Land
7696581397362|199847233464569697|2021-12-12 01:26:11.836|American Express
4398046513142|199847233464568554|2021-12-12 05:13:48.861|Earnest
5497558142761|200128708441281588|2021-12-12 15:42:40.79|OnDeck
7696581394565|200128708441276587|2021-12-12 19:13:34.844|Peerform
9895604653151|200128708441280672|2021-12-13 01:41:57.273|LendingClub
1099511628894|200128708441277930|2021-12-13 03:11:49|Marcus by Goldman Sachs
3298534886147|200128708441280216|2021-12-13 06:11:07.677|SunTrust
8796093023875|200128708441278707|2021-12-13 06:18:19.082|Prosper
8796093023726|200128708441278507|2021-12-13 14:56:22.715|State Farm Bank
5497558139067|200128708441276667|2021-12-13 15:02:01.467|Upgrade
7696581398216|200128708441281437|2021-12-13 15:19:59.781|LightStream
3298534886918|200410183417991876|2021-12-14 02:05:18.38|Best Egg
6597069767938|200410183417988833|2021-12-14 03:47:43.639|State Farm Bank
8796093025598|200410183417991629|2021-12-14 12:37:17.52|Fundbox
5497558139731|200410183417988234|2021-12-14 14:46:43.835|Kabbage
3333|200410183417991547|2021-12-14 15:23:02.147|Best Egg
1099511631451|200691658394702621|2021-12-14 21:27:35.413|Fundbox
7696581398403|200691658394703015|2021-12-15 02:38:21.58|Upgrade
4398046513831|200691658394701426|2021-12-15 06:01:25.041|Discover
3298534885657|200691658394700902|2021-12-15 07:57:26.687|Citibank
6597069768950|200691658394700862|2021-12-15 08:47:12.246|US Bank
5497558140514|200691658394699981|2021-12-15 09:05:34.133|LendingClub
7696581396244|200973133371410865|2021-12-15 23:04:02.723|SoFi
9895604651138|200973133371409954|2021-12-16 03:37:36.127|Wells Fargo
8796093025760|200973133371413131|2021-12-16 14:55:35.624|LendingPoint
8796093025563|201254608348123554|2021-12-17 11:42:38.724|Earnest
3298534885392|201536083324832528|2021-12-17 15:52:07.204|LendingClub
6597069769930|201536083324834094|2021-12-17 22:05:42.81|LightStream
2199023258105|201536083324833164|2021-12-18 05:14:42.248|Avant
7696581395776|201536083324831552|2021-12-18 05:45:18.381|Upgrade
4398046515059|201536083324834964|2021-12-18 06:41:02.633|LendingClub
5497558142295|201536083324834286|2021-12-18 10:11:41.944|Fundrise
4398046513844|201536083324833407|2021-12-18 14:14:40.976|TD Bank
5497558139349|201817558301540976|2021-12-19 07:27:41.99|PNC Bank
7696581398256|201817558301545435|2021-12-19 07:44:38.728|Marcus by Goldman Sachs
7696581395499|201817558301541803|2021-12-19 10:59:13.69|American Express
2199023258052|201817558301543746|2021-12-19 14:56:16.195|Upstart
7696581398226|202099033278256047|2021-12-19 16:59:11.977|Fundrise
2199023258968|202099033278255599|2021-12-19 19:11:14.524|Earnest
2199023259313|202099033278256002|2021-12-20 01:59:02.369|SunTrust
5497558140947|202099033278253845|2021-12-20 06:39:52.08|LendingClub
2199023258900|202099033278255507|2021-12-20 09:31:31.644|Wells Fargo
5497558142865|202380508254966970|2021-12-20 21:59:32.606|Kabbage
8796093025530|202380508254966122|2021-12-21 07:47:38.729|State Farm Bank
5497558139732|202380508254962827|2021-12-21 08:46:09.914|Roofstock
7696581395035|202380508254962483|2021-12-21 13:00:56.629|Rocket Loans
8796093025604|202380508254966226|2021-12-21 13:56:19.351|LendingPoint
8796093022759|202661983231673058|2021-12-22 05:38:44.074|Capital One
5497558141199|202661983231675486|2021-12-22 05:53:13.665|LendingPoint
8796093023832|202943458208385216|2021-12-23 01:31:15.479|Discover
8796093025464|202943458208387345|2021-12-23 03:27:27.144|Best Egg
5497558140118|202943458208384664|2021-12-23 12:18:20.555|Citibank
6597069767357|203224933185094575|2021-12-23 19:44:15.808|BlueVine
1099511630011|203224933185096691|2021-12-23 20:05:34.033|Discover
2199023256562|203224933185095012|2021-12-24 13:39:14.647|SunTrust
3298534887266|203506408161809532|2021-12-24 16:01:33.03|Avant
6597069767247|203506408161805085|2021-12-24 16:01:53.035|American Express
2199023255836|203506408161804662|2021-12-24 21:04:40.602|Earnest
4398046511157|203506408161804362|2021-12-24 21:54:12.692|Rocket Loans
2199023256433|203506408161805483|2021-12-25 07:59:26.667|BlueVine
4398046513666|203506408161807760|2021-12-25 13:56:23.115|Upstart
6597069770065|203787883138519519|2021-12-26 01:17:20.915|LendingPoint
3298534884559|203787883138516629|2021-12-26 01:23:32.091|PNC Bank
4398046513252|203787883138517886|2021-12-26 03:46:01.425|Earnest
8796093022466|203787883138515291|2021-12-26 08:47:10.103|American Express
1099511631353|203787883138519734|2021-12-26 10:33:27.152|State Farm Bank
3298534885738|204069358115228881|2021-12-27 08:20:04.659|Kabbage
2199023258957|204069358115230174|2021-12-27 12:56:48.944|TD Bank
8796093024426|204350833091939290|2021-12-27 16:12:14.513|Rocket Loans
7696581395237|204350833091937355|2021-12-28 00:00:08.205|Funding Circle
5497558142608|204350833091941213|2021-12-28 07:18:19.13|SoFi
8796093022532|204632308068647333|2021-12-28 16:05:40.134|SoFi
3737|204632308068651882|2021-12-28 16:26:30.55|Fundbox
3298534887270|204632308068652161|2021-12-29 01:42:13.486|Chase Bank
7696581395598|204632308068648505|2021-12-29 04:58:58.935|Kabbage
6597069768309|204913783045359842|2021-12-29 19:13:33.535|LendingPoint
4398046514192|204913783045361715|2021-12-30 06:57:55.165|SoFi
8796093025297|204913783045361718|2021-12-30 07:23:06.274|LightStream
3278|204913783045361970|2021-12-30 07:50:58.372|Peerform
6597069766929|204913783045357932|2021-12-30 09:06:06.264|State Farm Bank
3298534884538|204913783045359223|2021-12-30 12:22:50.753|Avant
4398046512496|204913783045359500|2021-12-30 13:52:57.693|RealtyMogul
2199023256627|205195258022069686|2021-12-30 19:30:13.092|Best Egg
7696581396208|205195258022070654|2021-12-30 20:15:48.87|TD Bank
1099511629166|205195258022070150|2021-12-30 23:32:12.87|Kabbage
6597069769491|205195258022072039|2021-12-31 07:21:43.185|Peerform
3298534884206|205195258022069415|2021-12-31 07:32:59.474|Chase Bank
1801|205195258022070690|2021-12-31 09:13:30.895|Prosper
2199023258483|205476732998782821|2021-12-31 17:08:43.216|Patch of Land
4398046514405|205476732998783316|2021-12-31 17:28:50.328|Fundbox
6597069767511|205476732998780048|2022-01-01 00:23:27.346|US Bank
3847|205476732998783991|2022-01-01 11:32:24.73|Fundbox
5497558140534|205476732998781155|2022-01-01 13:00:35.071|BlueVine
9895604653096|205476732998783066|2022-01-01 14:45:03.412|OnDeck
7696581394815|205476732998779392|2022-01-01 15:22:42.562|Kabbage
2199023258432|205758207975493414|2022-01-01 16:20:31.161|Best Egg
2199023257714|205758207975492495|2022-01-01 17:41:25.884|Earnest
3298534883728|205758207975490061|2022-01-02 00:23:54.018|Earnest
4398046514354|205758207975493899|2022-01-02 07:32:08.884|LightStream
5497558140028|205758207975491096|2022-01-02 08:17:26.353|Upgrade
8796093025572|206039682952204715|2022-01-02 19:07:39.127|Roofstock
8796093023527|206039682952202016|2022-01-02 20:59:12.422|SunTrust
1266|206039682952201931|2022-01-02 21:03:16.161|Rocket Loans
5497558140141|206039682952201921|2022-01-02 21:26:28.061|TD Bank
8796093025163|206039682952204157|2022-01-02 21:36:06.501|Navy Federal Credit Union
2199023256008|206039682952200786|2022-01-03 03:52:17.873|Funding Circle
6597069770528|206039682952205347|2022-01-03 04:39:25.12|LightStream
4398046514428|206039682952204653|2022-01-03 12:29:46.709|Peerform
1099511628562|206039682952201257|2022-01-03 13:01:34.029|Capital One
4398046514183|206321157928914981|2022-01-03 18:24:04.763|Chase Bank
1949|206321157928913514|2022-01-03 18:32:01.272|OnDeck
9895604652033|206321157928913658|2022-01-03 21:38:53.262|SunTrust
4398046513471|206602632905624728|2022-01-04 17:07:29.293|Peerform
6597069767709|206602632905622946|2022-01-04 17:44:49.952|OneMain Financial
4398046513629|206602632905624934|2022-01-04 18:01:26.309|PNC Bank
7696581397280|206602632905625339|2022-01-04 20:35:40.635|Wells Fargo
7696581398311|206602632905626670|2022-01-05 06:31:29.529|OneMain Financial
4398046511914|206602632905622611|2022-01-05 08:32:30.854|Kabbage
1099511629955|206602632905624481|2022-01-05 15:48:56.029|PNC Bank
7696581396878|206884107882335492|2022-01-05 20:20:00.756|RealtyMogul
8796093022757|206884107882332892|2022-01-05 22:19:49.868|Prosper
3298534886730|206884107882336732|2022-01-06 07:20:23.424|Bank of America
9895604651261|206884107882333911|2022-01-06 12:10:09.386|Marcus by Goldman Sachs
4398046513671|206884107882335637|2022-01-06 12:48:29.27|Marcus by Goldman Sachs
3298534884854|206884107882334268|2022-01-06 13:53:15.43|LightStream
8796093022841|206884107882333008|2022-01-06 15:48:15.526|PNC Bank
7696581396857|207165582859046123|2022-01-06 22:42:19.187|LendingPoint
7696581395071|207165582859043673|2022-01-07 04:45:53.909|Rocket Loans
1099511630441|207165582859046416|2022-01-07 12:14:44.513|Peerform
1820|207447057835755963|2022-01-07 17:47:50.564|Patch of Land
8796093023929|207447057835755835|2022-01-07 21:19:53.334|LendingPoint
5497558140870|207447057835756193|2022-01-08 00:33:18.096|Fundrise
5497558138929|207447057835753540|2022-01-08 08:39:01.449|Chase Bank
1099511630115|207728532812467312|2022-01-08 19:18:58.989|Patch of Land
2199023258794|207728532812468484|2022-01-08 21:06:07.934|Avant
6597069768753|207728532812466998|2022-01-08 21:36:22.404|Patch of Land
6597069767215|207728532812464877|2022-01-09 04:16:10.769|Earnest
2548|207728532812467591|2022-01-09 08:19:09.868|Navy Federal Credit Union
7696581396198|207728532812466544|2022-01-09 09:41:37.821|Fundbox
7696581394963|207728532812464834|2022-01-09 12:39:54.512|Fundbox
5497558140730|207728532812466672|2022-01-09 14:29:22.491|SunTrust
5497558139725|208010007789175939|2022-01-09 17:09:03.339|BlueVine
9895604650420|208291482765886012|2022-01-10 20:34:45.327|LendingPoint
9895604650393|208291482765885980|2022-01-10 21:15:32.243|Capital One
6597069766898|208291482765885766|2022-01-11 00:26:26.986|Roofstock
5497558139219|208291482765885887|2022-01-11 01:52:31.634|Avant
2199023256132|208291482765886219|2022-01-11 02:57:16.039|Earnest
6597069768951|208291482765888577|2022-01-11 06:27:01.706|Capital One
3298534884707|208291482765887343|2022-01-11 07:59:51.532|Upstart
4398046513058|208291482765888113|2022-01-11 08:46:44.769|Fundrise
5497558140358|208291482765887480|2022-01-11 15:05:18.25|BlueVine
1099511629592|208572957742598581|2022-01-11 18:21:22.709|Wells Fargo
1099511630871|208572957742600251|2022-01-11 19:33:23.332|Funding Circle
4398046514827|208572957742601040|2022-01-11 19:46:28.797|Peerform
3298534883835|208572957742596766|2022-01-11 20:41:32.667|Fundbox
2199023257987|208572957742599414|2022-01-12 07:30:23.588|Fundbox
1099511628460|208854432719307670|2022-01-12 16:30:06.123|SoFi
2199023256327|208854432719307804|2022-01-12 16:31:28.415|Roofstock
8796093025163|208854432719310715|2022-01-12 19:10:28.466|Marcus by Goldman Sachs
5497558141459|208854432719310252|2022-01-12 21:31:44.473|LendingPoint
5497558141199|208854432719309915|2022-01-13 01:48:43.562|Navy Federal Credit Union
2199023258533|208854432719310750|2022-01-13 03:16:28.059|Kabbage
9895604651261|208854432719308502|2022-01-13 07:06:47.412|Roofstock
8796093023320|208854432719308262|2022-01-13 08:13:18.201|OnDeck
5497558138895|208854432719306769|2022-01-13 11:23:08.993|TD Bank
3298534885112|208854432719309201|2022-01-13 13:07:30.004|LightStream
3298534884956|208854432719308995|2022-01-13 16:09:41.51|Prosper
7696581397111|209135907696021045|2022-01-13 18:17:33.874|SunTrust
9895604650271|209135907696017786|2022-01-13 21:37:17.055|Wells Fargo
5497558141669|209135907696021170|2022-01-14 00:59:46.541|Fundrise
8796093023896|209135907696019726|2022-01-14 04:33:21.1|LendingPoint
8796093022528|209135907696017826|2022-01-14 05:25:11.702|OnDeck
3298534884411|209135907696018885|2022-01-14 06:35:42.202|Discover
3298534886613|209135907696021820|2022-01-14 06:55:39.976|US Bank
9895604651139|209135907696018980|2022-01-14 07:21:37.764|BlueVine
9895604653069|209135907696021548|2022-01-14 07:42:02.577|Upstart
7696581396278|209135907696019941|2022-01-14 12:52:32.936|LightStream
8796093023943|209417382672730447|2022-01-14 20:51:50.96|Fundrise
9895604653682|209417382672732982|2022-01-14 21:22:51.714|Kabbage
2199023255777|209417382672728364|2022-01-15 01:21:44.043|TD Bank
5497558139129|209417382672728403|2022-01-15 02:14:37.731|RealtyMogul
3298534884344|209417382672729454|2022-01-15 03:22:43.765|LendingPoint
2199023257315|209417382672730475|2022-01-15 04:02:38.648|TD Bank
5497558141334|209417382672731404|2022-01-15 15:25:52.935|Avant
6597069768753|209698857649441588|2022-01-15 16:44:33.236|Fundbox
6597069770149|209698857649443386|2022-01-15 21:44:49.178|OneMain Financial
6597069767943|209698857649440492|2022-01-16 00:51:44.586|Navy Federal Credit Union
6597069768940|209698857649441840|2022-01-16 06:14:49.746|Citibank
1099511629855|209698857649441571|2022-01-16 11:28:24.707|TD Bank
3069|209698857649442834|2022-01-16 11:59:12.583|Funding Circle
7696581394899|209698857649439334|2022-01-16 12:54:08.537|SoFi
3298534886784|209980332626154004|2022-01-16 17:16:48.958|Funding Circle
1322|209980332626151204|2022-01-16 18:13:59.226|Upstart
8796093024536|209980332626152545|2022-01-17 00:31:28.764|Fundrise
2199023256780|209980332626151057|2022-01-17 01:04:08.362|OnDeck
2199023256947|209980332626151317|2022-01-17 05:59:21.357|Fundbox
9895604653029|209980332626153460|2022-01-17 11:13:44.803|Funding Circle
8796093025662|209980332626154002|2022-01-17 14:25:01.632|OneMain Financial
7696581397217|210261807602863791|2022-01-17 21:00:13.838|Fundbox
8796093024464|210261807602863117|2022-01-18 04:23:12.223|Citibank
6597069767856|210261807602861673|2022-01-18 04:31:44.641|Patch of Land
6597069767546|210261807602861243|2022-01-18 05:02:24.845|OneMain Financial
6597069769342|210261807602863684|2022-01-18 09:12:15.261|Funding Circle
7696581396198|210261807602862449|2022-01-18 09:26:57.287|State Farm Bank
1820|210543282579573182|2022-01-18 16:43:16.971|Patch of Land
8796093022759|210543282579571425|2022-01-18 22:20:24.125|SunTrust
6597069770349|210543282579575600|2022-01-18 22:51:58.321|Wells Fargo
2199023257776|210543282579573730|2022-01-19 02:43:59.79|Capital One
4398046514478|210543282579575233|2022-01-19 06:05:52.476|US Bank
8796093023215|210543282579572064|2022-01-19 14:01:18.313|Upgrade
7696581396747|210543282579573844|2022-01-19 14:22:52.26|OneMain Financial
8796093022588|210824757556281852|2022-01-19 20:19:18.146|Citibank
3298534885628|210824757556284488|2022-01-20 06:52:10.505|Avant
4398046513629|210824757556284776|2022-01-20 11:48:47.474|Capital One
2199023256921|210824757556283231|2022-01-20 13:02:36.005|RealtyMogul
