loanId|accountId|amount|createTime
4726246333948633159|4766778730594972818|649525.77|2022-07-05 17:04:37.012
4842776974306845938|4722587159251401786|29214332.84|2022-07-05 17:31:39.972
4853191548445135481|4837991899702763104|19608144.23|2022-07-05 17:38:27.381
4803933427520771520|4854035973375271846|7990226.82|2022-07-05 18:21:39.746
4838836324632893168|4820540451146704352|1247273.74|2022-07-05 19:02:22.125
240661105087611768|109775240917157265|16660361.85|2022-07-05 19:12:27.165
4865576447420400906|4854880398305396818|77306.68|2022-07-05 20:07:32.076
4842214024353425624|4840806649469878833|15624542.22|2022-07-05 20:32:38.384
4867265297280664665|4752423506782717725|546988.62|2022-07-05 21:18:25.735
145522562959411153|180425460071533626|80700.07|2022-07-05 21:26:08.672
4784230179151030521|4761712181014184563|51339373.82|2022-07-05 22:05:40.157
4824481100820646971|4707668985485726737|19373908.89|2022-07-05 22:36:32.197
4858539573002638652|4853191548445139612|1193194.65|2022-07-05 23:14:28.553
199565758487855151|244883229738270795|1592287.62|2022-07-05 23:19:11.208
4803933427520769931|4696409986417301844|8063137.8|2022-07-05 23:19:38.635
4845310249097237990|4787889353848267751|1285545.84|2022-07-05 23:28:15.316
4733001733389690304|4786481978964721036|2968096.65|2022-07-06 00:08:17.701
94575592174785265|246853554575253317|898406.88|2022-07-06 00:09:24.885
4725683383995213738|4848124998864355456|5784861.79|2022-07-06 01:02:46.399
4868954147140928460|4846154674027365983|1855235.3|2022-07-06 01:11:17.798
4834614199982231541|4776067404826417658|3604693.28|2022-07-06 01:20:10.121
4701476535998096277|4749327282038913512|39681119.34|2022-07-06 01:26:45.662
4758897431247065956|4864732022490275810|3890724.65|2022-07-06 02:06:15.501
4836021574865785475|4726527808925343338|5672354.79|2022-07-06 03:02:28.799
4860228422862903559|4850095323701324061|5354521.03|2022-07-06 03:03:56.13
4840243699516443493|4704291285765198555|566012.41|2022-07-06 03:21:10.743
4868954147140933800|4838273374679476331|5688656.93|2022-07-06 05:03:12.779
115404740451374192|234187180623274428|18596331.28|2022-07-06 05:06:45.892
4859383997932769790|4801400152730377632|816785.3|2022-07-06 05:07:37.124
253890428993014554|220113431787737547|4561911.69|2022-07-06 06:00:50.194
4825325525750784546|4819133076263155594|5094427.67|2022-07-06 06:02:04.591
4858821047979343917|4817725701379588150|59567.46|2022-07-06 07:14:15.254
4774097079989446023|4718365034600742211|996127.41|2022-07-06 07:18:59.798
170855310863369962|198158383604304605|9681459.62|2022-07-06 07:26:25.798
208291482765885980|247135029551956858|2807721.51|2022-07-06 07:39:35.935
4736379433110217454|4825325525750790381|571813.19|2022-07-06 07:44:33.253
4793800328359184667|4863606122583428820|33308083.63|2022-07-06 08:13:10.949
4832925350121964954|4766778730594961703|55685037.65|2022-07-06 08:33:41.142
4808718502124851364|4709920785299413813|4677012.03|2022-07-06 08:35:24.923
4766778730594968590|4861354322769754793|1294662.68|2022-07-06 08:53:48.095
4821103401100121394|4851502698584875652|33293577.66|2022-07-06 09:16:44.073
205476732998781155|206884107882335756|37011226.33|2022-07-06 10:05:32.844
82190693199511616|171418260816789596|9336241.45|2022-07-06 11:04:21.26
155374187144283846|182958734861929135|63520656.16|2022-07-06 11:53:47.475
195343633837197483|255297803876568478|7285534.36|2022-07-06 12:04:15.003
4854880398305397345|4860791372816322820|74923344.17|2022-07-06 12:42:20.4
4742571882597846822|4788452303801686183|1569976.59|2022-07-06 13:15:37.34
4849250898771191492|4823636675890528046|26332433.9|2022-07-06 13:19:46.269
4856850723142376682|4769312005385367381|7958278.5|2022-07-06 13:38:39.573
4816881276449456577|4775504454872990434|78453732.61|2022-07-06 14:05:48.686
4854598923328691850|4855724823235539394|41280784.33|2022-07-06 14:09:07.694
4785356079057867950|4866420872350540220|32432467.06|2022-07-06 14:54:58.038
4844184349190390348|4846717623980786603|7734508.91|2022-07-06 15:04:34.37
138767163518358013|168603511049690496|57078698.91|2022-07-06 15:45:43.001
4749045807062195129|4718927984554159450|1096084.15|2022-07-06 15:56:31.169
229683580995896008|218706056904180870|22159766.84|2022-07-06 16:10:12.445
144115188075857882|239535205180771397|10407384.23|2022-07-06 16:29:01.275
4835177149935658498|4863606122583440890|963570.34|2022-07-06 17:09:12.272
4869235622117644027|4759460381200492017|23251815.04|2022-07-06 17:36:11.025
4702883910881644469|4776348879803128205|664.36|2022-07-06 18:47:15.325
257831078666961255|188588234396140096|12747166.07|2022-07-06 19:24:30.22
4816599801472750586|4821666351053545651|7605468.39|2022-07-06 19:57:29.607
4680647387721508906|4751016131899179323|37346433.39|2022-07-06 19:59:28.987
164662861375736038|206884107882335756|3453718.47|2022-07-06 20:07:15.379
226305881275370548|191121509186540462|3662132.87|2022-07-06 20:21:20.848
4786200503988000675|4807029652264593152|66975402.15|2022-07-06 21:13:07.502
229965055972610903|237846355320512517|1263479.43|2022-07-06 22:13:31.512
24769797950538634|28428972647777707|11046577.41|2022-07-06 22:25:20.508
83879543059779428|153403862307313971|17244.27|2022-07-06 22:34:52.834
4786763453941419507|4815473901565908627|708624.98|2022-07-06 22:47:22.951
158751886864810311|251075679225905667|5308029.74|2022-07-06 22:54:20.079
4818007176356306896|4690217536929674206|40637676.77|2022-07-06 23:01:52.588
4811533251891961550|4770437905292210726|6494.69|2022-07-06 23:46:14.449
253327479039592191|152840912353889014|34289507.83|2022-07-07 00:07:41.997
4732157308459559196|4855443348258833096|36072572.21|2022-07-07 00:18:33.613
191684459139956897|212795082393256215|43729824.71|2022-07-07 00:24:28.559
243757329831432547|224335556438400102|119158.62|2022-07-07 00:30:22.605
4758615956270356342|4803651952544065209|26999557.09|2022-07-07 00:43:18.476
58265320179110475|211387707509710362|25742815.76|2022-07-07 00:54:32.658
4771845280175761030|4776348879803137717|44632916.94|2022-07-07 01:20:46.282
4633922541587533289|4709076360369280651|40140938.68|2022-07-07 01:55:33.006
4781415429383921159|4762838080921022721|4954247.11|2022-07-07 03:12:58.309
4716957659717177892|4642648265865567707|17528083.33|2022-07-07 04:20:00.895
217017207043920728|237846355320512517|12778346.95|2022-07-07 05:06:39.73
4817725701379598804|4706824560555607009|14261983.44|2022-07-07 06:17:07.926
4866139397373823745|4849813848724607516|13463223.39|2022-07-07 07:39:15.245
146929937842965077|249105354388934784|3953083.38|2022-07-07 07:46:06.322
4868954147140930780|4814348001659065623|10926844.32|2022-07-07 09:21:03.441
4724276009111650383|4683462137488605278|40901920.92|2022-07-07 09:26:37.569
4840806649469862728|4858821047979345214|10752341.5|2022-07-07 09:49:21.288
229120631042479036|213639507323396271|3184332.77|2022-07-07 09:51:06.096
4773252655059315208|4795770653196174416|49278838.66|2022-07-07 10:27:00.402
4761993655990881204|4823355200913806175|974240.66|2022-07-07 10:57:41.79
4832925350121970334|4863324647606725521|20963948.96|2022-07-07 11:01:34.962
4846436149004082336|4753830881666281191|16662784.64|2022-07-07 11:23:07.82
4771282330222332192|4840525174493155033|4860722.77|2022-07-07 12:02:50.945
4856569248165667805|4840806649469876820|1395499.74|2022-07-07 12:30:22.988
104427216359658326|237846355320512517|10480483.6|2022-07-07 12:33:51.043
4856287773188950187|4812659151798799896|4358210.33|2022-07-07 13:15:05.156
4826451425657627778|4773815605012740997|4280701.6|2022-07-07 13:15:42.471
222083756624711168|251638629179332295|35069762.33|2022-07-07 15:46:35.017
4751016131899170632|4787889353848271604|3099546.76|2022-07-07 16:01:20.465
4720616834414422060|4867828247234101566|1148894.59|2022-07-07 16:26:51.785
4848406473841057883|4797459503056434352|75619089.44|2022-07-07 16:46:59.323
4854598923328686236|4801681627707084289|62208497.92|2022-07-07 17:35:30.466
41658296553178095|186336434582455867|17562177.4|2022-07-07 17:37:04.092
145241087982701993|255579278853281328|32013292.71|2022-07-07 17:41:47.461
211106232532996894|248542404435517340|32122733.0|2022-07-07 17:47:08.111
4790985578592081512|4868672672164226281|972.29|2022-07-07 18:17:01.731
4801681627707081068|4807592602218005014|4204175.13|2022-07-07 18:21:08.007
237283405367086417|215609832160368034|1650138.36|2022-07-07 18:25:17.619
4852628598491716356|4751860556829305904|24429738.16|2022-07-07 18:42:43.679
4845873199050662096|4854035973375276408|67915705.08|2022-07-07 18:47:34.147
4810125877008403405|4669669863629788028|1540088.24|2022-07-07 19:12:52.83
4757208581386800457|4851221223608161705|3785269.77|2022-07-07 20:35:58.057
4780571004453790150|4772971180082607870|1269184.44|2022-07-07 20:46:08.682
4749608757015616302|4689654586976251030|9694576.39|2022-07-07 20:48:42.17
156500087051126681|164099911422315482|21505580.61|2022-07-07 21:32:21.561
4836021574865787631|4736379433110219797|125488.43|2022-07-07 21:41:56.233
252483054109463582|176766285374300479|2316000.39|2022-07-07 21:53:30.414
182958734861928571|126663739519798631|3437.03|2022-07-07 22:27:16.425
4680928862698212069|4820258976169988588|3976877.45|2022-07-07 22:45:22.899
4843058449283547309|4793237378405761242|38401033.0|2022-07-07 23:34:48.535
4869235622117638236|4783104279244177508|73382487.36|2022-07-07 23:35:01.356
4824481100820648248|4843339924260264986|37107246.2|2022-07-08 00:01:24.085
4864169072536850439|4854880398305401374|20161414.67|2022-07-08 00:09:08.836
4803651952544060897|4793237378405770203|23582492.22|2022-07-08 00:22:56.636
4788733778778399204|4697817361300862771|10356425.46|2022-07-08 00:26:33.069
4865013497466986775|4689373111999542760|36109679.63|2022-07-08 00:27:09.333
4856569248165663478|4640959416005304124|33792357.95|2022-07-08 00:29:11.404
234187180623270191|239253730204064809|75296648.73|2022-07-08 00:29:26.132
238690780250636581|251920104156037579|3887396.81|2022-07-08 00:32:10.846
4853754498398561347|4861635797746465538|5673980.9|2022-07-08 00:42:16.789
4786200503987997612|4868954147140932424|6266628.26|2022-07-08 00:43:08.246
4838836324632895150|4866420872350544371|6006543.95|2022-07-08 00:50:11.537
4844747299143818819|4818288651333022037|5408138.59|2022-07-08 01:06:14.413
4836303049842496494|4850939748631453866|57330517.07|2022-07-08 01:16:48.707
4848124998864343631|4737223858040348187|455076.87|2022-07-08 01:33:45.208
4861635797746450543|4804214902497476734|12330050.21|2022-07-08 02:18:06.633
4814629476635772427|4676425263070841308|297589.94|2022-07-08 02:22:41.515
255016328899859246|228276206112350130|49130512.64|2022-07-08 02:25:17.821
170573835886661752|184929059698907874|43936240.38|2022-07-08 04:01:11.932
251357154202620973|196188058767335766|17941652.26|2022-07-08 04:12:22.327
4801681627707086962|4806466702311172099|36015998.45|2022-07-08 04:19:34.531
4824762575797362283|4764526930781286807|813473.78|2022-07-08 04:37:00.515
4804777852450903692|4717239134693893416|426935.08|2022-07-08 04:42:38.614
4791830003522218204|4643774165772419637|43706444.73|2022-07-08 04:44:48.64
4844184349190395672|4842214024353424920|4997180.38|2022-07-08 05:13:46.74
4778319204640097473|4762838080921012179|4490869.26|2022-07-08 06:13:32.758
4832080925191837862|4838554849656186985|2197727.6|2022-07-08 06:22:03.003
4803933427520772298|4851784173561587859|26902536.99|2022-07-08 06:47:36.319
4851784173561583108|4852347123515008060|34636309.63|2022-07-08 07:10:47.187
217580156997337970|167196136166131080|12922804.06|2022-07-08 08:26:44.54
4745949582318379001|4747356957201937428|40004965.11|2022-07-08 08:29:34.767
4731312883529424271|4753830881666281547|1988690.02|2022-07-08 08:35:54.049
4812096201845379846|4862198747699879767|8584658.32|2022-07-08 08:37:18.404
4831236500261709665|4838554849656193078|186564.88|2022-07-08 09:22:54.108
4836303049842494490|4688810162046112728|15952975.5|2022-07-08 09:24:20.076
157907461934678459|171699735793500874|26015238.24|2022-07-08 09:42:38.74
255297803876566385|231653905832872069|2317799.14|2022-07-08 09:56:32.844
149463212633361490|203506408161809376|2845113.86|2022-07-08 11:04:54.949
102175416545973191|178173660257853636|14311431.14|2022-07-08 11:12:05.595
4846154674027368361|4825888475704203639|8704798.91|2022-07-08 11:25:25.929
4805340802404320333|4832925350121965325|27505412.06|2022-07-08 11:37:08.053
4770156430315488955|4820258976169986808|6264108.69|2022-07-08 11:49:02.125
4846999098957505966|4819133076263157099|9930637.52|2022-07-08 11:59:11.286
4846717623980788855|4864169072536851574|18010025.84|2022-07-08 12:34:13.396
131167339147167969|175921860444163592|6152346.56|2022-07-08 13:00:25.06
4761149231060753719|4770719380268920771|12051976.72|2022-07-08 13:02:10.211
251357154202617736|60235645016083395|920561.92|2022-07-08 13:08:52.318
4858539573002638731|4865857922397119327|29423894.0|2022-07-08 13:58:44.494
4759741856177195279|4850095323701317319|178508.02|2022-07-08 14:14:14.066
4851221223608160963|4845591724073950926|11168695.76|2022-07-08 14:19:54.77
206884107882333008|226024406298658131|585611.23|2022-07-08 14:23:21.741
177892185281137750|195343633837200365|9947642.29|2022-07-08 14:43:25.699
4780571004453783359|4819414551239855028|42219173.08|2022-07-08 15:36:21.813
112027040730841940|197313958674171221|5416798.62|2022-07-08 17:49:36.291
4858821047979343917|4817725701379588150|3460140.82|2022-07-08 18:00:58.2
4837710424726049778|4816036851519332523|33021779.0|2022-07-08 19:00:12.418
4870080047047771144|4845028774120523422|24401631.37|2022-07-08 19:00:17.975
4868672672164225248|4861072847793042836|2877170.6|2022-07-08 19:03:04.068
4859946947886196768|4738631232923910447|15978966.59|2022-07-08 19:16:11.204
139330113471777602|244038804808143381|11698500.15|2022-07-08 20:10:40.316
4685150987348871152|4810125877008403694|16184417.06|2022-07-08 20:10:47.667
4820258976169988615|4858821047979351476|6936506.01|2022-07-08 20:59:41.782
4817725701379592558|4859102522956061814|46026705.71|2022-07-08 21:12:15.572
4762556605944307497|4851221223608169152|24881194.91|2022-07-08 21:33:07.586
228276206112342774|153685337284019395|37457055.39|2022-07-08 21:38:14.693
4799148352916692385|4809281452078280799|22903864.29|2022-07-08 21:45:51.452
177329235327717930|225742931321953788|296470.37|2022-07-08 21:58:46.818
4806748177287874366|4869235622117641136|15380673.64|2022-07-08 22:41:16.443
4771000855245622749|4818007176356304514|43072955.9|2022-07-08 22:44:15.64
4765089880734701448|4834614199982237402|13314024.46|2022-07-09 00:16:29.267
4819133076263145267|4863606122583431358|9996317.42|2022-07-09 00:32:24.552
4843621399236970762|4736660908086922928|33774432.85|2022-07-09 01:14:41.755
136515363704673402|232498330763010509|36829041.31|2022-07-09 01:36:14.25
4765371355711406186|4837428949749334135|75204913.96|2022-07-09 01:56:54.522
4865857922397113116|4798303927986557535|59120457.49|2022-07-09 02:36:43.191
155655662120994167|206884107882334359|3756151.25|2022-07-09 03:24:23.449
4693032286696776326|4859665472909490208|1647773.05|2022-07-09 03:57:13.499
4779726579523657493|4834051250028819111|22389332.77|2022-07-09 04:13:41.428
135952413751248388|105834591243209122|8266253.4|2022-07-09 04:17:09.809
186336434582459176|226868831228796834|244306.2|2022-07-09 04:30:00.009
4859946947886192813|4673047563350321270|25365699.53|2022-07-09 04:30:05.176
237283405367083845|229120631042475319|80031610.54|2022-07-09 04:38:40.705
4776911829756546391|4836021574865786305|275861.65|2022-07-09 04:58:21.548
220113431787735028|165225811329158267|2807289.2|2022-07-09 05:20:25.964
253890428993014830|215609832160367517|13708301.23|2022-07-09 06:07:01.043
4685150987348878653|4844184349190405317|20184318.15|2022-07-09 06:27:36.346
123567514775981203|189151184349566037|1374826.84|2022-07-09 06:42:05.315
206602632905624728|148055837749810272|3420580.04|2022-07-09 06:50:46.873
4786481978964714160|4823073725937105025|5466.39|2022-07-09 07:43:48.997
4705135710695328541|4798303927986557535|41964578.59|2022-07-09 08:12:17.525
233342755693134100|170010885933236654|5154338.91|2022-07-09 08:56:56.354
245446179691696015|204632308068653441|4280113.12|2022-07-09 09:04:29.475
4776348879803124851|4751297606875878512|19583677.14|2022-07-09 09:22:41.609
4804214902497481543|4822510775983677373|43689.87|2022-07-09 09:24:29.141
108086391056895220|249105354388935940|3309955.06|2022-07-09 09:24:47.202
4865576447420406662|4823918150867234052|2446416.7|2022-07-09 09:37:11.786
4840243699516443493|4704291285765198555|47336084.95|2022-07-09 09:42:10.956
182677259885218463|239253730204061975|6532363.02|2022-07-09 10:02:11.966
4725683383995206551|4832643875145257778|3417731.2|2022-07-09 11:35:18.459
4845310249097237990|4787889353848267751|1169001.5|2022-07-09 11:44:47.717
231090955879452484|60235645016086787|8121876.1|2022-07-09 11:45:50.753
4824762575797357585|4825044050774070219|5597831.29|2022-07-09 12:22:32.865
4848124998864347734|4821947826030262227|2922931.02|2022-07-09 12:31:26.237
4785919029011288610|4751297606875880912|9928990.25|2022-07-09 12:40:34.65
181832834955085332|201536083324832191|29770351.7|2022-07-09 13:31:33.393
4706543085578884019|4756927106410094694|1212534.65|2022-07-09 13:45:54.792
4745105157388239740|4853191548445132193|5632342.43|2022-07-09 13:57:42.736
4833206825098675693|4859102522956057001|15364676.19|2022-07-09 14:18:04.966
68961369294113333|217580156997341274|30852803.77|2022-07-09 14:24:51.202
4833206825098676879|4782822804267471190|1620271.83|2022-07-09 15:24:24.766
4773252655059311543|4852628598491721048|37357756.9|2022-07-09 15:32:50.147
4825888475704204857|4860228422862909766|17355836.28|2022-07-09 15:36:35.654
4859665472909479112|4806748177287877880|69734046.04|2022-07-09 15:43:04.358
212232132439835999|197595433650882669|24358.38|2022-07-09 16:27:20.838
4808999977101565947|4781696904360637468|10503537.26|2022-07-09 16:33:00.068
103019841476100993|256423703783409058|10715741.6|2022-07-09 17:14:08.383
28710447624492025|58265320179114251|3566379.11|2022-07-09 17:35:53.59
112308515707553815|217580156997340347|54821303.25|2022-07-09 18:55:10.969
146929937842964695|235031605553401331|33408926.95|2022-07-09 19:17:38.411
4787326403894840667|4745105157388244420|28722058.56|2022-07-09 19:29:22.128
4811251776915244637|4759178906223774292|18910085.12|2022-07-09 19:38:52.725
4676706738047552440|4840525174493156197|18956672.81|2022-07-09 20:40:16.536
4838554849656182391|4686276887255721215|7454212.45|2022-07-09 21:22:26.579
4863043172630006779|4861917272723166131|3659149.68|2022-07-09 21:44:05.354
4816318326496041941|4810688826961833353|11973918.92|2022-07-09 22:16:14.069
230246530949321027|237283405367090230|416505.15|2022-07-09 22:45:46.088
4856569248165663478|4640959416005304124|416937.53|2022-07-09 22:46:44.69
4864450547513567732|4848124998864356381|41099.02|2022-07-09 22:56:57.339
4869517097094353059|4660944139351759666|105881.0|2022-07-09 23:26:18.311
195343633837197466|93449692267941257|2924219.1|2022-07-09 23:50:13.755
157063037004546927|215891307137074562|4337466.01|2022-07-10 00:19:35.443
4803651952544060038|4791267053568794219|250225.79|2022-07-10 00:40:08.975
91479367430963656|109775240917156585|7234634.06|2022-07-10 01:01:18.997
151715012447043814|247697979505377654|11248865.26|2022-07-10 01:04:26.134
161003686678497790|224617031415107558|3067959.9|2022-07-10 01:16:46.897
161848111608628985|164099911422315247|8744237.6|2022-07-10 01:25:05.786
243475854854721691|169447935979821851|4880805.35|2022-07-10 02:17:35.186
4818851601286432250|4825607000727488964|14884657.13|2022-07-10 02:49:06.188
4857413673095792290|4631107791820425942|9615383.62|2022-07-10 03:37:22.807
4828421750494602358|4743697782504700788|2883514.29|2022-07-10 03:40:57.175
164944336352445400|161848111608628752|25686917.08|2022-07-10 03:50:02.273
4823073725937095205|4769593480362073561|25968668.22|2022-07-10 03:53:41.427
148055837749810066|220957856717873255|135018.79|2022-07-10 04:07:51.434
220957856717870008|253327479039598757|17368853.05|2022-07-10 04:59:17.025
116530640358215663|245727654668409378|2489740.8|2022-07-10 06:02:09.031
245727654668405089|161848111608631018|7496187.42|2022-07-10 06:35:12.716
4790985578592076994|4819977501193275350|6602009.58|2022-07-10 06:44:54.57
244601754761562875|209135907696021916|32906123.44|2022-07-10 07:07:16.533
4841088124446581877|4801118677753674600|13425134.53|2022-07-10 07:25:01.525
4843621399236977857|4747075482225228788|5841453.11|2022-07-10 07:27:32.746
4781978379337336175|4839962224539732203|9094737.17|2022-07-10 07:28:16.951
4782259854314046961|4868109722210797997|8392698.28|2022-07-10 09:21:09.604
203224933185095012|175921860444162164|5623595.06|2022-07-10 09:31:49.473
219831956811024193|209698857649441635|10018757.72|2022-07-10 09:38:13.859
233342755693138302|235313080530115746|1469440.04|2022-07-10 09:42:53.929
95420017104917243|257268128713547608|19740475.57|2022-07-10 10:04:59.548
4846436149004085555|4868672672164233965|20603519.68|2022-07-10 10:11:13.168
229120631042474173|167196136166129991|7641024.34|2022-07-10 10:41:47.23
243475854854719695|155655662120996326|199588.46|2022-07-10 10:59:10.184
181832834955085332|201536083324832191|51698040.67|2022-07-10 10:59:10.889
4835177149935650185|4835740099889072395|6895103.07|2022-07-10 11:01:12.492
4838836324632896460|4801963102683806269|3087860.16|2022-07-10 11:24:22.754
4675299363164005507|4837991899702770569|6840657.4|2022-07-10 11:27:36.675
4807874077194717116|4757771531340221567|17574365.04|2022-07-10 12:29:37.48
194499208907063713|175921860444160675|33861379.56|2022-07-10 12:33:30.821
242912904901296652|171981210770211681|24627830.4|2022-07-10 12:45:58.563
4842214024353415581|4836303049842492026|6642365.28|2022-07-10 13:24:24.45
4680928862698210320|4837147474772625073|7624964.0|2022-07-10 13:35:12.947
241505530017745127|184647584722193936|27054477.88|2022-07-10 14:11:38.824
52917295621605995|181832834955088064|1252040.22|2022-07-10 14:32:20.624
4850376798678028746|4855724823235534130|3701541.1|2022-07-10 14:38:07.775
4799711302870110238|4730749933576002116|13649957.69|2022-07-10 15:15:08.261
200410183417988833|213076557369969365|27267646.5|2022-07-10 15:17:02.717
4772126755152472242|4833206825098691062|4531164.15|2022-07-10 16:11:18.774
4840806649469864344|4840806649469865911|12781812.93|2022-07-10 16:54:07.737
74872343805039066|241505530017750331|1930917.46|2022-07-10 18:17:24.549
4817162751426169899|4860509897839612920|27403085.96|2022-07-10 18:27:21.933
4806748177287872774|4771282330222330222|1829486.71|2022-07-10 19:07:58.239
4780008054500367536|4856569248165670653|546256.94|2022-07-10 19:09:55.383
206602632905624934|185492009652327886|25584119.91|2022-07-10 19:18:27.616
4824481100820644761|4870080047047771613|49411.48|2022-07-10 20:07:04.278
4845310249097233201|4796052128172868891|17336809.79|2022-07-10 21:03:28.018
231372430856162166|241224055041036909|11913268.52|2022-07-10 21:09:11.377
4822792250960386180|4846154674027374626|3337163.24|2022-07-10 21:58:45.774
206039682952204157|211669182486419811|1068846.06|2022-07-10 22:05:02.025
4763401030874434636|4746512532271797304|25116167.6|2022-07-10 22:22:56.785
4690780486883088062|4794926228266034581|547.79|2022-07-10 22:57:35.837
4844184349190399019|4861072847793044181|2012534.86|2022-07-10 23:04:17.744
4867265297280671412|4736097958133510644|17529577.31|2022-07-10 23:11:32.184
4693032286696771315|4849813848724609083|7272307.97|2022-07-10 23:46:19.428
253327479039593240|239816680157483468|12973330.71|2022-07-10 23:49:34.138
168040561096264296|245727654668406970|4240815.87|2022-07-10 23:50:29.286
242068479971164187|170010885933236272|5991463.94|2022-07-11 00:25:04.478
4848687948817767316|4740601557760879894|10472985.96|2022-07-11 00:30:36.351
4788170828824979813|4814348001659077434|85857199.67|2022-07-11 01:30:00.633
4763401030874441917|4861635797746467342|27919752.34|2022-07-11 01:57:15.969
84161018036487772|166351711236000287|140215.08|2022-07-11 02:20:15.468
4770719380268910310|4823636675890514751|19248440.17|2022-07-11 03:02:23.489
4866702347327247849|4863324647606723565|368640.47|2022-07-11 03:48:55.798
4831236500261709665|4838554849656193078|780805.82|2022-07-11 04:15:18.818
256423703783411218|132856189007435506|9466333.99|2022-07-11 04:27:02.481
166351711236001094|242912904901301654|7803189.97|2022-07-11 04:36:25.706
237564880343795153|169447935979817279|3202994.26|2022-07-11 05:24:13.475
206884107882332892|173388585653765280|57637931.12|2022-07-11 05:34:13.459
4839680749563029355|4863043172630020163|30079297.92|2022-07-11 06:05:30.637
159877786771655677|154811237190865735|26522725.95|2022-07-11 07:03:59.387
242912904901296652|222646706578129760|5370770.78|2022-07-11 07:42:21.422
4770719380268910218|4849813848724605611|15695102.07|2022-07-11 07:52:55.242
4858821047979354638|4724838959065089107|4042525.05|2022-07-11 08:05:32.667
4748764332085483109|4812659151798805730|2351469.46|2022-07-11 08:28:04.419
4741445982691007329|4844465824167111874|11811324.62|2022-07-11 09:00:09.877
4861354322769746017|4795770653196167145|7698643.0|2022-07-11 10:03:28.418
4749890231992321844|4823073725937093542|8809854.56|2022-07-11 10:10:11.629
4769312005385355896|4847280573934207991|20082764.41|2022-07-11 10:14:26.405
4811251776915246560|4839399274586314373|22126637.14|2022-07-11 10:43:55.499
4762556605944302298|4790704103615369681|20066184.33|2022-07-11 10:48:04.427
255860753829990918|189995609279700384|4698558.88|2022-07-11 11:10:31.653
185773484629036433|222928181554845208|40479970.55|2022-07-11 12:01:30.695
4807874077194718892|4714705859903494084|11931256.46|2022-07-11 12:24:23.767
151715012447046745|202661983231677433|3216597.94|2022-07-11 12:24:40.682
4773815605012732437|4866139397373831827|8275727.01|2022-07-11 12:47:23.229
4816881276449460701|4829266175424732495|24931275.97|2022-07-11 13:15:26.122
204350833091937355|215891307137074876|48406.64|2022-07-11 13:36:39.979
4829547650401444271|4830955025285002971|12462372.66|2022-07-11 14:24:30.382
4844184349190392852|4821384876076831699|1695302.95|2022-07-11 14:27:17.163
220957856717865004|257549603690250305|25110942.43|2022-07-11 14:41:32.921
4866420872350540873|4793800328359197459|4761242.8|2022-07-11 14:41:49.736
4818007176356306320|4753830881666281547|1835408.57|2022-07-11 14:48:45.428
116249165381505946|247135029551964286|1076972.97|2022-07-11 15:30:03.987
4770719380268914798|4818851601286440962|9442122.52|2022-07-11 16:16:56.926
4783667229197604966|4679521487814666231|1508205.69|2022-07-11 17:01:06.629
218706056904183109|242912904901301654|1522340.0|2022-07-11 17:07:03.19
4741445982691004702|4818007176356305917|241737.16|2022-07-11 17:08:34.419
212232132439839513|139048638495072144|9073106.96|2022-07-11 17:35:23.049
4762556605944301242|4820258976169986808|708.4|2022-07-11 17:47:36.849
227431781182210346|229120631042474454|1615335.33|2022-07-11 17:53:26.29
147774362773098441|47569271064107484|1215734.73|2022-07-11 18:06:39.212
4713017010043226039|4842495499330129020|32124555.62|2022-07-11 19:01:21.91
103582791429521891|247697979505378058|19955.88|2022-07-11 19:21:36.188
4850376798678032739|4828703225471317621|28830419.64|2022-07-11 19:59:21.742
138485688541643903|202380508254963472|23599809.25|2022-07-11 20:01:28.978
110338190870580520|159877786771658076|6408.85|2022-07-11 20:10:05.722
4859102522956054558|4863043172630003753|31944501.02|2022-07-11 21:07:36.772
4852910073468426873|4844184349190400869|647040.63|2022-07-11 21:29:36.512
227431781182210436|253327479039591016|9175653.99|2022-07-11 21:30:15.173
4809281452078279095|4808999977101575092|38260755.12|2022-07-11 21:45:42.197
127508164449927911|234187180623266984|2939817.8|2022-07-11 21:58:57.161
216454257090496620|232779805739715903|33896357.71|2022-07-11 22:01:28.339
4841369599423287943|4791267053568794219|11533001.36|2022-07-11 22:53:47.809
4866702347327250003|4864450547513569652|144480.46|2022-07-11 23:29:16.562
4789015253755111824|4859946947886203755|13260225.69|2022-07-11 23:35:39.799
4863606122583426485|4739194182877317460|9994377.8|2022-07-11 23:46:15.66
4854598923328686236|4801681627707084289|1150309.14|2022-07-11 23:57:19.359
4829547650401441355|4863043172630013103|1136349.48|2022-07-12 00:12:19.12
4775785929849706113|4835458624912368913|48877084.87|2022-07-12 00:20:55.319
4664040364095578393|4689373111999542760|367493.8|2022-07-12 00:59:26.042
194499208907063409|78531518502273229|4267506.5|2022-07-12 01:26:04.19
4814910951612489722|4747356957201937428|9608174.47|2022-07-12 02:11:08.199
4821666351053542493|4778600679616815445|21099714.91|2022-07-12 02:33:25.769
4868391197187516201|4825607000727502817|781643.18|2022-07-12 02:51:08.669
4780289529477078085|4822510775983681133|882361.08|2022-07-12 02:54:47.066
4849813848724610842|4867828247234097833|1236170.84|2022-07-12 03:36:41.406
224335556438395910|191684459139961690|31501935.73|2022-07-12 03:44:44.604
