accountId|loanId|amount|createTime
4690217536929674206|4873457746768306129|3354109.58|2022-07-22 19:54:03.033
4740601557760879894|4848687948817767316|1025552.93|2022-07-22 20:06:11.931
116530640358220343|257831078666966191|1444413.52|2022-07-22 20:40:15.174
4846154674027373039|4862198747699877069|3496349.27|2022-07-22 20:59:30.919
184647584722194128|253890428993014100|48516.16|2022-07-22 21:41:45.768
4873176271791592227|4816881276449459076|5299564.08|2022-07-22 21:43:12.472
129759964263614910|245446179691693589|9567385.25|2022-07-22 22:15:32.254
231935380809587638|217298682020630769|14558353.7|2022-07-22 22:29:11.07
4758615956270366925|4761993655990888413|18818632.09|2022-07-22 22:32:50.633
4836584524819204620|4873176271791588913|11996660.92|2022-07-22 22:36:07.223
235031605553400451|198158383604303522|6269501.62|2022-07-22 22:42:21.377
4866702347327247103|4767341680548383606|44518.41|2022-07-22 22:52:41.784
4860509897839612920|4817162751426169899|6111891.19|2022-07-22 23:07:02.637
194499208907069596|175640385467453199|15050447.04|2022-07-22 23:55:03.427
4736660908086924911|4837428949749337554|1668516.89|2022-07-22 23:56:41.541
4847562048910921818|4790422628638657011|1903240.3|2022-07-23 00:55:30.686
255016328899857269|172825635700344653|1159192.47|2022-07-23 01:23:53.021
4785637554034574253|4844184349190390348|6910180.85|2022-07-23 01:51:28.81
4773815605012734532|4820821926123410697|7484342.21|2022-07-23 02:17:25.571
4825044050774081216|4866420872350541455|405662.86|2022-07-23 02:43:55.406
253608954016301868|210824757556281852|293327.25|2022-07-23 03:26:40.165
4855443348258829751|4844747299143819508|7032444.23|2022-07-23 03:50:49.854
4819414551239868704|4810407351985121304|8685837.39|2022-07-23 04:03:10.683
4852628598491722600|4778882154593525640|1137652.64|2022-07-23 04:49:25.178
4864169072536855941|4772689705105888954|278759.25|2022-07-23 05:03:21.003
165507286305869622|199284283511146887|13629708.54|2022-07-23 05:18:01.705
4833769775052105538|4749327282038904807|4371036.86|2022-07-23 05:32:00.686
153966812260735422|52635820644896699|653339.85|2022-07-23 05:34:46.605
184929059698907874|215328357183656055|5409024.93|2022-07-23 05:56:26.54
255860753829992754|258956978573807458|3949811.58|2022-07-23 06:15:28.231
4848124998864355456|4867828247234095019|22861820.98|2022-07-23 09:02:44.705
4861354322769754793|4837710424726053903|19345236.45|2022-07-23 09:19:22.448
247416504528668687|120189815055451411|6440528.83|2022-07-23 09:46:44.766
34902897112127232|99642141755575849|9894747.46|2022-07-23 09:53:36.027
4813503576728940598|4787889353848266113|8570830.78|2022-07-23 10:09:07.339
162129586585342983|239253730204060773|8131549.71|2022-07-23 10:25:12.735
4816599801472757416|4816599801472752757|16074465.05|2022-07-23 11:01:47.834
4821384876076831699|4844184349190392852|11207410.53|2022-07-23 12:23:43.101
4676425263070848904|4725120434041788443|19314406.78|2022-07-23 12:24:55.665
4869798572071066969|4832080925191836128|56065338.45|2022-07-23 12:34:52.713
4770719380268924251|4867265297280673184|262741.35|2022-07-23 13:03:19.271
4777474779709978505|4826732900634337829|13873953.29|2022-07-23 13:16:39.518
4848969423794475579|4831517975238413067|36875220.63|2022-07-23 13:28:48.404
172262685746924828|166351711235999834|3009571.63|2022-07-23 13:31:30.979
4866139397373826771|4740038607807450654|1621162.26|2022-07-23 13:32:26.22
4734690583249961369|4831799450215131243|807163.17|2022-07-23 14:17:03.208
175640385467455982|67553994410561497|4988063.63|2022-07-23 14:39:19.274
189714134302990936|256423703783412937|320379.14|2022-07-23 15:12:35.755
4794926228266041395|4721461259344553821|4583855.94|2022-07-23 16:55:11.368
4847562048910929944|4842776974306844017|70413854.77|2022-07-23 17:11:13.509
256986653736832686|234468655599978818|12362485.93|2022-07-23 17:40:02.964
4863324647606725521|4832925350121970334|6099498.46|2022-07-23 19:36:44.484
4835740099889074866|4821666351053540178|27589444.1|2022-07-23 20:18:57.065
4863606122583437398|4801118677753666967|713628.12|2022-07-23 21:05:56.497
84723967989908986|235313080530109381|1620992.14|2022-07-23 21:28:45.997
4676988213024265124|4801118677753662436|5994779.75|2022-07-23 21:43:21.961
4854035973375276170|4850939748631453759|7882402.39|2022-07-23 21:50:32.337
184366109745483845|256142228806699568|5603905.96|2022-07-23 22:16:27.946
197313958674174968|254734853923146842|15071132.88|2022-07-23 22:20:24.017
237846355320506258|254171903969723600|4564381.18|2022-07-23 22:20:33.719
238972255227354510|253327479039595009|870442.37|2022-07-23 22:45:21.071
218706056904184498|213920982300101532|596666.47|2022-07-23 23:31:34.446
4675017888187291156|4818288651333012881|1507662.39|2022-07-23 23:49:56.904
147211412819677595|152277962400467702|17280804.49|2022-07-23 23:53:46.415
79375943432411580|254734853923147705|37409965.48|2022-07-24 00:02:55.193
4865294972443691991|4799429827893397336|18637.52|2022-07-24 00:04:14.472
4835458624912375887|4831236500261709687|3342602.33|2022-07-24 01:15:41.588
4872613321838173798|4871487421931328127|2990712.75|2022-07-24 01:28:13.326
4619004367821865972|4843058449283547765|33888734.96|2022-07-24 02:20:39.82
176766285374292049|223772606484971574|61079193.77|2022-07-24 02:28:24.739
4736942383063638268|4756364156456670257|19746777.33|2022-07-24 02:58:41.366
4856850723142372271|4678395587907815228|8289027.39|2022-07-24 03:10:32.5
4871768896908049702|4752986456736146807|34809875.44|2022-07-24 03:11:20.651
4797740978033144482|4847280573934214930|969184.89|2022-07-24 03:15:07.596
4786481978964721496|4845591724073952989|28222754.17|2022-07-24 03:33:47.311
4872050371884745705|4866420872350532209|18107861.05|2022-07-24 03:42:40.727
4821666351053547115|4805059327427614527|968097.29|2022-07-24 03:51:47.063
4678958537861239771|4836303049842494490|1730593.15|2022-07-24 03:58:08.191
239535205180769542|182958734861927208|25851255.78|2022-07-24 04:34:10.247
4821666351053552095|4775785929849709454|4138542.42|2022-07-24 04:55:32.703
216172782113786356|225461456345237058|8543596.8|2022-07-24 05:00:45.735
4800837202776957064|4767341680548385743|1995010.18|2022-07-24 05:09:37.841
4772408230129173636|4829829125378147021|69919233.65|2022-07-24 05:31:48.69
255297803876573685|197876908627596434|20869854.24|2022-07-24 05:32:26.652
4800555727800241317|4787326403894839254|3210443.47|2022-07-24 05:44:28.358
4755801206503259899|4755801206503253674|6005366.0|2022-07-24 06:02:30.407
246853554575253317|94575592174785265|7399153.22|2022-07-24 06:06:48.285
4620974692658853685|4850095323701322215|1925272.67|2022-07-24 06:43:27.116
4819414551239858732|4873739221745012757|101999.57|2022-07-24 06:54:11.927
4865857922397120643|4816036851519330496|3036926.54|2022-07-24 07:03:59.247
4675580838140712859|4826169950680911499|47369378.94|2022-07-24 08:15:37.408
60235645016083395|205195258022070150|28438204.2|2022-07-24 08:26:03.526
4864732022490270839|4863606122583426991|21412171.68|2022-07-24 08:27:40.81
4764245455804570722|4837428949749338461|5198734.52|2022-07-24 08:43:23.037
4781133954407218360|4752423506782725431|28879962.93|2022-07-24 08:55:22.412
4796896553103010782|4815473901565909703|9053005.86|2022-07-24 09:01:17.554
4753830881666271208|4821947826030249165|16624196.01|2022-07-24 09:34:29.445
4643211215818995336|4855724823235535216|32237018.15|2022-07-24 11:19:18.942
240942580064329067|220113431787737588|53019208.02|2022-07-24 11:56:39.104
173388585653771732|197032483697463837|3067755.58|2022-07-24 12:39:18.193
261208778387489020|182677259885215884|1296469.04|2022-07-24 12:52:25.712
217580156997340160|158188936911390641|26769001.69|2022-07-24 13:19:48.668
4822229301006964711|4736379433110212291|12415329.65|2022-07-24 13:36:58.427
249949779319066080|200691658394699981|653532.22|2022-07-24 13:47:39.952
4839117799609607657|4673047563350316790|1406076.95|2022-07-24 13:51:40.046
4792955903429065996|4844465824167109988|8350988.11|2022-07-24 13:59:23.297
4843621399236969865|4727090758878757734|25481200.81|2022-07-24 14:02:58.696
242349954947876437|258956978573804550|31518538.39|2022-07-24 14:09:23.661
105553116266504569|161566636631921743|2053020.48|2022-07-24 14:22:49.902
4813503576728940671|4798022453009849783|892695.58|2022-07-24 14:27:19.927
4761430706037467751|4747638432178641390|2030903.69|2022-07-24 14:37:48.213
176484810397589134|219550481834316426|49209547.63|2022-07-24 14:40:51.996
4780008054500374997|4782541329290765192|1557399.35|2022-07-24 16:01:46.797
4860228422862902614|4751016131899165949|4214949.93|2022-07-24 16:24:18.894
4834051250028820430|4801400152730378829|7012236.07|2022-07-24 16:25:41.313
4857132198119088338|4777756254686680082|6959713.21|2022-07-24 16:31:41.366
221239331694582187|216454257090498478|16795078.14|2022-07-24 16:38:25.385
129197014310198658|138767163518358013|16341873.29|2022-07-24 17:09:16.426
4823073725937095061|4834895674958940850|8360783.88|2022-07-24 17:17:45.697
4870642997001194194|4799711302870107801|12412321.16|2022-07-24 17:50:28.071
4845591724073950926|4851221223608160963|1653639.05|2022-07-24 17:51:29.562
4844747299143814949|4837428949749336394|3805793.0|2022-07-24 18:14:50.371
4793800328359196137|4723713059158237466|34930573.31|2022-07-24 18:33:05.331
4760304806130624739|4858258098025928942|12540.84|2022-07-24 19:01:42.634
4865013497466980543|4813785051705640276|25398858.8|2022-07-24 19:08:47.686
4758053006316934658|4863887597560139139|11085899.08|2022-07-24 19:19:12.435
4867546772257378565|4852910073468422757|12110758.56|2022-07-24 19:26:11.56
236720455413663953|108367866033604000|12499893.76|2022-07-24 20:26:16.52
4853191548445132193|4737505333017052027|6780874.92|2022-07-24 20:53:12.775
197595433650882669|198439858581013854|22140601.31|2022-07-24 21:26:53.999
4770719380268920771|4854035973375270197|14353745.33|2022-07-24 21:30:53.181
152840912353889014|134545038867695358|59256183.78|2022-07-24 21:56:12.549
4819133076263153446|4867828247234092231|10371598.44|2022-07-24 22:22:23.156
4867828247234090843|4831236500261703260|2402909.31|2022-07-24 23:06:05.484
4741164507714290715|4850095323701314182|584794.38|2022-07-24 23:24:18.697
4823918150867227034|4726527808925338292|4226709.2|2022-07-24 23:51:00.578
4865294972443700918|4870361522024488060|5575206.14|2022-07-25 00:01:43.924
139893063425196086|211669182486413345|481308.58|2022-07-25 00:21:12.408
4870361522024487160|4871768896908037964|275906.34|2022-07-25 01:21:44.416
4869517097094351102|4849532373747893632|39777419.45|2022-07-25 01:35:50.253
4783948704174310179|4849532373747892707|654960.13|2022-07-25 01:43:57.364
4818851601286441540|4869235622117644761|108078.06|2022-07-25 01:50:07.457
4729061083715746750|4870361522024490142|1574186.07|2022-07-25 02:51:03.828
201536083324832191|245446179691693589|352060.5|2022-07-25 03:16:28.54
4841932549376720973|4830392075331577713|57781671.72|2022-07-25 03:44:52.76
4701476535998092628|4833206825098677500|15794170.26|2022-07-25 03:51:01.372
4751016131899178612|4661225614328473171|6140626.36|2022-07-25 04:18:12.38
4867265297280666255|4864169072536847992|1932763.96|2022-07-25 04:18:28.144
255860753829992754|182114309931798371|57122454.83|2022-07-25 04:24:50.18
4693032286696777335|4870642997001197386|37167467.58|2022-07-25 04:55:57.088
4859946947886195579|4758053006316934562|26365503.69|2022-07-25 05:31:18.683
4859665472909487368|4825325525750782861|1201043.31|2022-07-25 05:52:35.286
184647584722194128|217298682020628819|6718386.48|2022-07-25 06:10:37.034
4747075482225228788|4696691461394015426|236826.61|2022-07-25 06:48:24.886
4772408230129173636|4871487421931324107|12360687.59|2022-07-25 06:56:36.669
4861072847793044205|4849250898771190839|62544.01|2022-07-25 07:48:15.564
4863043172630018117|4812940626775515795|14982791.67|2022-07-25 08:18:13.879
4673047563350312168|4742290407621133072|4636173.39|2022-07-25 08:25:54.133
4715268809856909703|4868672672164217111|35991517.39|2022-07-25 08:39:02.532
4715550284833628777|4740883032737584417|9491713.07|2022-07-25 08:40:31.036
111182615800710678|130604389193745373|21255573.94|2022-07-25 08:45:10.91
4668543963722946130|4855161873282108851|61338390.07|2022-07-25 08:45:22.633
209417382672734005|213920982300102227|5974716.05|2022-07-25 08:47:24.193
4753830881666281547|4763119555897728398|676098.87|2022-07-25 08:58:41.552
4842214024353428989|4772126755152470324|3780691.53|2022-07-25 09:30:22.137
4830110600354864827|4761712181014172343|7705173.5|2022-07-25 09:54:10.032
82753643152938016|207728532812467312|10671454.74|2022-07-25 10:01:39.478
4831517975238412775|4861917272723162644|29622.41|2022-07-25 10:18:23.073
4717520609670606777|4873739221745016109|3377246.05|2022-07-25 10:22:00.982
250794204249195468|193091834023510596|10748749.13|2022-07-25 10:27:59.261
199002808534440950|232216855786295566|13192838.86|2022-07-25 10:55:31.898
211106232532996417|237283405367085755|11799386.77|2022-07-25 12:03:20.868
4874865121651859042|4850939748631450235|18031656.72|2022-07-25 12:11:02.514
4829829125378148075|4811814726868665397|35326325.69|2022-07-25 12:44:49.011
4726809283902061656|4772408230129181948|6158135.62|2022-07-25 12:59:36.117
259238453550521875|231653905832874560|3265828.02|2022-07-25 13:09:33.99
4742290407621148980|4870924471977912356|5780497.16|2022-07-25 13:22:47.319
4766497255618262986|4723431584181527113|3402937.14|2022-07-25 13:44:55.921
4863324647606717441|4742290407621134191|14626365.89|2022-07-25 13:54:02.474
4620974692658853685|4850095323701322215|4988237.2|2022-07-25 14:05:52.096
4772689705105883970|4860228422862897659|1320019.48|2022-07-25 14:19:43.408
248542404435514524|141581913285463222|323345.12|2022-07-25 14:29:07.347
249949779319067425|92886742314519525|7043559.87|2022-07-25 14:55:17.685
4854035973375269003|4853191548445134616|7529117.72|2022-07-25 14:55:32.45
188025284442722029|245727654668405089|8325344.16|2022-07-25 15:15:41.251
4796333603149580411|4870361522024482081|23120532.14|2022-07-25 15:29:00.534
243475854854719031|135107988821115885|390009.72|2022-07-25 16:38:11.384
4811814726868665872|4833488300075385775|65673.7|2022-07-25 17:12:03.754
169447935979821851|240098155134193821|452579.93|2022-07-25 17:42:13.82
4760867756084036511|4703446860835062334|5995474.73|2022-07-25 17:50:25.718
132856189007435506|256423703783411218|28467509.06|2022-07-25 18:27:39.931
207165582859051231|262616153271047133|23620.18|2022-07-25 18:38:23.405
175640385467455982|67553994410561497|3428446.93|2022-07-25 18:52:31.552
4858821047979351617|4749890231992324714|415793.95|2022-07-25 18:57:25.996
237846355320512818|244883229738275858|1953386.38|2022-07-25 19:23:54.281
4860791372816322820|4854880398305397345|127730.53|2022-07-25 19:44:29.554
4658692339538082165|4772408230129181504|3750758.15|2022-07-25 20:29:44.827
4770719380268922815|4774378554966155839|227295.84|2022-07-25 20:35:45.335
176484810397582476|239535205180768972|48830649.33|2022-07-25 20:37:19.41
4850095323701329707|4866139397373830850|47004.65|2022-07-25 20:50:31.053
4798303927986557535|4865857922397113116|10605257.78|2022-07-25 20:55:28.061
4834051250028806456|4784793129104441580|4570650.89|2022-07-25 21:03:17.918
164662861375739435|183803159792061856|2032047.07|2022-07-25 21:15:16.654
225179981368530684|195625108813909543|4067398.81|2022-07-25 21:21:03.55
4722024209297978446|4727372233855475746|1740378.75|2022-07-25 21:27:17.774
4871487421931332054|4813222101752222902|18873538.86|2022-07-25 21:42:24.939
188025284442726321|255016328899859246|7382301.34|2022-07-25 21:45:26.612
4812659151798805458|4869798572071065050|2800633.88|2022-07-25 22:15:32.757
4768186105478517856|4789859678685236332|32697634.23|2022-07-25 22:26:14.109
136796838681383534|255579278853278587|8734423.95|2022-07-25 22:48:34.109
4857132198119088700|4839117799609603333|38898570.69|2022-07-25 22:56:15.575
139893063425196086|211669182486413345|57254128.84|2022-07-25 23:09:57.448
4856850723142372271|4723431584181520187|4969793.23|2022-07-25 23:28:51.501
4858821047979351617|4754956781573116520|1650214.8|2022-07-25 23:38:34.03
4763119555897728722|4769030530408649417|61792.48|2022-07-25 23:42:54.524
4826169950680922938|4831517975238419548|15572955.27|2022-07-25 23:43:44.303
4787326403894852723|4847562048910927116|13297231.41|2022-07-25 23:44:52.658
4777756254686679272|4870361522024483408|1299821.64|2022-07-26 00:03:16.689
4848124998864355456|4725683383995213738|564180.41|2022-07-26 00:19:50.381
105834591243213888|254734853923148108|28274116.1|2022-07-26 00:20:47.072
4872050371884748587|4857695148072503631|25478955.36|2022-07-26 00:25:38.537
4867265297280678379|4691624911813223320|19459448.71|2022-07-26 00:37:48.207
4859102522956061814|4732720258412974445|1412021.63|2022-07-26 00:47:58.675
4754393831619695532|4766215780641541104|7975757.52|2022-07-26 01:54:51.113
4866983822303953822|4840525174493151802|8442915.29|2022-07-26 02:09:33.148
4746512532271804602|4786763453941423591|41213179.97|2022-07-26 02:15:03.172
4856287773188953203|4846154674027367540|19432886.28|2022-07-26 02:55:04.476
4862198747699884523|4841651074400001704|31120.66|2022-07-26 02:59:46.604
4778319204640108279|4838554849656183978|26781.91|2022-07-26 03:19:07.44
4834051250028813829|4822510775983673918|59212872.0|2022-07-26 03:52:57.99
4868672672164228305|4843621399236975468|482851.98|2022-07-26 03:53:36.098
213639507323394146|172262685746925286|1580208.25|2022-07-26 03:57:01.443
4852347123515007466|4845873199050659009|45574291.81|2022-07-26 03:59:03.978
4736660908086925744|4774660029942861764|5370274.19|2022-07-26 04:28:48.872
241787004994460136|150026162586783697|18673502.06|2022-07-26 04:36:40.246
4688247212092700287|4836584524819210599|5790580.78|2022-07-26 05:31:53.289
4749045807062195845|4783948704174314135|664460.66|2022-07-26 05:53:58.03
153685337284021916|215046882206943542|12070194.87|2022-07-26 05:59:09.288
171418260816789596|36310271995674689|1711873.44|2022-07-26 06:11:00.272
4823073725937099472|4874302171698435413|23336997.83|2022-07-26 06:27:19.535
170010885933236654|233342755693134100|22879544.27|2022-07-26 07:30:10.653
4811533251891960646|4839399274586312874|20433952.76|2022-07-26 07:30:37.366
4839962224539738496|4856850723142374530|123489.27|2022-07-26 07:34:08.85
4753830881666279324|4804214902497482794|2417638.6|2022-07-26 07:44:20.439
166070236259287276|174795960537317505|38005533.34|2022-07-26 07:48:36.252
195906583790625065|256705178760123405|12252621.72|2022-07-26 08:31:10.977
4864450547513558833|4859383997932766309|8174461.92|2022-07-26 08:36:08.936
4728779608739031654|4802526052637219309|180274.7|2022-07-26 08:45:06.27
258956978573808170|244883229738273615|6048.48|2022-07-26 08:45:45.002
4829266175424742418|4873739221745019373|4086236.01|2022-07-26 08:51:06.163
4866420872350541532|4821384876076832653|1687305.09|2022-07-26 08:51:53.177
4863887597560142476|4869517097094352972|55045.06|2022-07-26 09:13:54.007
4847280573934223436|4830392075331577713|24595212.51|2022-07-26 09:41:49.123
4718365034600742211|4802244577660511624|2518976.95|2022-07-26 10:16:41.914
4875146596628562794|4805903752357741076|36933140.66|2022-07-26 11:08:18.079
259519928527226712|177047760351003816|5005083.82|2022-07-26 11:15:02.066
4872050371884759248|4834051250028815069|3141004.44|2022-07-26 11:20:05.408
4801400152730383915|4750453181945749830|18515528.44|2022-07-26 11:42:38.266
4819133076263154263|4793237378405768939|24546846.0|2022-07-26 12:11:59.383
4856287773188954658|4742571882597847052|1511.18|2022-07-26 12:30:29.765
4772126755152464298|4864169072536847852|2658093.99|2022-07-26 12:38:37.725
4855724823235530773|4873457746768300491|10261406.02|2022-07-26 13:34:54.884
4684588037395453719|4870080047047773757|10726825.59|2022-07-26 13:44:26.693
212795082393260551|84161018036489010|5742867.81|2022-07-26 13:47:22.637
4682899187535200289|4697535886324148054|6386551.03|2022-07-26 13:50:51.978
4848124998864349118|4807029652264589375|12399425.42|2022-07-26 14:25:29.053
4854598923328684114|4792955903429050438|21188736.08|2022-07-26 15:21:21.638
243757329831430437|259801403503936963|7016041.26|2022-07-26 15:55:16.143
4805340802404326058|4860509897839611994|494330.11|2022-07-26 16:00:18.481
4873739221745011612|4726809283902048046|4177666.16|2022-07-26 16:05:02.989
4645744490609387147|4849813848724608864|9371662.73|2022-07-26 16:31:04.579
256142228806700590|257831078666963188|15828883.99|2022-07-26 16:58:52.797
255860753829992754|182114309931798371|16548905.76|2022-07-26 17:07:09.158
4799148352916695672|4871205946954619387|9694568.92|2022-07-26 17:11:40.573
4840243699516446969|4871768896908037964|879472.51|2022-07-26 17:24:59.909
4816599801472757781|4742571882597850480|1269001.92|2022-07-26 17:43:42.315
4697254411347433838|4802526052637216675|1705086.98|2022-07-26 18:58:02.41
224617031415109396|255016328899857980|33785234.81|2022-07-26 18:59:01.774
4681210337674932590|4780852479430499922|8519952.76|2022-07-26 19:08:24.144
104990166313081439|209698857649442834|11456622.51|2022-07-26 19:27:22.237
4764245455804564552|4763682505851142819|39505403.27|2022-07-26 20:29:24.031
4782822804267481756|4766215780641547268|76217.14|2022-07-26 21:06:11.535
164662861375734142|130604389193744622|52744.41|2022-07-26 21:14:08.692
4835740099889077519|4853473023421845945|4847431.57|2022-07-26 22:35:59.578
77124143618725953|200128708441280216|24906031.37|2022-07-26 22:36:11.563
48132221017530180|94575592174785265|18251321.87|2022-07-26 23:06:35.782
4749890231992327528|4859946947886191079|1042149.25|2022-07-26 23:36:09.892
4721461259344554625|4748764332085484039|7170431.0|2022-07-27 00:24:04.75
233061280716428035|255297803876568008|22414770.58|2022-07-27 00:45:19.999
196188058767329938|175921860444161710|14086030.54|2022-07-27 01:21:49.754
4867265297280672131|4836021574865785991|1621596.95|2022-07-27 01:24:39.172
4785637554034585476|4867546772257381643|13537404.86|2022-07-27 01:28:57.218
235031605553400451|247979454482089633|11167999.87|2022-07-27 02:17:27.027
197032483697462200|131167339147167610|3860156.03|2022-07-27 02:19:04.417
4799148352916698473|4728216658785607877|2028632.88|2022-07-27 02:46:58.652
4774660029942858165|4787044928918126896|19869263.09|2022-07-27 03:35:11.166
153403862307313971|205476732998782821|4735773.06|2022-07-27 03:49:42.521
4772689705105896225|4859383997932773216|2296991.29|2022-07-27 03:51:01.723
173107110677059795|227994731135635242|5849099.09|2022-07-27 04:03:28.277
4864169072536851202|4767341680548383606|10755293.03|2022-07-27 04:31:05.906
181832834955088064|254734853923146348|39707339.87|2022-07-27 05:15:02.742
194499208907070476|233905705646559521|284752.17|2022-07-27 05:27:48.235
249949779319066686|238690780250638889|2158628.0|2022-07-27 06:06:25.243
166351711236004759|81346268269383895|251086.37|2022-07-27 06:09:55.198
4795207703242742666|4726246333948629219|667965.72|2022-07-27 06:12:44.205
4822229301006967160|4810407351985116282|3773328.45|2022-07-27 06:14:41.881
263179103224465890|157063037004547639|9470240.61|2022-07-27 06:16:35.331
4865294972443700665|4851502698584873970|17412576.02|2022-07-27 06:45:31.81
218143106950760046|81627743246091289|37781230.54|2022-07-27 06:52:25.444
4718365034600742211|4802244577660511624|444821.55|2022-07-27 06:58:09.829
4675580838140712859|4826169950680911499|33488185.24|2022-07-27 07:35:07.117
4843902874213696219|4873176271791597866|1553.81|2022-07-27 07:58:32.994
236157505460245909|111464090777423168|36424578.4|2022-07-27 08:25:20.493
156500087051127645|238690780250638140|15946996.96|2022-07-27 08:40:18.616
191121509186540969|243757329831431510|3928520.6|2022-07-27 09:00:31.154
4666855113862682602|4810688826961825477|1181146.28|2022-07-27 09:02:59.841
256142228806702843|168603511049686563|25048237.88|2022-07-27 09:03:53.231
4867546772257378565|4874302171698432612|77957.66|2022-07-27 09:19:00.904
4836021574865786305|4784230179151023450|250125.2|2022-07-27 09:31:40.081
243194379878010247|238972255227349143|4652197.55|2022-07-27 09:33:05.745
258112553643673876|166914661189420474|857889.2|2022-07-27 10:59:33.403
151152062493623429|14918173765665479|28294058.73|2022-07-27 11:11:12.186
210261807602864969|255579278853278720|5572533.07|2022-07-27 11:22:05
4861354322769748328|4784230179151025260|22671722.98|2022-07-27 11:29:49.6
4867828247234097833|4857976623049219868|1131693.38|2022-07-27 11:30:21.382
181832834955088064|206321157928913514|31845.27|2022-07-27 11:34:32.689
4843621399236972080|4870924471977904321|11404899.4|2022-07-27 12:08:03.128
248542404435516296|213076557369970892|1107172.97|2022-07-27 12:45:53.194
4741164507714299233|4803089002590639778|1628567.55|2022-07-27 13:20:09.842
116530640358220343|222646706578134192|8410608.28|2022-07-27 13:52:05.364
162692536538759272|207447057835753540|22980416.62|2022-07-27 14:03:33.038
4794363278312619203|4786481978964714810|4905218.69|2022-07-27 14:09:36.873
4836303049842492026|4842214024353415581|57484.95|2022-07-27 14:11:59.276
4870080047047775888|4863606122583428588|6074220.51|2022-07-27 14:28:40.378
4834051250028817671|4868109722210802568|13212532.49|2022-07-27 15:00:34.568
260364353457361109|151996487423756918|5932052.36|2022-07-27 15:05:51.75
233905705646555706|223491131508261221|38881404.14|2022-07-27 15:15:27.948
4700069161114534427|4871205946954613105|13279780.49|2022-07-27 15:20:53.337
4804496377474190778|4830110600354859122|8697903.27|2022-07-27 15:28:20.484
237001930390376824|257268128713542372|5569932.15|2022-07-27 15:38:27.85
4854598923328700301|4804496377474197247|469739.88|2022-07-27 15:51:57.95
4842776974306837906|4868391197187507054|1433866.63|2022-07-27 17:19:01.716
4797740978033144482|4790141153661951763|3786678.63|2022-07-27 17:34:33.419
4813785051705648214|4872613321838171663|1025257.88|2022-07-27 17:46:22.776
248542404435516296|213076557369970892|359573.32|2022-07-27 18:24:25.457
236157505460245909|261771728340913475|41539224.69|2022-07-27 19:08:26.603
4851221223608173226|4869798572071069964|1114891.36|2022-07-27 19:15:25.979
160159261748367800|261490253364202253|292034.94|2022-07-27 19:17:23.569
253890428993019614|228276206112346823|30218229.67|2022-07-27 19:20:57.41
4866702347327258831|4799711302870116322|677444.14|2022-07-27 19:21:04.705
63613344736614374|126945214496509603|5160744.82|2022-07-27 19:21:43.08
4774941504919572800|4763401030874434175|1359185.88|2022-07-27 19:35:41.801
206884107882334359|220957856717866358|25812206.71|2022-07-27 19:58:29.679
111182615800710678|159033361841521626|14047978.3|2022-07-27 20:16:19.66
4725401909018506786|4840525174493159747|20607501.67|2022-07-27 20:59:42.309
262334678294336928|112589990684265805|9278041.6|2022-07-27 21:11:05.828
260364353457363330|213920982300102544|21511513.55|2022-07-27 21:24:16.293
4793237378405776798|4742008932644431315|1609800.98|2022-07-27 21:36:10.773
4737505333017052634|4821384876076827541|749577.83|2022-07-27 21:43:20.793
4818007176356300028|4847843523887629085|830492.97|2022-07-27 21:58:21.095
4851502698584871006|4707950460462434806|43191374.53|2022-07-27 22:21:30.493
257549603690251781|257268128713540554|12960294.17|2022-07-27 22:47:52.026
251075679225910446|102738366499392704|23413583.98|2022-07-27 22:48:58.886
4875428071605289069|4783948704174319512|39360213.09|2022-07-27 23:01:36.46
4867546772257375467|4786481978964706067|1747275.9|2022-07-27 23:21:22.644
260082878480651027|241505530017745878|1364122.49|2022-07-27 23:23:12.388
253890428993018936|187462334489301312|4663770.75|2022-07-28 01:33:57.158
4870361522024488203|4839399274586313143|307554.08|2022-07-28 01:51:36.365
4853191548445135885|4822510775983672377|161953.46|2022-07-28 02:13:56.869
4852628598491722913|4855724823235534935|373613.08|2022-07-28 02:30:55.161
4855724823235539394|4854598923328691850|21803382.9|2022-07-28 02:45:13.582
4872894796814885072|4869798572071064590|149350.84|2022-07-28 02:58:48.153
4865857922397114387|4864169072536848844|5267157.15|2022-07-28 03:09:59.163
4846717623980788275|4866139397373822544|32207140.56|2022-07-28 03:15:23.264
233342755693133887|251920104156037158|1378008.72|2022-07-28 03:39:04.531
4830110600354867778|4699224736184408534|12818730.19|2022-07-28 04:49:26.761
4863887597560142476|4869517097094352972|1080033.97|2022-07-28 04:50:29.022
235594555506824028|224335556438395910|19130256.89|2022-07-28 04:55:37.902
4826169950680916729|4859665472909481313|776011.41|2022-07-28 05:09:41.998
4657566439631228866|4812096201845377443|86333.37|2022-07-28 05:22:50.611
4743979257481406465|4792955903429056620|108102.88|2022-07-28 05:43:33.726
4747356957201937428|4866983822303961079|202494.56|2022-07-28 06:54:09.378
263179103224464605|208291482765886219|113550.88|2022-07-28 07:18:38.043
210543282579574385|230246530949318945|34017624.1|2022-07-28 08:03:35.722
224898506391815759|212513607416546303|88253646.41|2022-07-28 08:12:46.541
4724557484088361353|4868672672164217111|1417538.71|2022-07-28 08:54:15.497
4805903752357754327|4843058449283555591|919315.5|2022-07-28 09:22:08.915
