createTime|dependencyTime|companyId|loanId|loanAmount|balance|loanUsage|interestRate|org
1670847137541|1670654078201|15393162792459|302585599963960009|95889589.0|95889589.0|education|0.082|Funding Circle
1670856206303|1658825963145|13194139535002|302585599963957522|93600852.0|93600852.0|funerals|0.082|Avant
1670861374515|1666023503764|14293651163844|302585599963958921|50244992.0|50244992.0|renovations|0.059|Discover
1670862903812|1669062358620|14293651162940|302585599963957752|36228191.0|36228191.0|business ventures|0.003|OnDeck
1670865582190|1667512521095|14293651161879|302585599963956272|89086796.0|89086796.0|investing|0.026|LightStream
1670868126497|1661405164225|13194139535062|302585599963957600|52169475.0|52169475.0|vacations|0.038|Upstart
1670870364208|1664455421958|14293651164241|302585599963959442|71170213.0|71170213.0|major purchases|0.014|Upgrade
1670878809685|1616751109687|5497558140730|302585599963957747|97047763.0|97047763.0|renovations|0.081|TD Bank
1670880938190|1656399072841|13194139535826|302585599963958620|37412509.0|37412509.0|renovations|0.017|LendingPoint
1670882501462|1627691169365|7696581396457|302585599963957972|30307127.0|30307127.0|debt consolidation|0.012|Peerform
1670884042683|1666782692255|14293651161786|302585599963956137|29769791.0|29769791.0|investing|0.014|OnDeck
1670884599441|1629147161690|7696581396920|302585599963958582|55106109.0|55106109.0|major purchases|0.094|Kabbage
1670902101004|1670305011579|15393162791064|302867074940668858|87492698.0|87492698.0|other|0.058|Citibank
1670911602678|1657991035283|13194139535091|302867074940668294|61212626.0|61212626.0|other|0.031|US Bank
1670912504196|1631868342025|8796093024560|302867074940669056|53115581.0|53115581.0|funerals|0.065|US Bank
1670916456425|1643598184742|10995116279466|302867074940668200|41678561.0|41678561.0|business ventures|0.068|Bank of America
1670918137113|1658493276102|13194139533386|302867074940665950|62086298.0|62086298.0|vacations|0.027|State Farm Bank
1670923589795|1667184741624|14293651161180|302867074940665965|9157100.0|9157100.0|medical expenses|0.051|Navy Federal Credit Union
1670931666616|1634578690884|8796093022480|302867074940666217|77747768.0|77747768.0|business ventures|0.079|Patch of Land
1670932952809|1604716404945|4398046514354|302867074940670220|53279922.0|53279922.0|other|0.011|LendingClub
1670933030564|1664443215564|14293651162580|302867074940667916|28189792.0|28189792.0|major purchases|0.095|Marcus by Goldman Sachs
1670953979389|1665699286696|14293651163156|302867074940668695|49491515.0|49491515.0|debt consolidation|0.004|Discover
1670956364467|1617441584342|6597069768547|302867074940668456|79702959.0|79702959.0|business ventures|0.008|Navy Federal Credit Union
1670958470178|1667983320149|14293651164662|302867074940670639|27130265.0|27130265.0|renovations|0.057|Upgrade
1670961265882|1647469617783|10995116278647|302867074940667060|90676537.0|90676537.0|medical expenses|0.068|Roofstock
1670966205489|1664194374541|14293651163026|302867074940668513|99538728.0|99538728.0|major purchases|0.076|Upgrade
1670973754575|1629781118742|7696581396597|302867074940668819|51210638.0|51210638.0|education|0.054|PNC Bank
1670974450677|1643878147477|10995116281252|302867074940670518|80749412.0|80749412.0|vacations|0.093|TD Bank
1670983611048|1668457526423|14293651161744|303148549917377388|35329720.0|35329720.0|weddings|0.04|Marcus by Goldman Sachs
1670985175109|1666931331177|14293651161100|303148549917376524|50563675.0|50563675.0|renovations|0.04|BlueVine
1670987865602|1661320972025|13194139535351|303148549917379311|60978101.0|60978101.0|debt consolidation|0.038|Fundrise
1671002539356|1667890965782|14293651163864|303148549917380261|43183487.0|43183487.0|medical expenses|0.036|Capital One
1671005731503|1585090802197|1099511629876|303148549917379383|31780510.0|31780510.0|other|0.039|Chase Bank
1671012569507|1609363919659|4398046514650|303148549917381251|34554200.0|34554200.0|debt consolidation|0.097|LendingClub
1671020649055|1613384949359|5497558139219|303148549917376960|56483609.0|56483609.0|business ventures|0.076|Citibank
1671023221996|1660332018902|13194139534633|303148549917378339|30082558.0|30082558.0|investing|0.062|PNC Bank
1671030441547|1661221830850|13194139533856|303148549917377236|35737957.0|35737957.0|other|0.057|Citibank
1671039638885|1636332986431|8796093025144|303148549917380457|74459162.0|74459162.0|vacations|0.013|LendingPoint
1671046013201|1578057732950|237|303148549917376836|25291639.0|25291639.0|vacations|0.035|Marcus by Goldman Sachs
1671048088658|1641428722155|9895604652790|303148549917380296|36267171.0|36267171.0|investing|0.048|US Bank
1671056983122|1608591465121|4398046511285|303148549917376752|51859852.0|51859852.0|debt consolidation|0.031|Chase Bank
1671062385241|1665045714009|14293651162983|303430024894089779|76468851.0|76468851.0|renovations|0.003|Citibank
1671066780761|1603150120316|3298534886211|303430024894091049|9573784.0|9573784.0|major purchases|0.076|Fundbox
1671068139094|1589678466883|1099511630472|303430024894090828|12401003.0|12401003.0|education|0.004|PNC Bank
1671078894946|1669857984182|15393162791842|303430024894091165|80419265.0|80419265.0|investing|0.01|OnDeck
1671079732105|1667383087060|14293651164892|303430024894092219|86887126.0|86887126.0|education|0.064|American Express
1671081567312|1621357427857|6597069769250|303430024894090689|20897750.0|20897750.0|other|0.063|Navy Federal Credit Union
1671081766356|1667142428223|14293651164968|303430024894092339|58915818.0|58915818.0|major purchases|0.061|Roofstock
1671089294607|1669235318384|14293651163189|303430024894090040|45565208.0|45565208.0|investing|0.093|Best Egg
1671110520702|1611416421937|5497558141286|303430024894090442|97099808.0|97099808.0|major purchases|0.082|Funding Circle
1671116335358|1637147667060|9895604653069|303430024894091310|2270241.0|2270241.0|education|0.094|LendingClub
1671117571173|1664927513036|14293651162062|303430024894088495|54245977.0|54245977.0|vacations|0.096|Wells Fargo
1671123124717|1646297971716|10995116279400|303430024894089430|93365987.0|93365987.0|investing|0.045|Patch of Land
1671126619921|1654628624481|12094627907415|303430024894089752|44673924.0|44673924.0|medical expenses|0.062|Citibank
1671127964502|1642427261121|9895604650735|303430024894088189|65812129.0|65812129.0|funerals|0.036|SunTrust
1671128457020|1663819799842|14293651162465|303430024894089067|14557123.0|14557123.0|weddings|0.027|US Bank
1671130047309|1616286968280|5497558141685|303430024894090948|39369547.0|39369547.0|vacations|0.08|Navy Federal Credit Union
1671130630345|1668930308669|14293651161323|303430024894087488|58742672.0|58742672.0|education|0.079|Citibank
1671131906704|1670187593375|15393162789956|303430024894088652|97295050.0|97295050.0|renovations|0.046|Upgrade
1671132324907|1670763020705|15393162790568|303430024894089511|81531078.0|81531078.0|business ventures|0.058|LendingPoint
1671135553959|1663001519060|14293651162500|303430024894089127|73896429.0|73896429.0|education|0.023|State Farm Bank
1671138610417|1669670739623|15393162791278|303430024894090456|53560616.0|53560616.0|weddings|0.093|Fundbox
1671139251008|1640755050855|9895604650271|303430024894087549|50157064.0|50157064.0|other|0.039|Wells Fargo
1671147017684|1590331651888|1099511631686|303430024894092377|79155648.0|79155648.0|debt consolidation|0.083|American Express
1671148272225|1611061445927|5497558140940|303711499870800652|3551579.0|3551579.0|other|0.069|Marcus by Goldman Sachs
1671149797889|1671000134470|15393162789267|303711499870798352|76462350.0|76462350.0|education|0.035|State Farm Bank
1671151854838|1647388505305|10995116281758|303711499870803151|15732781.0|15732781.0|funerals|0.057|Patch of Land
1671154532167|1664773121266|14293651163798|303711499870801504|56672455.0|56672455.0|education|0.099|American Express
1671155317860|1670043636511|15393162792421|303711499870802579|53342115.0|53342115.0|other|0.022|RealtyMogul
1671161447380|1669314512159|15393162791863|303711499870801842|52931475.0|52931475.0|major purchases|0.059|Avant
1671163451218|1670433237170|15393162789205|303711499870798274|51692925.0|51692925.0|funerals|0.084|Prosper
1671165980978|1641889100422|9895604652264|303711499870800935|2970697.0|2970697.0|medical expenses|0.001|American Express
1671176531376|1613384949359|5497558139219|303711499870798270|89563365.0|89563365.0|funerals|0.067|Prosper
1671176688948|1665645482046|14293651161421|303711499870798262|93250083.0|93250083.0|major purchases|0.002|State Farm Bank
1671180339962|1659596856794|13194139534750|303711499870799815|72628880.0|72628880.0|major purchases|0.064|SoFi
1671194773556|1670437402074|15393162791532|303711499870801439|57465644.0|57465644.0|weddings|0.047|Kabbage
1671200335637|1633004708176|8796093023280|303711499870799283|60763941.0|60763941.0|medical expenses|0.076|Patch of Land
1671201976847|1586345703556|1099511630298|303711499870801252|44891674.0|44891674.0|major purchases|0.08|Citibank
1671203197954|1654237533533|12094627908975|303711499870802436|81922220.0|81922220.0|funerals|0.012|TD Bank
1671205558830|1593138175723|2199023255973|303711499870798375|95885237.0|95885237.0|major purchases|0.043|Navy Federal Credit Union
1671206707616|1587454348024|1099511629364|303711499870800014|8754217.0|8754217.0|investing|0.076|Kabbage
1671208856077|1661406111492|13194139536276|303711499870801794|56421654.0|56421654.0|major purchases|0.068|Citibank
1671209920174|1647577297225|10995116279270|303711499870799907|23628749.0|23628749.0|other|0.088|Peerform
1671214164387|1629857050377|7696581398187|303711499870802810|66352760.0|66352760.0|education|0.037|LightStream
1671217437682|1654875378031|12094627906929|303711499870799759|10964861.0|10964861.0|education|0.071|Peerform
1671228038317|1649578255553|10995116280841|303711499870801959|4003750.0|4003750.0|funerals|0.08|State Farm Bank
1671230937558|1671217560424|15393162791974|303711499870802007|68650804.0|68650804.0|major purchases|0.0|RealtyMogul
1671237118475|1671217560424|15393162791974|303992974847512660|81339954.0|81339954.0|other|0.033|US Bank
1671240091930|1661547650365|13194139534311|303992974847509844|81608037.0|81608037.0|medical expenses|0.005|Marcus by Goldman Sachs
1671246210240|1671217560424|15393162791974|303992974847512662|17131563.0|17131563.0|funerals|0.014|US Bank
1671248080412|1604893227367|4398046513236|303992974847511402|44717110.0|44717110.0|medical expenses|0.003|LendingClub
1671248307111|1669813707297|15393162789294|303992974847509040|69154522.0|69154522.0|investing|0.061|OneMain Financial
1671248584080|1668297881545|14293651162773|303992974847510795|28714689.0|28714689.0|business ventures|0.01|OneMain Financial
1671254800411|1669841720240|15393162792501|303992974847513331|39944651.0|39944651.0|business ventures|0.003|Wells Fargo
1671257450440|1659660796785|13194139536764|303992974847513101|48045866.0|48045866.0|major purchases|0.085|Prosper
1671257869817|1671200620394|15393162789019|303992974847508683|94614492.0|94614492.0|other|0.047|Best Egg
1671260886810|1590053942546|1099511630942|303992974847512735|32685652.0|32685652.0|renovations|0.011|Rocket Loans
1671265087510|1592621460303|2199023257483|303992974847511134|29326957.0|29326957.0|weddings|0.061|OneMain Financial
1671269009371|1671129339441|15393162789373|303992974847509153|1910553.0|1910553.0|renovations|0.015|Roofstock
1671271761193|1667191448230|14293651162903|303992974847510964|42149841.0|42149841.0|vacations|0.031|OneMain Financial
1671274308113|1647451925345|10995116280816|303992974847512580|6934592.0|6934592.0|renovations|0.02|OneMain Financial
1671276413921|1655865082510|12094627909432|303992974847513683|81509350.0|81509350.0|weddings|0.077|Patch of Land
1671280692427|1669566742586|15393162789760|303992974847509700|60342724.0|60342724.0|medical expenses|0.08|US Bank
1671292486955|1667219597828|14293651161276|303992974847508734|19271814.0|19271814.0|vacations|0.075|Fundbox
1671299615944|1669234571269|14293651163404|303992974847511639|17225438.0|17225438.0|business ventures|0.02|LendingPoint
1671305207189|1641889100422|9895604652264|303992974847511589|26501609.0|26501609.0|debt consolidation|0.084|SoFi
1671308907842|1638712462670|9895604650705|303992974847509459|44185688.0|44185688.0|debt consolidation|0.02|Fundrise
1671311227830|1670437402074|15393162791532|303992974847512093|46804648.0|46804648.0|education|0.037|Marcus by Goldman Sachs
1671318251912|1661342706902|13194139537279|303992974847513764|20933781.0|20933781.0|vacations|0.062|Bank of America
1671322802256|1649584256000|10995116280211|304274449824222473|473330.0|473330.0|medical expenses|0.02|Fundbox
1671325516046|1598169874355|3298534887222|304274449824224333|93425968.0|93425968.0|education|0.002|Fundbox
1671329603612|1654354506164|12094627908719|304274449824223406|18142968.0|18142968.0|medical expenses|0.083|Earnest
1671330094576|1647577297225|10995116279270|304274449824221218|23162924.0|23162924.0|investing|0.036|OneMain Financial
1671333958879|1606614488100|4398046514180|304274449824223265|51498755.0|51498755.0|other|0.093|Capital One
1671335649215|1662059024513|13194139533822|304274449824219812|42368894.0|42368894.0|weddings|0.067|Roofstock
1671338078574|1671195641468|15393162791739|304274449824223010|53046394.0|53046394.0|weddings|0.033|Prosper
1671344258930|1671283261824|15393162792750|304274449824224320|42263400.0|42263400.0|debt consolidation|0.078|Kabbage
1671351670364|1665866870896|14293651162156|304274449824220589|38063839.0|38063839.0|investing|0.099|RealtyMogul
1671351843651|1667821006317|14293651162607|304274449824221231|5071123.0|5071123.0|other|0.072|RealtyMogul
1671358897469|1669235318384|14293651163189|304274449824222010|50868929.0|50868929.0|business ventures|0.085|LendingClub
1671360351930|1642026911845|9895604653552|304274449824223909|19549910.0|19549910.0|renovations|0.012|Roofstock
1671367673510|1667219597828|14293651161276|304274449824219388|40616732.0|40616732.0|investing|0.025|SoFi
1671370949352|1665532636399|14293651164162|304274449824223261|43810990.0|43810990.0|major purchases|0.074|Chase Bank
1671385914905|1671036023865|15393162789082|304274449824219422|54757401.0|54757401.0|medical expenses|0.05|LendingClub
1671391852030|1667184741624|14293651161180|304274449824219246|22521239.0|22521239.0|funerals|0.053|SunTrust
1671404369823|1667624523632|14293651163861|304274449824222880|7401440.0|7401440.0|medical expenses|0.063|Kabbage
1671405488167|1670995439229|15393162789171|304274449824219537|17782377.0|17782377.0|investing|0.078|SoFi
1671413451021|1661372996730|13194139536431|304555924800933986|81214188.0|81214188.0|other|0.047|OneMain Financial
1671421897001|1667821006317|14293651162607|304555924800931888|65177945.0|65177945.0|vacations|0.032|SunTrust
1671423217044|1658512981816|13194139536412|304555924800933958|4817984.0|4817984.0|business ventures|0.017|Chase Bank
1671426166590|1670345828478|15393162791882|304555924800933840|48503598.0|48503598.0|business ventures|0.013|Marcus by Goldman Sachs
1671428304108|1655395784231|12094627905722|304555924800930039|41659054.0|41659054.0|funerals|0.03|LendingPoint
1671429927202|1670094595223|15393162791508|304555924800933371|96270671.0|96270671.0|other|0.025|Discover
1671430524895|1661533732463|13194139535768|304555924800933133|30718494.0|30718494.0|major purchases|0.066|LightStream
1671440279835|1652419555476|12094627909068|304555924800934517|19012225.0|19012225.0|medical expenses|0.016|State Farm Bank
1671447401963|1666157180811|14293651162508|304555924800931762|84139094.0|84139094.0|education|0.009|TD Bank
1671452815560|1661547650365|13194139534311|304555924800931158|53973566.0|53973566.0|investing|0.054|Rocket Loans
1671454492918|1630322756249|8796093023512|304555924800931596|68297403.0|68297403.0|weddings|0.015|BlueVine
1671454702632|1616751109687|5497558140730|304555924800932337|48898174.0|48898174.0|other|0.002|Patch of Land
1671459326380|1664927513036|14293651162062|304555924800931117|65365401.0|65365401.0|education|0.022|State Farm Bank
1671460104929|1669841720240|15393162792501|304555924800934642|58958573.0|58958573.0|vacations|0.069|LendingClub
1671460123143|1593739631037|2199023257411|304555924800932352|18684489.0|18684489.0|funerals|0.047|Kabbage
1671462647806|1629111907256|7696581394815|304555924800930303|60414792.0|60414792.0|renovations|0.034|Bank of America
1671469766622|1664721851714|14293651162413|304555924800931625|50629933.0|50629933.0|vacations|0.003|RealtyMogul
1671469806350|1622135305398|6597069770212|304555924800934545|24217729.0|24217729.0|weddings|0.049|OnDeck
1671470603805|1668158317556|14293651163075|304555924800932507|54190675.0|54190675.0|weddings|0.003|American Express
1671474773159|1671232518026|15393162789658|304555924800930871|88561671.0|88561671.0|major purchases|0.03|Wells Fargo
1671479942874|1658779002783|13194139533635|304555924800930212|33084068.0|33084068.0|investing|0.042|Bank of America
1671480336177|1661406111492|13194139536276|304555924800933761|12203951.0|12203951.0|medical expenses|0.085|LendingPoint
1671484362951|1579755162781|739|304555924800930795|78978562.0|78978562.0|weddings|0.076|Citibank
1671485832648|1649579763889|10995116278606|304555924800930950|69313728.0|69313728.0|business ventures|0.081|LendingClub
1671486512560|1668456288762|14293651163995|304555924800933706|79502602.0|79502602.0|major purchases|0.036|TD Bank
1671490366844|1671215923913|15393162789963|304555924800931292|72465246.0|72465246.0|major purchases|0.009|Upstart
1671491488466|1629702037460|7696581394899|304555924800930409|74188228.0|74188228.0|major purchases|0.088|Fundrise
1671493684582|1648076010973|10995116278634|304837399777641630|90373666.0|90373666.0|major purchases|0.016|Chase Bank
1671497240509|1668456288762|14293651163995|304837399777644360|85214977.0|85214977.0|debt consolidation|0.085|RealtyMogul
1671497721328|1668878351608|14293651161291|304837399777640716|75452812.0|75452812.0|funerals|0.08|Best Egg
1671506900307|1613384949359|5497558139219|304837399777640897|83283646.0|83283646.0|medical expenses|0.04|Chase Bank
1671509497371|1667982265825|14293651164754|304837399777645331|1979310.0|1979310.0|business ventures|0.018|Best Egg
1671510341928|1669600901899|15393162792167|304837399777644889|49399539.0|49399539.0|investing|0.007|Upgrade
1671513467983|1659481966551|13194139536824|304837399777645145|3134294.0|3134294.0|business ventures|0.013|Best Egg
1671518140089|1659028836201|13194139536399|304837399777644591|18553457.0|18553457.0|investing|0.034|LendingPoint
1671525563642|1660178863404|13194139536537|304837399777644779|25664704.0|25664704.0|weddings|0.036|Fundbox
1671535667957|1669421343114|15393162789401|304837399777641166|8907838.0|8907838.0|renovations|0.085|Avant
1671543084750|1670187593375|15393162789956|304837399777641934|84651450.0|84651450.0|debt consolidation|0.062|Kabbage
1671543164694|1669670739623|15393162791278|304837399777643738|87206052.0|87206052.0|education|0.07|Citibank
1671545682996|1588816945746|1099511628312|304837399777641161|35508077.0|35508077.0|other|0.031|Fundrise
1671548822727|1671472813244|15393162790326|304837399777642467|76723804.0|76723804.0|major purchases|0.071|LightStream
1671551044181|1670368298994|15393162790209|304837399777642309|3111204.0|3111204.0|vacations|0.002|Roofstock
1671561770388|1665471809746|14293651161289|304837399777640715|92575015.0|92575015.0|investing|0.077|TD Bank
1671567872771|1671472813244|15393162790326|304837399777642469|64294915.0|64294915.0|investing|0.082|Marcus by Goldman Sachs
1671570886996|1653499393771|12094627908003|304837399777643813|65367455.0|65367455.0|education|0.03|Chase Bank
1671571138587|1670891101429|15393162789929|304837399777641897|26832327.0|26832327.0|education|0.005|State Farm Bank
1671577931892|1640011075171|9895604652576|304837399777643965|86822243.0|86822243.0|weddings|0.035|Wells Fargo
1671580194435|1625670652119|7696581398351|305118874754356324|74050854.0|74050854.0|debt consolidation|0.052|American Express
1671582676716|1664223377735|14293651161907|305118874754352228|57894196.0|57894196.0|funerals|0.094|RealtyMogul
1671583067355|1666253222213|14293651161535|305118874754351689|8355861.0|8355861.0|medical expenses|0.009|SunTrust
1671583697588|1655364868990|12094627909351|305118874754356169|6028194.0|6028194.0|business ventures|0.029|Funding Circle
1671585804679|1658771055575|13194139536941|305118874754355945|54390801.0|54390801.0|weddings|0.038|Fundrise
1671589709471|1655502244568|12094627908729|305118874754355391|32311583.0|32311583.0|debt consolidation|0.073|Navy Federal Credit Union
1671590967880|1670433237170|15393162789205|305118874754351555|69356097.0|69356097.0|weddings|0.052|BlueVine
1671592017512|1610924972734|5497558140706|305118874754353603|87704871.0|87704871.0|medical expenses|0.078|BlueVine
1671595355785|1670368298994|15393162790209|305118874754352963|97317359.0|97317359.0|weddings|0.07|SoFi
1671596923987|1666932794460|14293651161819|305118874754352099|7634299.0|7634299.0|medical expenses|0.036|Funding Circle
1671599077585|1649908331644|12094627905597|305118874754351186|29468293.0|29468293.0|investing|0.022|Earnest
1671606579197|1668285115506|14293651163827|305118874754354812|34098604.0|34098604.0|weddings|0.098|Avant
1671609287764|1619846109656|6597069770626|305118874754356390|44950689.0|44950689.0|renovations|0.013|American Express
1671610971765|1667989850211|14293651161300|305118874754351386|56391547.0|56391547.0|other|0.018|Upstart
1671617574522|1665457989018|14293651161794|305118874754352057|12770887.0|12770887.0|education|0.083|OnDeck
1671619921674|1668516777601|14293651163110|305118874754353870|42116744.0|42116744.0|major purchases|0.086|BlueVine
1671620954437|1670215129444|15393162791214|305118874754354302|51953661.0|51953661.0|weddings|0.019|Chase Bank
1671620984087|1595215399594|2199023255588|305118874754351156|43478197.0|43478197.0|investing|0.003|Funding Circle
1671621926947|1668078240280|14293651164852|305118874754356102|48534514.0|48534514.0|other|0.015|Fundrise
1671625311534|1671195641468|15393162791739|305118874754354975|3720760.0|3720760.0|weddings|0.067|US Bank
1671627689182|1667954043122|14293651163223|305118874754354031|75777587.0|75777587.0|other|0.081|Roofstock
1671634469629|1659117442779|13194139534298|305118874754352456|29785169.0|29785169.0|funerals|0.062|Navy Federal Credit Union
1671646824640|1671129339441|15393162789373|305118874754351779|76129624.0|76129624.0|business ventures|0.02|Upgrade
1671655019999|1665780277058|14293651161665|305118874754351880|26114548.0|26114548.0|renovations|0.028|Navy Federal Credit Union
1671657840096|1671215923913|15393162789963|305118874754352602|74007727.0|74007727.0|debt consolidation|0.096|American Express
1671660455471|1669958363211|15393162790431|305118874754353267|44926700.0|44926700.0|business ventures|0.033|Kabbage
1671669493372|1664958183636|14293651162051|305400349731063070|8585171.0|8585171.0|weddings|0.028|SunTrust
1671671992268|1666615682652|14293651162790|305400349731064101|70207264.0|70207264.0|other|0.027|SoFi
1671675175946|1638964402144|9895604653151|305400349731066017|67774961.0|67774961.0|medical expenses|0.005|Capital One
1671679830517|1669376386864|15393162792264|305400349731066327|979285.0|979285.0|funerals|0.095|Marcus by Goldman Sachs
1671685357656|1581303036202|2126|305400349731064671|4185149.0|4185149.0|debt consolidation|0.031|SunTrust
1671685799912|1668930308669|14293651161323|305400349731062081|82478950.0|82478950.0|funerals|0.012|Avant
1671693847973|1631384293244|8796093024240|305400349731064546|77241000.0|77241000.0|renovations|0.071|SunTrust
1671697145324|1617679875971|6597069767228|305400349731062524|54905291.0|54905291.0|major purchases|0.068|American Express
1671697543681|1666923391481|14293651164123|305400349731065827|37636483.0|37636483.0|weddings|0.07|SunTrust
1671707204777|1639631037087|9895604652337|305400349731064961|79333577.0|79333577.0|business ventures|0.012|Citibank
1671707966821|1625430658522|7696581396357|305400349731064409|35090868.0|35090868.0|weddings|0.013|LendingPoint
1671708222384|1606737513478|4398046512805|305400349731064096|86869274.0|86869274.0|renovations|0.087|Rocket Loans
1671710342970|1670722874179|15393162790702|305400349731064279|78158503.0|78158503.0|vacations|0.039|OneMain Financial
1671727165564|1665181501889|14293651161423|305400349731062199|61865240.0|61865240.0|other|0.09|American Express
1671731114842|1667171018561|14293651164546|305400349731066390|62360911.0|62360911.0|other|0.039|SoFi
1671735563275|1660205722428|13194139534980|305400349731064054|95197769.0|95197769.0|debt consolidation|0.049|Rocket Loans
1671736381996|1666768253775|14293651163538|305400349731065095|19140989.0|19140989.0|business ventures|0.024|Prosper
1671736694740|1589574414033|1099511629241|305400349731063784|61517588.0|61517588.0|debt consolidation|0.072|Roofstock
1671738504837|1660557301363|13194139534855|305400349731063888|99652220.0|99652220.0|other|0.059|Prosper
1671742392704|1652776658479|12094627906699|305400349731063350|10233582.0|10233582.0|other|0.07|Navy Federal Credit Union
1671745156936|1647313339656|10995116279288|305400349731063873|66195422.0|66195422.0|renovations|0.028|LendingPoint
1671755217987|1663840763162|14293651164622|305681824707777143|24540580.0|24540580.0|education|0.006|Peerform
1671758938498|1635306426933|8796093022926|305681824707773388|7730280.0|7730280.0|debt consolidation|0.039|RealtyMogul
1671761157024|1618615409207|6597069769609|305681824707776378|78301459.0|78301459.0|vacations|0.078|American Express
1671774248701|1660464513208|13194139535954|305681824707775994|47265620.0|47265620.0|major purchases|0.024|Rocket Loans
1671777016828|1580265014388|1469|305681824707774447|65170144.0|65170144.0|medical expenses|0.056|Navy Federal Credit Union
1671779072909|1589072340593|1099511629146|305681824707774305|77388300.0|77388300.0|major purchases|0.007|TD Bank
1671780869223|1670891101429|15393162789929|305681824707773866|19379276.0|19379276.0|vacations|0.024|TD Bank
1671786207173|1660684686769|13194139534844|305681824707774532|16640183.0|16640183.0|renovations|0.028|PNC Bank
1671786877474|1666023503764|14293651163844|305681824707776136|61408104.0|61408104.0|investing|0.062|LightStream
1671788875058|1671000134470|15393162789267|305681824707772947|49593798.0|49593798.0|investing|0.001|Citibank
1671790288038|1661030485234|13194139534110|305681824707773502|50601215.0|50601215.0|investing|0.072|Rocket Loans
1671792877028|1670305011579|15393162791064|305681824707775420|93024762.0|93024762.0|debt consolidation|0.097|LightStream
1671797672365|1597484384028|3298534887193|305681824707777558|43713419.0|43713419.0|medical expenses|0.063|Prosper
1671815047585|1671129339441|15393162789373|305681824707773090|70685142.0|70685142.0|debt consolidation|0.08|RealtyMogul
1671817658659|1667989850211|14293651161300|305681824707772695|51805436.0|51805436.0|education|0.067|RealtyMogul
1671820817018|1671441300107|15393162789908|305681824707773841|20202791.0|20202791.0|business ventures|0.092|American Express
1671832330273|1654996852956|12094627907084|305681824707774556|73718768.0|73718768.0|education|0.019|State Farm Bank
1671832973363|1652158796749|12094627906006|305681824707773043|65416384.0|65416384.0|vacations|0.049|Upgrade
1671835270252|1671036023865|15393162789082|305681824707772701|9952933.0|9952933.0|business ventures|0.092|US Bank
1671839129244|1651865648171|12094627905974|305681824707772990|34667985.0|34667985.0|other|0.031|State Farm Bank
1671847520494|1639234723129|9895604652491|305963299684486479|85581816.0|85581816.0|debt consolidation|0.008|US Bank
1671847802672|1627456785958|7696581395953|305963299684485174|51174383.0|51174383.0|business ventures|0.058|Marcus by Goldman Sachs
1671850182113|1646601006225|10995116281035|305963299684487473|28042962.0|28042962.0|major purchases|0.06|RealtyMogul
1671855142441|1671265097380|15393162789419|305963299684483817|90419552.0|90419552.0|renovations|0.052|Avant
1671859211911|1668158960285|14293651162949|305963299684485636|856587.0|856587.0|other|0.038|LightStream
1671859280485|1589077813353|1099511631614|305963299684488171|27043262.0|27043262.0|investing|0.015|LendingPoint
1671860586032|1645899291489|10995116281485|305963299684488019|87742969.0|87742969.0|weddings|0.093|Prosper
1671861462863|1665970345170|14293651163786|305963299684486735|16171464.0|16171464.0|funerals|0.088|Navy Federal Credit Union
1671869267089|1669670739623|15393162791278|305963299684486361|24365553.0|24365553.0|major purchases|0.011|Marcus by Goldman Sachs
1671871676128|1644036830607|10995116278645|305963299684484275|43101416.0|43101416.0|education|0.043|OnDeck
1671872967676|1663840763162|14293651164622|305963299684487798|61272312.0|61272312.0|renovations|0.026|Bank of America
1671877757460|1668676433459|14293651162015|305963299684484334|43919303.0|43919303.0|weddings|0.043|State Farm Bank
1671879719891|1669841720240|15393162792501|305963299684487925|1132793.0|1132793.0|other|0.042|LendingPoint
1671881815442|1649533279556|10995116280334|305963299684486566|40070652.0|40070652.0|medical expenses|0.027|Marcus by Goldman Sachs
1671885346163|1634972423742|8796093025123|305963299684486998|93494681.0|93494681.0|weddings|0.084|Prosper
1671885961958|1595749798131|2199023257521|305963299684485769|24669677.0|24669677.0|major purchases|0.063|Discover
1671887390613|1620074254985|6597069767328|305963299684483968|19606059.0|19606059.0|weddings|0.043|LendingClub
1671893676861|1659028693904|13194139534168|305963299684484242|53175775.0|53175775.0|major purchases|0.023|OnDeck
1671893923633|1670345828478|15393162791882|305963299684487119|86617717.0|86617717.0|funerals|0.027|Citibank
1671903091710|1670321959674|15393162790561|305963299684485402|17306146.0|17306146.0|weddings|0.003|Prosper
1671907290510|1663267484357|14293651162020|305963299684484349|4107840.0|4107840.0|vacations|0.068|Marcus by Goldman Sachs
1671911292904|1671232345668|15393162791748|305963299684486957|43841869.0|43841869.0|renovations|0.019|LendingClub
1671914869964|1671195641468|15393162791739|305963299684486945|47043831.0|47043831.0|business ventures|0.042|Peerform
1671916814896|1671232518026|15393162789658|305963299684484150|7815755.0|7815755.0|other|0.094|Roofstock
1671916957555|1664958183636|14293651162051|305963299684484384|17389237.0|17389237.0|major purchases|0.03|TD Bank
1671922240026|1667351416785|14293651164954|305963299684488217|32615817.0|32615817.0|vacations|0.016|OneMain Financial
1671928849984|1645328599520|10995116281073|306244774661198181|19679031.0|19679031.0|major purchases|0.09|American Express
1671932901951|1671215923913|15393162789963|306244774661195227|57117079.0|57117079.0|business ventures|0.097|Fundbox
