createTime|dependencyTime|account|loanId|amount
1671068513348|1660018195496|267401227875128536|251638629179329759|29064311.77
1671068568585|1670484123186|4913145718484516639|4823073725937100478|696965.85
1671068638258|1667072899975|217017207043924295|290200700988691492|18771571.2
1671068827524|1669658481540|4910330968717408901|4882746420999758837|6190164.41
1671068874774|1669054972163|295267250569486648|296674625453036567|56628396.34
1671068958090|1662972592184|211669182486414929|276971377083286532|1941563.26
1671068998770|1665545226446|285415626384609101|279223176896973210|23594130.4
1671069001098|1669499314373|4818288651333011007|4909768018763973571|20548137.76
1671069142234|1669973762610|299770850196851232|278378751966840417|3106774.71
1671069259435|1670682897577|4913708668437929895|4897664594765419325|11652915.3
1671069277915|1670918137113|276971377083285664|302867074940665950|1753419.63
1671069298045|1669976929216|299770850196856795|296393150476325700|2232011.63
1671069899853|1669379311457|4909486543787267780|4899634919602392590|1077285.36
1671070006546|1670333552863|235594555506819657|300896750103691633|4153095.86
1671070115114|1655304679927|4860228422862902929|4863606122583428588|18573993.61
1671070254102|1658699196333|4801400152730373505|4874865121651853384|25980833.62
1671070277783|1664135589277|4890909195324365941|4892316570207916393|2489220.21
1671070280863|1666181679895|4899071969648970214|4861917272723162644|277262.31
1671070350666|1670688524077|4909486543787273693|4913708668437928970|5910528.75
1671070361400|1670817779034|4914271618391351454|4858539573002638312|5805987.39
1671070875021|1660329705390|4879931671232658912|4870642997001201140|14068722.26
1671071043248|1669414216797|252764529086176907|297800525359878791|3176430.32
1671071302031|1671053045777|4914834568344778213|4910612443694113045|2434223.09
1671071403103|1669867713041|4911175393647529329|4903012619322918969|10076487.23
1671071467984|1671066780761|173107110677059795|303430024894091049|4601960.32
1671071483661|1666023463590|286823001268160349|284852676431185065|3978416.1
1671071772943|1670982766601|4913990143414642214|4914834568344770333|5691902.16
1671071977151|1667083654640|4902168194392791036|4880213146209357522|5269426.23
1671072061855|1671006524890|4914834568344765304|4907516218950287909|208770.04
1671072219414|1670765275605|4898227544718848299|4913990143414640156|5741569.87
1671072262247|1670083749780|4881057571139487918|4911738343600948549|1687936.15
1671072464258|1670717542182|4913990143414633055|4909486543787262351|7048824.68
1671072552474|1670972143425|4913145718484505512|4914553093368056812|4144.7
1671073488276|1668814910154|4907797693927000531|4893442470114756099|6225157.87
1671073626523|1669722084309|4898227544718842300|4910612443694108620|25452913.15
1671073703070|1670923244807|4914553093368060213|4909768018763976565|2788218.61
1671073869013|1666717823168|4900760819509240995|4888938870487389764|29373848.01
1671074034549|1670391292054|4912864243507790855|4904701469183181433|47347238.46
1671074168604|1660704423760|4835458624912361523|4881339046116197630|14111968.1
1671074173077|1665579395647|4897101644812009241|4824762575797364408|22780408.7
1671074311731|1670892837227|4904982944159894462|4914553093368055622|1179562.88
1671074407355|1668768127536|4907516218950298519|4740883032737585824|374314.11
1671074729309|1653411433307|245727654668404129|180988410024952703|9790870.8
1671074751620|1669450147879|4909768018763979321|4862198747699875867|7191.26
1671075144771|1667997179021|4904982944159897656|4903857044253052656|7476957.07
1671075253705|1667367084780|4903012619322919171|4898790494672258434|1562250.68
1671075465133|1670108418809|4881901996069624104|4911738343600951148|7099640.2
1671075587924|1663353581638|4889783295417516905|4718365034600727057|1072019.07
1671075673391|1670926118053|302867074940673015|202943458208387345|24928266.91
1671075793747|1664668265215|282600876617506828|249949779319067493|302282.27
1671076182765|1670169788419|4909486543787265677|4912019818577660157|14752664.04
1671076313896|1666719675335|4900760819509247570|4896820169835292225|13783956.1
1671076426945|1668654785160|4907234743973590066|4906390319043452938|61650986.44
1671076853759|1663744644682|4832080925191845015|4891190670301077582|575.57
1671077146220|1667177175957|4902449669369507827|4849532373747899734|8082836.01
1671077154706|1657857191191|205195258022071327|260364353457358786|60481.25
1671077309274|1665005141576|283445301547633095|257549603690251807|3661463.88
1671077319820|1668344248911|4906108844066746715|4902168194392792645|9228939.73
1671077542640|1670626005833|4913427193461214212|4896820169835284339|6950909.52
1671078014473|1670710537765|4913708668437933950|4877961346395675907|2880497.6
1671078064633|1669821510027|4910893918670826845|4859383997932772283|6752212.87
1671078079627|1667572669108|4903575569276347960|4888375920533968679|37059624.67
1671078106567|1668856044181|285415626384611566|296111675499614003|14877885.56
1671078136649|1641303128851|4752704981759430418|4818007176356301118|1572247.52
1671078162319|1670946090680|4887812970580554224|4914553093368061613|3424874.82
1671078472630|1670774320914|4913990143414644181|4911738343600954372|913647.86
1671078532090|1670838363316|4914271618391353969|4911456868624243189|12200506.1
1671078532214|1669195308618|4762556605944300026|4908923593833840981|6533290.7
1671078554584|1668177681498|4889501820440817753|4905545894113320351|6112684.08
1671078594649|1667186813525|4902449669369510199|4892879520161342237|8611142.7
1671078627116|1669070840765|285978576338026909|296674625453031690|7349900.51
1671078726695|1667479135796|291608075872242391|157625986957969126|33316239.29
1671078865116|1665568333152|4897101644811995226|4850095323701314832|4821815.73
1671078904991|1671075809827|4915116043321477510|4901605244439365082|12964461.62
1671078974558|1670869828358|4889220345464103171|4914271618391348277|38157001.21
1671078989241|1671031958433|4913990143414644181|4914834568344771586|2697007.64
1671078992243|1668773116333|4907516218950294360|4901042294485946558|10282141.99
1671079029434|1669340454950|4909486543787277814|4876835446488835581|117156.31
1671079053844|1667346301355|4903012619322920895|4852910073468422561|2998961.62
1671079065640|1670126831865|239816680157484327|300333800150273291|17447997.38
1671079078507|1669393253649|291045125918823697|297800525359877370|2757185.93
1671079110834|1669454179520|4909768018763976893|4892316570207914553|5636546.4
1671079369137|1669354945784|291608075872242551|297800525359875919|4076988.66
1671079504468|1669599413622|296674625453034078|298644950290007692|11602886.12
1671079541460|1670610225311|4804496377474197137|4913427193461217124|183786.1
1671079573456|1670920364809|4914553093368060411|4711046685206253559|55072915.78
1671079647301|1670569696401|301741175033827759|300052325173562120|65837745.52
1671079675484|1671051651641|4914834568344781264|4906671794020165788|3761973.64
1671080055233|1670421067392|301178225080405957|218143106950760928|49037534.67
1671080116545|1669339420918|297800525359875309|287385951221580567|1181725.52
1671080281235|1670941285465|4913708668437929895|4914553093368058684|1554872.6
1671080353274|1655423822545|4864169072536858243|4698943261207698517|2838956.32
1671080448733|1668313593802|4834051250028809987|4906108844066736441|46635685.09
1671080863083|1668532517691|4795207703242752244|4906671794020165634|12214656.22
1671080969740|1670852310585|302585599963961796|276126952153157566|13830351.18
1671081060035|1669753561353|247416504528667201|298926425266717032|28277654.64
1671081143142|1667746991174|292452500802372569|258956978573804107|395466.88
1671081432683|1671048088658|290200700988692520|303148549917380296|87287.59
1671081491969|1653857576531|4837147474772627858|4859102522956057257|97424.26
1671081543810|1651869105897|4831799450215123087|4852628598491710773|1932098.52
1671081712473|1670647796799|302022650010534240|194499208907063512|12568186.7
1671081799338|1645814489243|4703165385858352412|4832925350121964339|7043291.25
1671082051303|1668263302477|4845310249097243402|4905827369090030161|1159466.05
1671082173591|1670584780897|4913427193461223334|4911456868624244000|17199.47
1671082527424|1670865450643|4914271618391346032|4902168194392786706|2706909.32
1671082714051|1669769785232|275564002199733595|299207900243428184|2264490.33
1671082863711|1670787860354|181269885001663920|302304124987245458|7450964.9
1671082950589|1640842880918|4816599801472753284|4757771531340223126|46744578.52
1671083009219|1670824754982|4914271618391348033|4897664594765417375|208945.65
1671083311699|1670557865617|4913427193461211243|4857413673095790689|9569460.9
1671083427422|1670749260852|302304124987248750|263179103224465991|130859.62
1671083611153|1670360333582|4912019818577673701|4912582768531088890|16265951.38
1671083792641|1669380709145|4878805771325817815|4909486543787272656|2056236.97
1671083798189|1661084335121|4878524296349098175|4882464946023044102|15848751.6
1671083970738|1668769613463|295830200522900140|204632308068647333|3395649.14
1671084047322|1670125852972|300333800150275682|294704300616060357|37147208.34
1671084419391|1670207381214|4912301293554378849|4821384876076832924|2636350.11
1671084504368|1667921456297|4884998220813445059|4904701469183187010|1193773.33
1671084690649|1669851348607|265430903038150541|299489375220139209|6779.46
1671084947555|1670421253511|301178225080410118|293015450755797852|20453327.62
1671085131796|1669306184359|297519050383167348|240098155134192045|11602101.16
1671085166221|1670116770972|4912019818577662190|4838554849656179287|23.31
1671085348555|1670263143209|300333800150271158|300615275126981358|2819316.45
1671085380677|1669199888408|4908923593833840909|4796333603149578441|11797106.76
1671085671145|1666590529399|4900479344532530089|4821103401100121540|1393795.32
1671086986465|1671019675436|303148549917380073|84442493013199056|50259555.33
1671087355005|1666890514046|4779445104546939389|4901323769462653277|36518117.72
1671087467720|1670918725946|4909486543787270364|4914553093368058908|385.25
1671087677585|1650411979398|236157505460245909|111464090777423168|32742599.95
1671088600038|1642090181510|162692536538762709|208854432719308995|41236813.36
1671088698253|1669975742997|4911456868624252845|4781978379337344788|25890881.24
1671088861330|1661139145355|271060402572367400|168322036072975774|1546301.03
1671088986675|1668713600785|295548725546192150|279223176896972881|49819976.75
1671089258174|1670659341745|4913708668437934713|4904701469183188738|359423.17
1671089371411|1669269633538|297519050383171166|287104476244873840|2486703.1
1671089669650|1670246011032|4912301293554384709|4856850723142379218|19058002.39
1671089734806|1670375797237|4912864243507795439|4883027895976463731|228429.77
1671089773238|1670816111116|4751297606875884548|4914271618391349986|8995837.42
1671089813561|1668663352809|4907234743973590384|4772408230129180872|13889139.5
1671089945742|1668417115099|4789859678685249229|4906390319043454614|175985.22
1671090258442|1669328956500|4856287773188949306|4909205068810552133|24636459.21
1671090351981|1662960264526|4798303927986568530|4888657395510683032|1038891.54
1671090607997|1659719004799|4877961346395684923|4829266175424735076|10359746.46
1671090793762|1667334300624|4902731144346218502|4788733778778398052|5609084.41
1671090818900|1671046776840|4914834568344764433|4781696904360624145|8530685.65
1671090848564|1669751346396|4874020696721726873|4910612443694109178|15698679.48
1671091021972|1670510860244|4913145718484503555|4896820169835284339|14105706.46
1671092106014|1670423695749|4912864243507804561|4890627720347657045|43666192.12
1671092139207|1670454621524|298363475313299731|301178225080404634|31265716.95
1671092739284|1666517278116|4900197869555811233|4725120434041782850|52301354.12
1671092784603|1667213239045|4902449669369499830|4818570126309722677|47411421.2
1671092847234|1670878809685|209980332626153428|302585599963957747|45509029.68
1671092888588|1670723360097|298363475313297444|302304124987245863|774243.71
1671092932100|1670834605333|4914271618391343173|4913145718484500538|878395.75
1671092948613|1669463283645|298082000336589193|290200700988689136|30407.03
1671092953227|1670296314183|4908360643880436242|4912582768531089601|21674461.56
1671093035333|1670563910838|4913427193461226149|4894849844998317067|3262633.39
1671093298457|1670724865547|298082000336585763|302304124987245186|37483562.67
1671093452544|1670901878311|4914553093368069623|4822229301006968320|65924745.69
1671093850701|1669601077538|4910330968717403387|4902731144346211957|10336378.68
1671094052921|1650053455641|4843902874213686006|4846717623980789901|32989906.12
1671094100601|1627316312096|4675017888187301025|4772689705105892647|5000154.38
1671094242825|1670578359232|165507286305872428|301741175033827320|3992220.12
1671094539328|1668803879416|4907516218950299449|4847562048910925013|15198.17
1671094607304|1670083749780|4881057571139487918|4911738343600948549|595503.77
1671094751492|1668369732747|4906108844066742629|4899353444625683560|12691301.25
1671095492482|1670535366044|4913145718484514482|4766778730594967950|23957073.97
1671095676473|1670070314177|4810970301938540724|4911738343600952316|7269388.33
1671095904876|1667367084780|4903012619322919171|4898790494672258434|9737233.95
1671095990793|1669858780209|257831078666963892|299489375220139893|4625199.69
1671096001835|1670554129526|4912864243507795888|4913427193461214885|794.99
1671096354060|1671078841840|4843902874213684838|4915116043321478604|8014383.66
1671097124936|1669408520746|4909486543787265998|4771282330222332332|319971.17
1671097463862|1652464369442|242631429924593735|187743809466012539|19656424.88
1671097656387|1670818394378|4724838959065089107|4914271618391353871|1901942.97
1671097716703|1667586643959|4826732900634341532|4903575569276345805|1086014.8
1671097766001|1664824557605|112308515707555059|282882351594211391|1484098.77
1671097977040|1669821444952|4910049493740690401|4910893918670819601|1476558.36
1671098019871|1638538115883|4808999977101574102|4752142031806015269|868923.62
1671098088473|1670357360982|4912582768531092378|4864450547513565092|20171056.91
1671098196413|1660405938356|4880213146209368874|4710483735252837462|1207640.55
1671098225123|1669164817112|252483054109460552|297237575406454092|925924.75
1671098306859|1669609021328|298644950290009274|75435293758457877|129238.23
1671098517225|1664783362678|227994731135634947|282882351594211551|17953496.84
1671098691411|1668369732747|4906108844066742629|4856569248165663849|4057339.68
1671098919974|1670584150120|301741175033828762|264586478108020042|10104497.19
1671098978876|1659682381780|266275327968282953|257268128713541081|305265.94
1671099031960|1670346932806|4912582768531093800|4912582768531088144|22601560.05
1671099087279|1655997585241|4843058449283549168|4865857922397111504|6726189.56
1671099105705|1637184576593|4804777852450902668|4746512532271794996|453593.9
1671099239079|1664379180975|281474976710658497|205758207975491096|800551.54
1671100415314|1669704102587|4872050371884749754|4910612443694107649|40944578.94
1671100645482|1661909681224|4885279695790162051|4881620521092917164|14292714.49
1671100746822|1669051263587|4808718502124850999|4908360643880421715|3724537.73
1671100825732|1670198859073|300615275126988313|285978576338031175|29670175.86
1671101043473|1670752170054|4912582768531090284|4913990143414639233|35637182.45
1671101176636|1670767141400|4913990143414636009|4853754498398554251|2799526.75
1671101356680|1660642600260|4881057571139494142|4719772409484284978|58618051.22
1671101363200|1654748533363|163536961468895571|250231254295775945|627356.6
1671101609886|1655026680198|4747356957201936873|4862761697653300902|2733145.47
1671101645742|1670880938190|280349076803818926|302585599963958620|414310.59
1671101822366|1664212529597|4892598045184635665|4879087246302519129|335036.88
1671102125014|1639884425624|4813503576728933338|4796333603149581339|22489591.07
1671102190511|1670690577665|4903575569276350937|4913708668437929626|3615.35
1671102444704|1653614365330|4858258098025939644|4758334481293650197|483526.36
1671102528999|1668787474582|4907516218950298935|4888657395510680484|998211.8
1671102737416|1646976385156|4836584524819216061|4806466702311170449|173173.02
1671103552401|1663065509468|4871487421931335622|4888938870487391546|25627132.19
1671104234382|1668795769528|4907516218950298824|4789296728731818853|33678518.63
1671104294733|1667061363133|273875152339474579|290200700988690180|300342.12
1671104298859|1655374963348|4863887597560142476|4844184349190393934|5436187.85
1671104306896|1670925868289|4914553093368055569|4800837202776949841|13080910.23
1671104314519|1653367236279|4857413673095802241|4799992777846823889|44594399.63
1671104732385|1665579395647|4897101644812009241|4841369599423293115|2185351.42
1671104750553|1667491863675|4903294094299634286|4856287773188952115|47501741.03
1671104863293|1644764226021|217580156997340347|112308515707553815|63401360.53
1671105135672|1669024118887|279504651873685471|296674625453033978|6714506.99
1671105409189|1671033662833|4908923593833846276|4914834568344767879|1717215.16
1671105635905|1631108029976|165225811329156308|173388585653764869|1503560.67
1671105672111|1670838549331|4914271618391346792|4881339046116198632|2778617.04
1671105696286|1669929595166|4911175393647528516|4905827369090025045|294618.16
1671105841971|1669874883289|4911175393647537956|4906953268996873412|50916571.7
1671105882588|1667274579880|286823001268167143|291045125918823564|7286487.16
1671105956450|1647850046240|4827014375611046725|4839399274586312874|16474758.82
1671105976073|1662461674292|4886968545650411459|4824199625843934391|2945003.35
1671106152000|1663371135634|4890064770394231253|4870924471977904859|16031167.28
1671106317447|1670139326077|300333800150273617|296674625453033738|4133186.39
1671106616867|1669821510027|4910893918670826845|4903857044253055933|2882562.02
1671106767453|1665251614584|266838277921704456|284289726477764171|10873649.09
1671107353076|1665659735865|4897383119788706104|4893160995138045348|1474687.69
1671107375395|1648975131570|4832080925191838641|4843058449283551484|33144201.66
1671107686733|1671077432785|4915116043321490854|4780008054500369883|23354344.11
1671107699121|1669189593359|238409305273925992|297237575406452953|3822494.5
1671107933248|1670397281765|301178225080407089|274719577269603450|33799313.64
1671108471933|1670864168921|302585599963956366|122723089845846735|284437.82
1671108557118|1667386110296|4903012619322933550|4780571004453791774|13914932.56
1671108667841|1655674071092|4865013497466980543|4813785051705640276|34754593.89
1671108737060|1666306392275|4896538694858572317|4899634919602389363|14158635.97
1671109721252|1667947855942|4888657395510679849|4904982944159895403|6277178.36
1671109833271|1662315867015|4886405595696998152|4815473901565908908|438754.96
1671109900609|1669774779862|4910893918670824232|4802526052637218166|4899277.69
1671110011421|1657799249933|260082878480651027|241505530017745878|48370190.78
1671110059976|1665093592923|253890428993014258|283726776524342848|3112870.66
1671110106253|1662158716110|4886124120720285536|4824199625843938071|57160210.84
1671110192139|1669949584791|4905545894113322334|4911456868624242336|4473155.45
1671110206588|1668917567588|265712378014862622|296393150476322909|716612.57
1671110455928|1671056452633|4909205068810553730|4914834568344765908|5682323.8
1671110583573|1670901878311|4914553093368069623|4822229301006968320|1022683.57
1671111119761|1671054183316|4914834568344781519|4910612443694115108|8936311.08
1671111224974|1658743427814|4747638432178639563|4874865121651854170|7204951.65
1671111372498|1670860610838|302585599963962705|275001052246315491|1409194.09
1671111507452|1666253167254|287667426198293674|269371552712099855|9450817.35
1671111546234|1660222316538|4809562927054994693|4879650196255941984|10437750.31
1671111665683|1670094771441|4911738343600949873|4828140275517884008|35291468.71
1671111910662|1670728957220|184647584722194128|302304124987246934|29269657.14
1671111975302|1668999293477|4908360643880432062|4894005420068183688|1478515.25
1671112013873|1669502280859|4836021574865788464|4909768018763977312|11296387.0
1671112257132|1669419710892|265430903038154159|298082000336588125|13389864.51
1671112432959|1667672843362|4903857044253065386|4884716745836734406|13408901.8
1671112516791|1661593519503|4884153795883310136|4843621399236972868|40028470.37
1671112530532|1666608584530|260364353457363913|288793326105137410|15572058.93
1671112771860|1669821510027|4910893918670826845|4868391197187513276|19015909.43
1671113325342|1643185484627|4824199625843937451|4654188739910699571|40735260.67
1671113452924|1644557830997|4793237378405774270|4828703225471311799|60145217.76
1671113476642|1658543073824|262616153271049923|245446179691696817|4902262.17
1671113499465|1667034031880|4867265297280672131|4901886719416079494|9790787.92
1671113639878|1664427517654|4716676184740469375|4893442470114758723|72061590.07
1671113796590|1661110866111|250794204249196076|270778927595652070|15849275.76
1671113942017|1665358447521|4896538694858579390|4863887597560140304|1008013.12
1671114029131|1631108029976|165225811329156308|173388585653764869|346673.14
1671114080550|1670874282460|4914271618391352557|4858539573002638957|2618592.61
1671114151309|1665373114336|4896538694858573606|4880776096162776156|16075648.08
1671114407554|1669797522895|4858258098025936097|4910893918670823549|1558058.7
1671114609453|1658098350639|4872894796814882209|4745668107341663549|388688.69
1671114666996|1670559252880|253327479039597858|301741175033827791|7874713.77
1671114819732|1670703751039|302022650010542396|94575592174785565|20849380.49
1671114900945|1671078339597|4906390319043451030|4915116043321478941|73057490.17
1671115397385|1670442469629|4904419994206480410|4912864243507796098|5437044.03
1671115678405|1662603521079|4875428071605273771|4887531495603831519|4707989.28
1671115692554|1670710537765|4913708668437933950|4890346245370944770|67125507.73
1671115738241|1659099424697|184647584722197344|264305003131310264|2439417.39
1671116071590|1668206747627|4905545894113327135|4887812970580550277|2145457.24
1671116329457|1667129269731|290482175965403979|289356276058558641|41195450.23
1671116350910|1666117336465|4898790494672270966|4818851601286439269|315776.43
1671116378351|1638783358099|4752423506782725459|4809844402031695516|89868.31
1671116410057|1662441074733|4886968545650424110|4823355200913810202|904179.96
1671116612874|1659457176034|4877116921465551125|4850658273654743816|1175770.75
1671116738117|1671116221638|4909205068810553730|4915116043321476567|17248728.02
1671117034098|1669128689779|4908642118857137737|4842214024353419889|2796964.35
1671117196618|1671116221638|4909205068810553730|4915116043321476567|302177.33
1671117213661|1664757360913|4748201382132072032|4894568370021606985|1671603.35
1671117574066|1669631288245|4910330968717399455|4884153795883306296|6232668.89
1671117734624|1666150898536|4899071969648976083|4889220345464099861|215674.19
1671117984096|1670869825096|4895694269928447910|4914271618391348027|27403867.19
1671118143888|1670178769033|300333800150273251|296111675499612206|24412077.07
1671118335155|1670863171357|4914271618391346831|4908923593833842940|35736566.99
1671118347738|1668142763089|293859875685925867|282882351594209884|1175.69
1671118404074|1669848180447|299207900243435176|273312202386051744|2151466.74
1671118583259|1663869059981|4871487421931327992|4891472145277782761|913234.52
1671118739506|1671064416633|4915116043321486970|4912301293554375760|24041422.18
1671118761623|1660451456140|4880494621186065228|4865013497466978816|7285258.39
1671119124722|1670985758670|4914834568344770066|4863887597560139151|21948318.86
1671119210423|1671039481320|4914834568344771255|4894286895044890732|309410.67
1671119766725|1667721156610|4904138519229760988|4893723945091466134|924648.28
1671119792313|1669446179100|4909768018763982704|4902449669369501701|627946.36
1671119954102|1670631650010|297519050383167056|302022650010536204|1357587.26
1671120028466|1671086053966|4915116043321486263|4914834568344771255|6680067.89
1671120310462|1669128689779|4908642118857137737|4862480222676587122|4535959.35
1671121433778|1647726365968|4839117799609607642|4816881276449461997|4336334.41
1671121470312|1664543186387|4885842645743574530|4893723945091469885|1464999.73
1671121956715|1669924008151|4904982944159899262|4911175393647530640|5863350.71
1671122208449|1642768065371|211106232532996417|125256364636244665|35771737.45
1671122435709|1671077432785|4915116043321490854|4746231057295091165|29050583.66
1671122619510|1669079587457|4904701469183189125|4908642118857135054|1220662.28
1671122813806|1668229861769|266556802944999602|294141350662640576|627498.96
1671122853938|1655208048987|4847280573934224209|4863324647606724989|25556867.57
1671123039839|1670301325137|4896820169835286270|4912582768531081528|39510131.09
1671123401320|1668836601395|296111675499610726|227431781182210436|3870405.92
1671123605295|1669108459567|4867265297280680060|4908642118857140131|8950514.84
1671123884947|1649750949219|233905705646560221|219550481834314828|33671422.42
1671124053556|1669371642540|4883872320906594567|4909486543787263366|812682.82
1671124573842|1670108418809|4881901996069624104|4911738343600951148|1974696.12
1671124886290|1670105253335|4911738343600962808|4905545894113322318|1479696.26
1671124914115|1668386310309|4906390319043445019|4887812970580541651|25991179.15
1671124930219|1666385787844|4881620521092909918|4899634919602390786|12726893.82
1671125097415|1671046013201|142144863238881787|303148549917376836|1279372.99
1671125526822|1669485638750|4909768018763985199|4782259854314053154|29994109.5
1671125572982|1666113134557|4884998220813437668|4898790494672258733|32970975.7
1671125645654|1668148115976|293859875685929295|292452500802374337|1372396.1
1671125751695|1651819744331|4852347123515007457|4816599801472750777|40765054.09
1671126049112|1623247693556|4759460381200487214|4705135710695328660|737891.92
1671126394665|1669412519226|297800525359874497|258675503597093148|1083928.68
1671126396345|1668570603718|4904138519229764100|4906953268996868851|15579074.88
1671126819932|1666128432372|4857695148072516657|4898790494672266470|34119656.92
1671126822359|1670952600879|4914553093368058124|4884716745836726887|147253.7
1671126927697|1669934024633|299489375220139988|253046004062881013|16885469.07
1671127119721|1658904979858|4875428071605279745|4792392953475633442|1144407.32
1671127251922|1669085187479|296956100429742506|293859875685925139|11868473.3
1671127317538|1671085118401|4912864243507795888|4915116043321478819|188624.81
1671127361442|1668862902903|4907797693927000609|4689091637022819903|7739479.09
1671127524816|1668570159313|295267250569485844|291608075872244290|108447.27
1671127803998|1666806250791|4897101644812008894|4901042294485951974|9394915.59
1671128160833|1661790417694|4884716745836725509|4847843523887629096|1772336.08
1671128211485|1668538987164|4906671794020156442|4691061961859793536|19007200.85
1671128593630|1671050256103|4904419994206483658|4914834568344772714|70316082.57
1671128674177|1657021552262|257549603690250282|238690780250636314|2374121.17
1671128692667|1670988871809|4914834568344774415|4791548528545503158|8170568.37
1671128989133|1616976661426|4738912707900611112|4730186983622578196|20702004.35
1671129082781|1670879724769|4914271618391344332|4906953268996866812|29376563.17
1671129180402|1669468832431|4909768018763978154|4797740978033134923|11309112.64
1671129213057|1669796095753|298644950290012894|299207900243431542|2954169.36
1671129446552|1657941185348|4872331846861472327|4852628598491719905|11576253.02
1671129525696|1668843655893|4907797693927014230|4877116921465546462|39861911.13
1671129543325|1653855398392|4774097079989448502|4859102522956061906|1189724.94
1671129681252|1670769918709|302304124987253247|275845477176448152|289651.95
1671129785002|1647803262114|4836584524819205777|4839399274586310911|41073205.77
1671129876513|1670484123186|4913145718484516639|4818570126309729983|1321676.81
1671130038779|1669760501689|4910612443694118636|4906390319043453371|21937378.59
1671130135347|1649492545613|4844747299143821641|4743134832551270697|2502005.57
1671130169043|1667534742589|4845591724073960138|4903575569276348704|413166.53
1671130298433|1662025782220|4885561170766867718|4857695148072508295|6189519.11
1671130540660|1671099798790|4915116043321492324|4776067404826421638|3072304.32
1671130880600|1670967006626|4912301293554374561|4914553093368057489|19103265.66
1671130922336|1667987590059|4904982944159900027|4904982944159896703|1704367.28
1671130948587|1669686285279|4849532373747900748|4910612443694109781|1336.12
1671131786532|1670667974384|4888938870487395516|4913708668437928785|14143524.15
1671131892687|1670833425196|4914271618391351324|4913708668437926791|7910495.53
1671131944748|1670669904128|4871487421931327760|4913708668437924462|8018598.01
1671132221332|1669340454950|4909486543787277814|4822229301006968320|7207573.43
1671132308517|1670008934368|4911456868624250487|4818851601286439269|417726.72
1671132426970|1670544507736|4913427193461216492|4899916394579102906|14503673.66
1671132790611|1670148398283|4911738343600955110|4912019818577662679|23402157.12
1671132838819|1670599921581|4913427193461218023|4901886719416078475|3536.96
1671132853146|1666785979476|4901042294485952306|4850658273654740949|11043626.51
1671132997818|1668107879831|270778927595652349|293578400709215010|7140437.74
1671133069602|1670442469629|4887812970580551705|4912864243507796098|2488344.3
1671133171661|1671103573215|4915116043321475565|4810125877008400710|41004118.31
1671133185357|1669976929216|299770850196856795|294704300616061763|1068315.72
1671133264376|1664059062178|242349954947875697|280630551780524567|54606487.41
1671133420768|1670271212005|4912301293554379257|4742571882597849507|9275635.93
1671133548225|1669591635231|4849250898771197473|4910330968717403672|12012077.25
1671133619697|1669442282597|4909768018763981948|4907234743973582376|2711386.22
1671133683971|1660994055678|4804496377474195362|4882183471046333239|881019.13
1671133693635|1671006182353|4914834568344777135|4869517097094356603|9312475.95
1671133861525|1668154432223|4905545894113317593|4772126755152464740|16499593.77
1671133888839|1667823414348|4904419994206484261|4862198747699880416|8840552.2
1671134019565|1667997179021|4904982944159897656|4880776096162778862|9387378.56
1671134039060|1671039481320|4914834568344771255|4876553971512119401|7494664.51
1671134234232|1671053785569|4914834568344773486|4912864243507795347|41304195.19
1671134398698|1669661138229|4910330968717407173|4906108844066742207|7938521.8
1671134529626|1670968420962|4912019818577666156|4914553093368058812|6399841.47
1671134695204|1644979962603|4777756254686690554|4830110600354866514|1905523.38
1671135540873|1652667016685|243475854854719031|55450570412000236|2510568.69
1671135567652|1669454179520|4909768018763976893|4860509897839610426|834289.19
1671135668632|1669118062223|4908642118857134754|4871487421931326278|4098984.71
1671135691317|1649786969813|208291482765890801|233905705646558444|7138711.1
1671135833337|1670521515810|301459700057113130|280349076803813725|8254047.48
1671135867188|1646135772484|4833769775052096435|4729342558692442706|11682146.15
1671136104176|1666814496758|4901042294485946225|4889501820440807798|17532763.67
1671136153775|1655833497214|253608954016302062|176484810397581920|661980.35
1671136246536|1669421687273|4842214024353430410|4909768018763981956|325417.23
1671136538640|1661037637364|4882464946023042798|4659255289491491115|5768040.88
1671136765481|1663108139592|277534327036708851|99923616732284170|1986009.23
1671136878289|1636759583967|191684459139959310|166351711235999313|6531639.29
1671137110903|1668326430956|4906108844066734928|4882183471046328834|8254062.34
1671137268758|1669878184346|252764529086171628|299489375220139580|6119873.6
1671137358477|1666367531981|4644900065679250655|4899634919602392246|2026620.44
1671137771465|1670278271537|300615275126986013|280067601827106051|286436.43
1671137994889|1665761679961|4897101644812008840|4897664594765424061|8584772.37
1671138201684|1669476494230|4909768018763987472|4872894796814885807|34260107.3
1671138600841|1663722446194|279504651873686771|241224055041035503|3121302.33
1671138647503|1670581692851|164662861375734142|301741175033823471|614390.61
1671138795504|1653336287692|4779726579523660459|4857413673095797275|13578684.67
1671138835188|1662869187221|276689902106578150|128915539333482548|4247172.42
1671138933667|1668930718472|4903575569276349467|4908079168903715572|2705901.45
1671138995175|1670026453358|4908642118857144179|4911738343600955925|5319188.49
1671139025119|1668417115099|4844184349190405836|4906390319043454614|5829046.01
1671139116263|1665902511659|269653027688815613|286541526291452185|2341296.87
1671139162140|1670889678032|4818851601286432584|4914553093368054899|25596343.46
1671139162183|1664065102252|278378751966844661|280630551780527643|20312430.78
