createTime|dependencyTime|personId|loanId|loanAmount|balance|loanUsage|interestRate|org
1670292258235|1665535155835|28587302329654|4912582768531089220|69671925.0|69671925.0|funerals|0.076|Peerform
1670292958257|1635144159077|17592186050279|4912582768531087073|37058945.0|37058945.0|weddings|0.017|Best Egg
1670294811150|1661436744533|26388279068010|4912582768531081057|77388300.0|77388300.0|major purchases|0.007|Rocket Loans
1670296314183|1662556325048|26388279074355|4912582768531089601|74520307.0|74520307.0|medical expenses|0.014|Bank of America
1670297440100|1603164457708|6597069769390|4912582768531082876|34098604.0|34098604.0|weddings|0.098|Discover
1670299528506|1667601471306|28587302325021|4912582768531083024|50646840.0|50646840.0|education|0.025|PNC Bank
1670301325137|1664390480146|28587302323920|4912582768531081528|59375708.0|59375708.0|weddings|0.1|Rocket Loans
1670302287484|1662597691466|26388279071113|4912582768531085144|85282154.0|85282154.0|business ventures|0.023|BlueVine
1670307816052|1649781313575|24189255813216|4912582768531082041|20689888.0|20689888.0|renovations|0.036|Upstart
1670310746183|1663390066434|28587302322855|4912582768531080077|30941828.0|30941828.0|investing|0.02|Upstart
1670312786824|1668783794212|28587302323167|4912582768531080508|34699529.0|34699529.0|vacations|0.007|Prosper
1670313264530|1646777761163|21990232557538|4912582768531081889|67621516.0|67621516.0|other|0.084|Patch of Land
1670316812784|1667174110329|28587302328911|4912582768531088233|2129586.0|2129586.0|debt consolidation|0.008|Peerform
1670317264413|1593819839013|4398046517819|4912582768531088206|64455642.0|64455642.0|investing|0.019|Avant
1670320302684|1668432841172|28587302322691|4912582768531079864|76012882.0|76012882.0|funerals|0.056|Wells Fargo
1670321473012|1670133197787|30786325580890|4912582768531083432|22344531.0|22344531.0|investing|0.068|BlueVine
1670323815212|1668975544882|28587302328161|4912582768531087228|2723131.0|2723131.0|education|0.088|SoFi
1670326176500|1636627150599|17592186050314|4912582768531087114|88345248.0|88345248.0|medical expenses|0.047|SunTrust
1670327778010|1665455849606|28587302329494|4912582768531089025|74101919.0|74101919.0|education|0.008|Citibank
1670327946328|1606827997048|8796093028879|4912582768531088144|35436044.0|35436044.0|weddings|0.009|SoFi
1670329715929|1663440166195|28587302328773|4912582768531088043|18465433.0|18465433.0|education|0.097|Chase Bank
1670331338863|1653304310473|24189255813227|4912582768531082053|18603718.0|18603718.0|debt consolidation|0.063|SoFi
1670337389694|1653251729094|24189255812470|4912582768531081079|59423462.0|59423462.0|education|0.004|Kabbage
1670339420519|1643166029120|19791209304615|4912582768531085393|44781405.0|44781405.0|investing|0.03|Rocket Loans
1670343482507|1668094112075|28587302327131|4912582768531085814|94641875.0|94641875.0|investing|0.068|State Farm Bank
1670344672745|1654289654949|24189255814263|4912582768531083483|92206656.0|92206656.0|investing|0.033|Bank of America
1670348492520|1668681105707|28587302326429|4912582768531084838|17115289.0|17115289.0|funerals|0.054|RealtyMogul
1670350213857|1667248639052|28587302323251|4912582768531080624|58124160.0|58124160.0|weddings|0.044|PNC Bank
1670351398890|1641166665667|19791209302337|4912582768531082365|26529265.0|26529265.0|other|0.071|Best Egg
1670354251921|1585538614005|2199023262726|4912582768531088806|90456635.0|90456635.0|business ventures|0.032|Patch of Land
1670357277501|1601002099250|6597069772947|4912582768531087644|38296017.0|38296017.0|weddings|0.031|Rocket Loans
1670359337573|1609704958287|8796093026535|4912582768531084932|33485744.0|33485744.0|investing|0.04|Roofstock
1670360333582|1669944027247|30786325584955|4912582768531088890|65076988.0|65076988.0|business ventures|0.058|Upgrade
1670363293991|1665465019349|28587302324611|4912582768531082458|87206052.0|87206052.0|education|0.07|OneMain Financial
1670364421058|1657391727828|26388279066799|4912582768531079424|3188166.0|3188166.0|renovations|0.081|Upgrade
1670364457332|1639469549850|19791209302850|4912582768531083060|2859649.0|2859649.0|renovations|0.098|TD Bank
1670364956248|1633195559960|17592186049982|4912582768531086669|52876655.0|52876655.0|debt consolidation|0.026|Upgrade
1670367891852|1616320483549|10995116278421|4912582768531080061|45423558.0|45423558.0|major purchases|0.057|BlueVine
1670369927432|1669626885001|30786325582675|4912864243507796454|70776403.0|70776403.0|major purchases|0.067|TD Bank
1670372569969|1582699630448|372|4912864243507790318|92439756.0|92439756.0|medical expenses|0.042|Avant
1670373426097|1664504933662|28587302325392|4912864243507794175|51172322.0|51172322.0|major purchases|0.053|OneMain Financial
1670376384749|1630995474297|17592186050954|4912864243507798631|20009865.0|20009865.0|debt consolidation|0.046|SoFi
1670378792196|1580776300881|263|4912864243507790206|47462777.0|47462777.0|renovations|0.012|Wells Fargo
1670382083907|1618996320436|13194139534649|4912864243507791644|24967686.0|24967686.0|vacations|0.009|Upstart
1670388616656|1664173925967|28587302325878|4912864243507794780|55110839.0|55110839.0|investing|0.067|LendingClub
1670391177214|1669875593653|30786325582552|4912864243507796277|29710510.0|29710510.0|medical expenses|0.092|Upgrade
1670391414403|1651539096599|24189255813824|4912864243507793557|40082058.0|40082058.0|vacations|0.045|SunTrust
1670401033844|1657024038700|26388279067886|4912864243507791532|67009011.0|67009011.0|renovations|0.098|Avant
1670401073918|1646070124892|21990232560524|4912864243507796533|60186682.0|60186682.0|major purchases|0.05|American Express
1670402041870|1625482770911|15393162790124|4912864243507791531|33507341.0|33507341.0|other|0.069|Patch of Land
1670403283441|1666700378102|28587302322936|4912864243507790844|15217302.0|15217302.0|renovations|0.019|US Bank
1670411950816|1669100513858|28587302325464|4912864243507794254|84334471.0|84334471.0|business ventures|0.034|OneMain Financial
1670414885342|1663680351268|28587302329429|4912864243507799572|83256073.0|83256073.0|business ventures|0.085|RealtyMogul
1670415029649|1636884479388|19791209300432|4912864243507790451|65416384.0|65416384.0|vacations|0.049|US Bank
1670417390203|1656415570480|26388279069301|4912864243507793452|66429928.0|66429928.0|medical expenses|0.054|Discover
1670419417940|1665556028170|28587302326293|4912864243507795347|91747528.0|91747528.0|renovations|0.027|Marcus by Goldman Sachs
1670420588761|1662984113273|28587302328261|4912864243507798027|42455827.0|42455827.0|medical expenses|0.017|Funding Circle
1670421986313|1669875593653|30786325582552|4912864243507796276|46341278.0|46341278.0|business ventures|0.047|OneMain Financial
1670422227120|1585251405069|2199023261138|4912864243507797358|9718542.0|9718542.0|funerals|0.053|Discover
1670423715970|1667957273307|28587302326822|4912864243507796044|96027140.0|96027140.0|investing|0.071|Upgrade
1670425069955|1659999557609|26388279072520|4912864243507797769|65133124.0|65133124.0|education|0.004|Chase Bank
1670427015478|1669390620096|30786325582788|4912864243507796599|9083430.0|9083430.0|vacations|0.019|Avant
1670429216190|1640674114738|19791209301776|4912864243507792257|41861669.0|41861669.0|debt consolidation|0.01|State Farm Bank
1670430595547|1613511849894|10995116278800|4912864243507791231|78838454.0|78838454.0|debt consolidation|0.018|Upgrade
1670430602424|1669877817939|30786325580487|4912864243507793572|84227840.0|84227840.0|education|0.019|Marcus by Goldman Sachs
1670431518534|1665230057489|28587302323662|4912864243507791845|64294915.0|64294915.0|investing|0.082|Best Egg
1670435903070|1632610204411|17592186045681|4912864243507791537|85226876.0|85226876.0|business ventures|0.023|Bank of America
1670436389227|1648386792294|21990232555831|4912864243507790250|97993501.0|97993501.0|debt consolidation|0.074|BlueVine
1670441590294|1664504933662|28587302325392|4912864243507794173|41601905.0|41601905.0|medical expenses|0.032|BlueVine
1670442469629|1661767372670|26388279071307|4912864243507796098|41747635.0|41747635.0|education|0.09|Capital One
1670443509366|1642508928456|19791209305337|4912864243507797036|73619293.0|73619293.0|investing|0.041|LendingPoint
1670444233081|1655727565811|24189255811977|4912864243507791039|70857079.0|70857079.0|renovations|0.057|State Farm Bank
1670444891763|1649201417938|21990232561181|4912864243507797466|26060106.0|26060106.0|investing|0.062|Peerform
1670448800517|1666667306423|28587302324480|4912864243507792934|76142869.0|76142869.0|funerals|0.027|Fundbox
1670448953548|1624625294280|15393162791073|4912864243507792774|67579645.0|67579645.0|business ventures|0.099|State Farm Bank
1670449386439|1670412913903|30786325579533|4912864243507792255|23158950.0|23158950.0|business ventures|0.092|TD Bank
1670451020704|1610610528904|10995116284153|4912864243507798419|64522470.0|64522470.0|major purchases|0.042|American Express
1670452316354|1663117573974|28587302327906|4912864243507797546|19901728.0|19901728.0|funerals|0.014|LendingClub
1670454941119|1669252252336|28587302326679|4912864243507795821|6332302.0|6332302.0|weddings|0.045|Capital One
1670455087859|1661861882740|26388279069853|4912864243507794188|53279922.0|53279922.0|other|0.011|Wells Fargo
1670457089870|1605713459441|8796093026360|4913145718484506056|54940648.0|54940648.0|major purchases|0.034|Bank of America
1670457220790|1662785062863|28587302324436|4913145718484503512|12083173.0|12083173.0|renovations|0.048|Fundbox
1670460136062|1670410014477|30786325581399|4913145718484505394|62112455.0|62112455.0|business ventures|0.08|Marcus by Goldman Sachs
1670460160336|1661091473761|26388279070132|4913145718484505197|74690241.0|74690241.0|major purchases|0.005|OnDeck
1670462476228|1628723524418|15393162789420|4913145718484501235|56663668.0|56663668.0|medical expenses|0.097|Kabbage
1670462808067|1643677917601|21990232562529|4913145718484509911|64491814.0|64491814.0|investing|0.026|Funding Circle
1670464063555|1616894849169|10995116285615|4913145718484511078|48015717.0|48015717.0|other|0.07|Prosper
1670466728489|1662996087113|28587302323782|4913145718484502661|13186741.0|13186741.0|vacations|0.026|Kabbage
1670468356936|1669452548971|30786325578657|4913145718484501730|59173709.0|59173709.0|debt consolidation|0.032|Bank of America
1670471569958|1652231708660|24189255812237|4913145718484502077|37945511.0|37945511.0|education|0.004|OneMain Financial
1670471967946|1599072134629|6597069768708|4913145718484503240|84923169.0|84923169.0|vacations|0.071|Chase Bank
1670480330872|1667601471306|28587302325021|4913145718484504335|78165349.0|78165349.0|funerals|0.059|LendingClub
1670481713403|1660877377224|26388279069207|4913145718484503971|45179013.0|45179013.0|investing|0.038|SoFi
1670486049659|1610354375850|8796093030180|4913145718484511238|32856692.0|32856692.0|education|0.021|Earnest
1670488530607|1669426716793|30786325581095|4913145718484505011|56351901.0|56351901.0|debt consolidation|0.089|Rocket Loans
1670490290068|1669794979056|30786325577996|4913145718484500866|55436273.0|55436273.0|medical expenses|0.031|Citibank
1670493204436|1621765227531|13194139538741|4913145718484507777|54410605.0|54410605.0|weddings|0.085|Avant
1670493915398|1668271273832|28587302327421|4913145718484507536|32276368.0|32276368.0|investing|0.03|Earnest
1670494249306|1626729063276|15393162791348|4913145718484503831|34004617.0|34004617.0|vacations|0.049|SunTrust
1670496602352|1601502034174|6597069774566|4913145718484511166|87210294.0|87210294.0|education|0.08|Funding Circle
1670496664598|1655125163984|24189255818297|4913145718484510197|86723523.0|86723523.0|funerals|0.011|RealtyMogul
1670499296768|1655823804376|24189255818995|4913145718484511182|6328229.0|6328229.0|renovations|0.093|Roofstock
1670508731000|1669556530720|30786325583059|4913145718484507651|65073614.0|65073614.0|vacations|0.081|Navy Federal Credit Union
1670510632523|1652911513558|24189255811106|4913145718484500538|82022774.0|82022774.0|education|0.01|BlueVine
1670511520820|1669635884225|30786325580478|4913145718484504208|92485440.0|92485440.0|funerals|0.025|LendingClub
1670514494741|1599326945519|6597069769721|4913145718484504612|80261627.0|80261627.0|business ventures|0.003|Upgrade
1670514660378|1622310275823|13194139540459|4913145718484510082|98905818.0|98905818.0|other|0.092|PNC Bank
1670520013159|1657048972422|26388279066709|4913145718484500612|67633658.0|67633658.0|vacations|0.079|US Bank
1670523441613|1606827997048|8796093028879|4913145718484509457|8617112.0|8617112.0|investing|0.069|Best Egg
1670526917607|1668077732333|28587302328148|4913145718484508528|98480416.0|98480416.0|major purchases|0.093|Capital One
1670530111028|1669533015680|30786325579150|4913145718484502415|10964861.0|10964861.0|education|0.071|Navy Federal Credit Union
1670539316526|1661588200688|26388279072525|4913145718484508432|25532948.0|25532948.0|funerals|0.003|Fundrise
1670545880021|1670447818213|30786325580012|4913427193461214218|76787219.0|76787219.0|renovations|0.092|US Bank
1670545888931|1617470002928|13194139535795|4913427193461214485|3499051.0|3499051.0|major purchases|0.029|Capital One
1670547668757|1668783794212|28587302323167|4913427193461212479|92777249.0|92777249.0|major purchases|0.041|Patch of Land
1670548385185|1659853329537|26388279071935|4913427193461218282|34676279.0|34676279.0|medical expenses|0.054|Roofstock
1670553398020|1609346997603|8796093022629|4913427193461211700|49230745.0|49230745.0|renovations|0.018|Marcus by Goldman Sachs
1670554129526|1669877817939|30786325580487|4913427193461214885|43183487.0|43183487.0|medical expenses|0.036|US Bank
1670557077365|1620079821134|13194139539282|4913427193461219179|95105617.0|95105617.0|business ventures|0.077|PNC Bank
1670557114504|1670216480560|30786325581340|4913427193461215976|3083059.0|3083059.0|education|0.06|TD Bank
1670558075867|1641097074081|19791209300478|4913427193461211825|10226075.0|10226075.0|renovations|0.097|Earnest
1670564127383|1666146611756|28587302327280|4913427193461217979|85312215.0|85312215.0|weddings|0.002|Patch of Land
1670567611832|1664152881391|28587302327743|4913427193461218639|49637373.0|49637373.0|renovations|0.033|Chase Bank
1670568594610|1667323582629|28587302325583|4913427193461215715|13613718.0|13613718.0|debt consolidation|0.057|Fundbox
1670570620356|1595662926267|4398046511816|4913427193461212088|46571031.0|46571031.0|debt consolidation|0.097|State Farm Bank
1670574023579|1593311146231|4398046517892|4913427193461220288|14043844.0|14043844.0|medical expenses|0.041|Prosper
1670576522039|1620332848564|13194139539252|4913427193461219145|38278136.0|38278136.0|education|0.026|LightStream
1670578027526|1665232826747|28587302326629|4913427193461217059|43590427.0|43590427.0|renovations|0.056|Upgrade
1670579852468|1665067623084|28587302323573|4913427193461213044|63103517.0|63103517.0|debt consolidation|0.016|Earnest
1670584666987|1664988631070|28587302326611|4913427193461217039|43678373.0|43678373.0|business ventures|0.043|Prosper
1670586871938|1668171146402|28587302330059|4913427193461221778|51007224.0|51007224.0|major purchases|0.028|OneMain Financial
1670588576779|1668633035877|28587302323020|4913427193461212269|50722727.0|50722727.0|business ventures|0.039|OnDeck
1670591099377|1670268016882|30786325578653|4913427193461212377|19610824.0|19610824.0|vacations|0.006|BlueVine
1670595940675|1666976906818|28587302326123|4913427193461216457|3412917.0|3412917.0|vacations|0.068|Navy Federal Credit Union
1670596401499|1670509475935|30786325578303|4913427193461211919|57443354.0|57443354.0|other|0.067|Earnest
1670596793280|1669875593653|30786325582552|4913427193461217587|93826345.0|93826345.0|debt consolidation|0.081|Upgrade
1670598422904|1649715922132|24189255815496|4913427193461217017|36057743.0|36057743.0|major purchases|0.097|Patch of Land
1670598730352|1665299553302|28587302329603|4913427193461221124|34833252.0|34833252.0|funerals|0.09|SoFi
1670598888244|1667071881193|28587302322878|4913427193461212072|68198730.0|68198730.0|debt consolidation|0.069|Discover
1670599051279|1655873474713|24189255811333|4913427193461211516|85916803.0|85916803.0|investing|0.02|Bank of America
1670604052172|1641323735384|19791209304568|4913427193461217289|41295569.0|41295569.0|education|0.064|Funding Circle
1670607597414|1664719989243|28587302323391|4913427193461212782|64135840.0|64135840.0|major purchases|0.022|Wells Fargo
1670608209459|1667843582257|28587302324437|4913427193461214171|55929693.0|55929693.0|education|0.043|Patch of Land
1670609894365|1669923177630|30786325582293|4913427193461217236|17772577.0|17772577.0|other|0.058|Avant
1670610051327|1658479011771|26388279070016|4913427193461215700|27836261.0|27836261.0|renovations|0.028|Upstart
1670610225311|1615346173661|10995116282254|4913427193461217124|62608561.0|62608561.0|renovations|0.081|Fundbox
1670610563679|1655717931631|24189255813802|4913427193461214829|69112607.0|69112607.0|weddings|0.022|Marcus by Goldman Sachs
1670613734350|1660935777883|26388279069144|4913427193461214550|91383144.0|91383144.0|major purchases|0.022|Bank of America
1670621263536|1653788876633|24189255814598|4913427193461215884|50107971.0|50107971.0|education|0.031|OneMain Financial
1670623821629|1597615785199|6597069770144|4913427193461215826|31423520.0|31423520.0|funerals|0.003|LendingClub
1670624951714|1669015599800|28587302323875|4913427193461213438|59663135.0|59663135.0|medical expenses|0.056|Avant
1670625009797|1601082448365|6597069768739|4913427193461213945|14099436.0|14099436.0|business ventures|0.026|Upgrade
1670628873194|1656617333630|26388279067233|4913708668437922620|54932174.0|54932174.0|other|0.085|Capital One
1670628913496|1667642384776|28587302326684|4913708668437927791|49025806.0|49025806.0|weddings|0.039|BlueVine
1670629060899|1650204445598|24189255811665|4913708668437922603|68795753.0|68795753.0|major purchases|0.079|Upstart
1670633246648|1641512809814|19791209302179|4913708668437924749|82569173.0|82569173.0|medical expenses|0.021|Best Egg
1670634840387|1668577146141|28587302325902|4913708668437926789|59031002.0|59031002.0|debt consolidation|0.076|PNC Bank
1670635458743|1655311224743|24189255816795|4913708668437929505|96668390.0|96668390.0|debt consolidation|0.026|US Bank
1670635664158|1647756229364|21990232557858|4913708668437924947|44568121.0|44568121.0|renovations|0.1|PNC Bank
1670635928377|1667915129610|28587302325885|4913708668437926764|58495772.0|58495772.0|other|0.051|Marcus by Goldman Sachs
1670638503457|1597064263614|4398046513697|4913708668437925294|29306028.0|29306028.0|weddings|0.0|Capital One
1670641204923|1618186300391|13194139541041|4913708668437932223|98872301.0|98872301.0|major purchases|0.083|Kabbage
1670641767502|1626310841459|15393162789477|4913708668437922626|32520444.0|32520444.0|debt consolidation|0.028|BlueVine
1670645439418|1661588200688|26388279072525|4913708668437929743|69715426.0|69715426.0|business ventures|0.014|Patch of Land
1670646070735|1663994378558|28587302323899|4913708668437924119|93215478.0|93215478.0|business ventures|0.045|Avant
1670647614602|1642687869581|19791209302706|4913708668437925504|92632465.0|92632465.0|medical expenses|0.022|Rocket Loans
1670647672947|1666833903946|28587302323116|4913708668437923055|95941224.0|95941224.0|vacations|0.079|Discover
1670650869251|1668577146141|28587302325902|4913708668437926791|81112070.0|81112070.0|major purchases|0.063|Bank of America
1670652477030|1665639726086|28587302322459|4913708668437922194|72434150.0|72434150.0|medical expenses|0.085|Prosper
1670652872166|1667851188261|28587302323544|4913708668437923656|70703264.0|70703264.0|education|0.011|Upstart
1670657549773|1624087426107|15393162789021|4913708668437922029|17610996.0|17610996.0|renovations|0.098|Capital One
1670658809569|1653693518809|24189255817276|4913708668437930146|33161185.0|33161185.0|weddings|0.003|Kabbage
1670659428100|1629935867254|15393162791625|4913708668437925542|89855955.0|89855955.0|investing|0.002|Capital One
1670660655335|1656159365795|24189255816331|4913708668437928865|27041863.0|27041863.0|renovations|0.092|Upgrade
1670661339453|1670076840568|30786325581490|4913708668437926845|20338743.0|20338743.0|renovations|0.054|Rocket Loans
1670663053986|1620968181823|13194139537232|4913708668437927074|23300136.0|23300136.0|weddings|0.039|American Express
1670667974384|1652214435467|24189255816279|4913708668437928785|84587683.0|84587683.0|other|0.06|Wells Fargo
1670668501176|1658634298644|26388279068327|4913708668437924100|10756195.0|10756195.0|weddings|0.03|US Bank
1670669534465|1669923177630|30786325582293|4913708668437927891|35774856.0|35774856.0|debt consolidation|0.022|Discover
1670669904128|1657341947837|26388279068601|4913708668437924462|44746885.0|44746885.0|investing|0.062|Wells Fargo
1670669973158|1666748630891|28587302325284|4913708668437925992|99871576.0|99871576.0|medical expenses|0.065|American Express
1670675745914|1669823514048|30786325582726|4913708668437928489|60150716.0|60150716.0|major purchases|0.023|Fundrise
1670679020877|1670133197787|30786325580890|4913708668437926054|63557952.0|63557952.0|debt consolidation|0.077|Funding Circle
1670685888547|1651634727459|24189255814687|4913708668437926635|26352409.0|26352409.0|medical expenses|0.013|Rocket Loans
1670688524077|1644025001487|21990232560855|4913708668437928970|60355454.0|60355454.0|medical expenses|0.089|Marcus by Goldman Sachs
1670690577665|1649581115968|21990232561330|4913708668437929626|37537196.0|37537196.0|medical expenses|0.03|Avant
1670691538401|1627631316239|15393162796137|4913708668437931572|90021908.0|90021908.0|medical expenses|0.023|Earnest
1670692553208|1649622250361|21990232560774|4913708668437928858|48128576.0|48128576.0|other|0.063|Funding Circle
1670692966784|1668783794212|28587302323167|4913708668437923134|55918674.0|55918674.0|education|0.045|Best Egg
1670694913396|1613057457204|10995116277854|4913708668437921938|82492340.0|82492340.0|vacations|0.088|Citibank
1670695134000|1668784935196|28587302326856|4913708668437928059|36511673.0|36511673.0|major purchases|0.019|American Express
1670695586058|1642365443580|19791209304519|4913708668437927863|50432717.0|50432717.0|funerals|0.034|OneMain Financial
1670696760796|1670509475935|30786325578303|4913708668437922573|4797572.0|4797572.0|other|0.069|Citibank
1670696849431|1670537221243|30786325583608|4913708668437929719|15297904.0|15297904.0|education|0.082|Bank of America
1670702212421|1667033156892|28587302322858|4913708668437922706|86914468.0|86914468.0|vacations|0.075|BlueVine
1670704117387|1660149766686|26388279071031|4913708668437927656|1336946.0|1336946.0|weddings|0.079|Avant
1670708105590|1668896031233|28587302329523|4913708668437931675|2469024.0|2469024.0|major purchases|0.069|OnDeck
1670708132098|1670638940676|30786325578096|4913708668437922281|97699032.0|97699032.0|business ventures|0.022|PNC Bank
1670710103708|1631332502413|17592186050258|4913708668437929674|71092004.0|71092004.0|education|0.021|RealtyMogul
1670711634205|1644919650527|21990232563453|4913708668437932511|48426943.0|48426943.0|funerals|0.066|OnDeck
1670712559827|1628371497946|15393162789767|4913708668437923005|15442926.0|15442926.0|renovations|0.0|Discover
1670715789142|1668077732333|28587302328148|4913990143414640495|32336362.0|32336362.0|medical expenses|0.046|US Bank
1670717972551|1669972855655|30786325584031|4913990143414640950|67772505.0|67772505.0|weddings|0.079|RealtyMogul
1670720306415|1651828683460|24189255811885|4913990143414633537|54630106.0|54630106.0|education|0.083|Rocket Loans
1670721838177|1648621090436|21990232556159|4913990143414633306|23918940.0|23918940.0|funerals|0.088|Prosper
1670723380912|1599025728236|6597069774548|4913990143414643111|5829134.0|5829134.0|other|0.091|State Farm Bank
1670725538621|1662231618397|26388279068767|4913990143414635319|31780510.0|31780510.0|other|0.039|Citibank
1670727428486|1663871325320|28587302324185|4913990143414635160|64675195.0|64675195.0|other|0.043|TD Bank
1670730390664|1630482991093|17592186046662|4913990143414635459|98913806.0|98913806.0|weddings|0.011|Citibank
1670732247402|1622811585757|13194139534373|4913990143414633890|17791176.0|17791176.0|weddings|0.05|Marcus by Goldman Sachs
1670736329295|1625958420186|15393162791699|4913990143414636293|37331372.0|37331372.0|debt consolidation|0.005|Best Egg
1670736892360|1652068725965|24189255817682|4913990143414641342|15865855.0|15865855.0|debt consolidation|0.042|Prosper
1670739738753|1656260442400|26388279074584|4913990143414643194|20591876.0|20591876.0|major purchases|0.028|BlueVine
1670741452081|1665881969581|28587302327897|4913990143414640159|42061864.0|42061864.0|other|0.047|Navy Federal Credit Union
1670743316098|1593118624409|4398046514177|4913990143414636590|2270241.0|2270241.0|education|0.094|Fundbox
1670743346295|1662111837100|26388279073182|4913990143414641284|80458886.0|80458886.0|vacations|0.089|Fundbox
1670747369535|1670638940676|30786325578096|4913990143414632940|18405920.0|18405920.0|renovations|0.054|Patch of Land
1670752170054|1669574942231|30786325582793|4913990143414639233|50890883.0|50890883.0|debt consolidation|0.023|RealtyMogul
1670753343128|1660788266110|26388279073278|4913990143414641397|56206957.0|56206957.0|other|0.032|Roofstock
1670757543228|1669944027247|30786325584955|4913990143414642169|69099635.0|69099635.0|weddings|0.08|Peerform
1670757761076|1669388583525|30786325582417|4913990143414638731|51206053.0|51206053.0|weddings|0.089|Wells Fargo
1670761891154|1670232656183|30786325578280|4913990143414633198|23127761.0|23127761.0|education|0.001|RealtyMogul
1670765275605|1665881969581|28587302327897|4913990143414640156|9618281.0|9618281.0|business ventures|0.063|Upgrade
1670765630926|1667960846246|28587302328656|4913990143414641170|51702627.0|51702627.0|renovations|0.018|Capital One
1670770724488|1657523500593|26388279066933|4913990143414632872|77858269.0|77858269.0|debt consolidation|0.036|BlueVine
1670771360675|1668975544882|28587302328161|4913990143414640506|26911796.0|26911796.0|other|0.071|BlueVine
1670776546100|1668000888952|28587302326139|4913990143414637804|48924899.0|48924899.0|major purchases|0.012|Chase Bank
1670777139825|1637307030842|19791209304703|4913990143414638787|32856180.0|32856180.0|other|0.063|Upstart
1670777391574|1645003312978|21990232561064|4913990143414639913|47416902.0|47416902.0|major purchases|0.06|State Farm Bank
1670778781358|1623112273327|13194139540590|4913990143414642239|84378009.0|84378009.0|other|0.002|Patch of Land
1670782419235|1660308883757|26388279067138|4913990143414633143|74130356.0|74130356.0|major purchases|0.067|Fundrise
1670785125383|1661769531540|26388279067423|4913990143414633520|89086796.0|89086796.0|investing|0.026|Funding Circle
1670796244577|1667174110329|28587302328911|4913990143414641516|88939269.0|88939269.0|debt consolidation|0.068|Rocket Loans
1670797172252|1668956637299|28587302325764|4913990143414637270|61847175.0|61847175.0|funerals|0.069|Prosper
1670802192797|1665341465540|28587302327023|4914271618391349583|2798949.0|2798949.0|medical expenses|0.097|Earnest
1670802420264|1669850870907|30786325581181|4914271618391347739|78597111.0|78597111.0|renovations|0.083|Roofstock
1670804156403|1636847348583|19791209304406|4914271618391349011|30497169.0|30497169.0|education|0.041|Chase Bank
1670804291714|1670638002032|30786325582872|4914271618391350011|46279653.0|46279653.0|funerals|0.01|RealtyMogul
1670805728267|1669175858816|28587302328213|4914271618391351235|86546682.0|86546682.0|medical expenses|0.068|US Bank
1670807066137|1650783275155|24189255813999|4914271618391347047|41208919.0|41208919.0|medical expenses|0.022|PNC Bank
1670815398857|1670714420228|30786325578436|4914271618391344052|31246880.0|31246880.0|renovations|0.019|OneMain Financial
1670816111116|1613268317329|10995116282888|4914271618391349986|49576441.0|49576441.0|education|0.079|Best Egg
1670818394378|1610808974936|10995116285736|4914271618391353871|61185332.0|61185332.0|medical expenses|0.026|American Express
1670819488195|1667946566700|28587302325245|4914271618391347242|50214054.0|50214054.0|other|0.046|Earnest
1670822127393|1589212819223|2199023260223|4914271618391349360|3525594.0|3525594.0|investing|0.056|SoFi
1670822243249|1665386418504|28587302325667|4914271618391347799|35562712.0|35562712.0|vacations|0.031|Upstart
1670823556720|1601583132374|6597069773864|4914271618391352800|97225389.0|97225389.0|business ventures|0.065|RealtyMogul
1670825802001|1642840897350|19791209301221|4914271618391344787|28847690.0|28847690.0|weddings|0.002|Navy Federal Credit Union
1670832712260|1627985972440|15393162791451|4914271618391346597|56982669.0|56982669.0|renovations|0.052|American Express
1670833208593|1664173925967|28587302325878|4914271618391348061|94457749.0|94457749.0|debt consolidation|0.05|Patch of Land
1670837754680|1610020113591|8796093024367|4914271618391345993|12739274.0|12739274.0|investing|0.004|American Express
1670839779313|1669523606989|30786325581770|4914271618391348562|13570488.0|13570488.0|education|0.009|US Bank
1670840159421|1668520628882|28587302322628|4914271618391343716|49261992.0|49261992.0|medical expenses|0.047|Wells Fargo
1670840948414|1666272119750|28587302323786|4914271618391345289|80522327.0|80522327.0|education|0.029|TD Bank
1670843497020|1667665351733|28587302323501|4914271618391344901|78740023.0|78740023.0|medical expenses|0.086|Upstart
1670843719747|1670232656183|30786325578280|4914271618391343853|5017202.0|5017202.0|vacations|0.031|SunTrust
1670855054305|1667615057956|28587302322992|4914271618391344197|59144485.0|59144485.0|education|0.074|LendingPoint
1670855381104|1657767192267|26388279074248|4914271618391353377|49791605.0|49791605.0|education|0.074|TD Bank
1670857114332|1669061021821|28587302322435|4914271618391343478|50534243.0|50534243.0|investing|0.031|Earnest
1670859304071|1650075163516|24189255813130|4914271618391345873|99958167.0|99958167.0|renovations|0.057|Citibank
1670860178944|1584039233747|3098|4914271618391347283|96014677.0|96014677.0|renovations|0.075|Avant
1670861026468|1668564737943|28587302324475|4914271618391346210|35568729.0|35568729.0|debt consolidation|0.007|Patch of Land
1670863445830|1670093552571|30786325580273|4914271618391346553|78238385.0|78238385.0|weddings|0.005|Capital One
1670864209978|1668271273832|28587302327421|4914271618391350159|9592820.0|9592820.0|investing|0.046|State Farm Bank
1670868049149|1591265428118|4398046516980|4914271618391351024|32110448.0|32110448.0|business ventures|0.093|Citibank
